Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
Completed,0.4,1584,1952,582,0.25,23,0.01
Completed,0.11,801,714,3271,0.374,2,0.005
Completed,0.23,863,3224,1590,0.651,27,0.01
Completed,0.11,867,2627,2707,0.083,10,0.005
Completed,0.04,1022,138,2437,0.922,38,0.1
Completed,0.14,771,1258,3869,0.548,41,0.001
Completed,0.34,1101,3787,941,0.457,13,0.05
Completed,0.18,784,4262,3720,0.693,19,0.25
Completed,0.28,962,1790,1412,0.285,42,0.05
Completed,0.07,1119,562,4746,0.16,32,0.001
Completed,0.14,792,3727,4357,0.384,30,0.025
Completed,0.33,922,1236,806,0.606,6,0.25
Completed,0.07,863,2347,2882,0.981,21,0.005
Completed,0.25,958,4877,1986,0.009,45,0.01
Completed,0.2,907,4812,3059,0.893,47,0.005
Completed,0.1,901,2341,2085,0.116,20,0.25
Completed,0.12,807,952,4063,0.491,4,0.01
Completed,0.35,1124,3461,746,0.519,31,0.05
Completed,0.09,784,2866,4959,0.217,8,0.1
Completed,0.39,1135,376,231,0.805,34,0.025
Completed,0.17,952,1648,3467,0.679,43,0.005
Completed,0.29,931,4177,1393,0.342,17,0.05
Completed,0.17,873,4026,3929,0.578,15,0.01
Completed,0.29,1028,1555,1235,0.416,39,0.1
Completed,0.05,1054,175,2608,0.043,36,0.05
Completed,0.13,894,2686,2260,0.951,12,0.1
Completed,0.15,803,3340,3289,0.252,26,0.005
Completed,0.18,908,849,1842,0.723,3,0.05
Completed,0.03,1281,2112,4473,0.847,25,0.01
Completed,0.43,3093,4642,368,0.127,47,0.25
Completed,0.2,906,4548,3186,0.796,36,0.01
Completed,0.04,1278,2059,1665,0.198,11,0.025
Completed,0.09,912,904,4679,0.323,14,0.25
Completed,0.39,1734,3432,502,0.671,40,0.1
Completed,0.1,872,2739,3798,0.096,22,0.1
Completed,0.14,945,269,1021,0.879,50,0.005
Completed,0.18,813,1463,2793,0.504,29,0.01
Completed,0.23,777,3972,2361,0.47,1,0.05
Completed,0.15,746,4075,4817,0.738,7,0.001
Completed,0.07,1037,439,3634,0.148,45,0.01
Completed,0.22,879,2969,1488,0.862,22,0.1
Completed,0.19,883,3525,2968,0.435,42,0.01
Completed,0.2,854,1054,1910,0.586,18,0.001
Completed,0.05,1034,2238,4287,0.96,9,0.025
Completed,0.36,1334,4749,887,0.061,33,0.005
Completed,0.16,822,4940,4148,0.911,34,0.25
Completed,0.25,875,2450,670,0.067,8,0.01
Completed,0.14,806,1134,2988,0.441,17,0.1
Completed,0.22,954,3663,2165,0.538,44,0.025
Completed,0.12,797,2970,3538,0.228,20,0.05
Completed,0.17,814,500,1313,0.762,47,0.1
Completed,0.14,859,1855,4874,0.638,31,0.1
Completed,0.4,4534,4364,306,0.352,4,0.001
Completed,0.22,897,3842,2538,0.619,3,0.1
Completed,0.19,868,1351,2340,0.406,27,0.05
Completed,0.03,1169,45,4014,0.031,48,0.05
Completed,0.21,873,2574,1159,0.994,24,0.005
Completed,0.12,875,3131,4387,0.302,39,0.025
Completed,0.36,908,660,444,0.704,16,0.01
Completed,0.04,1020,2005,3360,0.829,12,0.25
Completed,0.27,868,4516,1762,0.177,35,0.1
Completed,0.21,948,4485,2768,0.87,10,0.25
Completed,0.22,917,1956,2415,0.155,32,0.001
Completed,0.1,881,694,3774,0.28,41,0.005
Completed,0.29,938,3183,1075,0.745,19,0.025
Completed,0.08,1110,2529,4625,0.053,46,0.025
Completed,0.04,1377,20,526,0.953,21,0.25
Completed,0.16,823,1399,3132,0.578,5,0.05
Completed,0.27,869,3869,1690,0.427,30,0.001
Completed,0.16,778,4334,4223,0.663,27,0.005
Completed,0.34,1235,1804,901,0.315,2,0.1
Completed,0.1,1193,532,2904,0.191,24,0.01
Completed,0.2,863,3023,1925,0.788,49,0.25
Completed,0.16,838,3618,3620,0.478,13,0.1
Completed,0.23,850,1108,1551,0.512,41,0.001
Completed,0.07,878,2497,4802,0.886,38,0.005
Completed,0.15,837,4720,4898,0.985,12,0.005
Completed,0.3,890,2191,253,0.024,36,0.05
Completed,0.14,782,1080,3562,0.398,39,0.25
Completed,0.29,1233,3570,1259,0.612,15,0.01
Completed,0.14,1452,2916,3042,0.185,48,0.001
Completed,0.11,1023,407,2141,0.836,25,0.05
Completed,0.15,893,1635,4202,0.712,3,0.005
Completed,0.38,1470,4105,646,0.309,26,0.1
Completed,0.18,989,3944,3423,0.545,31,0.001
Completed,0.24,782,1414,1747,0.449,4,0.025
Completed,0.05,937,294,4451,0.074,20,0.1
Completed,0.36,1183,2784,429,0.92,47,0.05
Completed,0.13,840,3380,4029,0.345,17,0.25
Completed,0.25,1117,870,1096,0.63,43,0.1
Completed,0.04,1050,2108,2552,0.755,34,0.001
Completed,0.23,922,4579,2277,0.219,8,0.01
Completed,0.16,861,4671,3854,0.826,22,0.1
Completed,0.1,921,2162,1004,0.168,45,0.05
Completed,0.13,814,817,2693,0.292,29,0.025
Completed,0.19,932,3287,2500,0.701,6,0.005
Completed,0.11,792,2730,3208,0.002,33,0.25
Completed,0.07,894,201,1604,0.973,9,0.001
Completed,0.14,779,1507,4545,0.599,18,0.05
Completed,0.4,1827,3997,597,0.375,42,0.01
Completed,0.2,900,4208,2828,0.642,40,0.05
Completed,0.24,1185,1698,2010,0.367,14,0.001
Completed,0.05,1120,343,4304,0.242,11,0.25
Completed,0.29,1374,2814,830,0.768,37,0.01
Completed,0.13,837,3507,4721,0.466,1,0.05
Completed,0.49,4037,977,149,0.556,28,0.1
Completed,0.06,1008,2293,3695,0.93,50,0.025
Completed,0.29,1052,4784,1466,0.091,23,0.25
Completed,0.18,1103,4904,3482,0.944,24,0.001
Completed,0.15,1122,2395,1330,0.034,49,0.005
Completed,0.12,761,1211,4974,0.409,27,0.05
Completed,0.49,6155,3681,167,0.569,2,0.25
Completed,0.12,826,3125,4127,0.135,35,0.025
Completed,0.27,988,596,732,0.855,13,0.05
Completed,0.19,795,1741,3123,0.73,16,0.25
Completed,0.25,1122,4231,2070,0.26,38,0.005
Completed,0.14,832,3816,4526,0.527,44,0.25
Completed,0.43,1905,1306,344,0.498,16,0.001
Completed,0.04,1188,112,3343,0.124,7,0.01
Completed,0.14,830,2583,1818,0.901,35,0.1
Completed,0.17,856,3277,2633,0.333,5,0.001
Completed,0.14,860,747,2206,0.672,30,0.005
Completed,0.16,800,1902,3953,0.796,46,0.1
Completed,0.32,1010,4393,1181,0.209,21,0.025
Completed,0.22,953,4387,2623,0.696,41,0.001
Completed,0.22,937,1897,2196,0.295,19,0.01
Completed,0.1,843,752,3963,0.171,10,0.25
Completed,0.28,894,3281,1191,0.82,32,0.01
Completed,0.08,854,2587,4517,0.381,5,0.1
Completed,0.19,943,117,334,0.597,30,0.005
Completed,0.15,903,1301,3353,0.971,46,0.25
Completed,0.25,996,3810,1828,0.008,21,0.025
Completed,0.16,861,4236,4136,0.77,24,0.25
Completed,0.36,1344,1745,741,0.236,49,0.005
Completed,0.1,904,590,3113,0.361,27,0.05
Completed,0.19,814,3120,2060,0.645,2,0.025
Completed,0.17,828,3677,3492,0.089,38,0.025
Completed,0.26,833,1205,1340,0.937,10,0.05
Completed,0.06,959,2399,4964,0.562,13,0.1
Completed,0.15,793,4779,4712,0.564,39,0.05
Completed,0.42,1394,2289,139,0.411,15,0.025
Completed,0.12,1000,983,3705,0.036,12,0.01
Completed,0.27,875,3512,1475,0.938,36,0.001
Completed,0.13,770,2818,2819,0.266,3,0.01
Completed,0.1,881,348,2000,0.728,26,0.1
Completed,0.15,907,1694,4313,0.854,48,0.025
Completed,0.35,1271,4203,840,0.141,25,0.005
Completed,0.2,788,4003,3217,0.903,20,0.1
Completed,0.26,973,1512,1614,0.119,47,0.001
Completed,0.04,1117,196,4535,0.493,31,0.025
Completed,0.33,933,2726,587,0.529,4,0.005
Completed,0.13,782,3283,3864,0.207,34,0.01
Completed,0.26,799,812,1014,0.802,8,0.005
Completed,0.04,1022,2167,2683,0.678,17,0.01
Completed,0.22,867,4677,2490,0.332,43,0.25
Completed,0.16,894,4574,4039,0.747,29,0.01
Completed,0.06,959,2104,1105,0.275,6,0.025
Completed,0.14,835,876,2543,0.15,22,0.1
Completed,0.2,850,3385,2267,0.872,45,0.05
Completed,0.11,867,2789,3433,0.426,18,0.005
Completed,0.1,927,299,1757,0.584,42,0.1
Completed,0.09,907,258,1664,0.09,33,0.01
Completed,0.24,896,3635,1752,0.062,7,0.001
Completed,0.09,896,2571,3688,0.842,30,0.005
Completed,0.36,1158,1039,536,0.608,8,0.1
Completed,0.21,835,1967,2683,0.833,23,0.025
Completed,0.3,1029,4250,1312,0.467,50,0.01
Completed,0.12,1014,874,3607,0.124,13,0.005
Completed,0.16,856,2844,2243,0.74,35,0.01
Completed,0.15,828,3283,2963,0.397,1,0.005
Completed,0.12,840,415,1833,0.779,27,0.025
Completed,0.18,932,4845,3412,0.493,21,0.025
Completed,0.22,893,1351,1970,0.861,47,0.01
Completed,0.06,1067,404,4823,0.572,35,0.25
Completed,0.1,769,2813,4256,0.908,27,0.025
Completed,0.34,2005,882,384,0.291,2,0.005
Completed,0.09,939,2435,2533,0.019,19,0.1
Completed,0.15,2380,4221,4534,0.136,39,0.05
Completed,0.37,1489,1977,672,0.501,15,0.005
Completed,0.16,870,3439,3113,0.704,9,0.25
Completed,0.09,863,690,4499,0.064,18,0.25
Completed,0.31,910,3095,864,0.698,43,0.025
Completed,0.18,836,1472,2833,0.527,36,0.1
Completed,0.17,861,4758,3817,0.566,17,0.025
Completed,0.11,836,610,3031,0.488,26,0.005
Completed,0.06,909,2329,4618,0.914,22,0.01
Completed,0.37,1282,3948,745,0.285,45,0.25
Completed,0.07,995,2162,1556,0.433,24,0.25
Completed,0.12,793,1234,4329,0.126,7,0.01
Completed,0.33,875,2540,467,0.511,35,0.025
Completed,0.13,1011,3664,4739,0.355,5,0.05
Completed,0.19,983,4376,3249,0.685,15,0.25
Completed,0.23,855,1819,2113,0.053,39,0.05
Completed,0.31,942,3468,1024,0.88,4,0.01
Completed,0.09,811,2657,4085,0.225,33,0.001
Completed,0.18,831,378,921,0.849,23,0.25
Completed,0.23,929,5000,2333,0.209,33,0.001
Completed,0.2,972,4931,3077,0.623,10,0.005
Completed,0.06,1008,330,3864,0.452,46,0.05
Completed,0.33,950,808,639,0.67,16,0.005
Completed,0.15,787,4305,4282,0.763,29,0.25
Completed,0.42,3963,1900,338,0.381,6,0.001
Completed,0.15,915,953,2569,0.186,14,0.1
Completed,0.21,845,2772,1426,0.553,40,0.05
Completed,0.06,1006,182,1993,0.966,47,0.25
Completed,0.15,781,4686,4858,0.629,9,0.001
Completed,0.31,905,1617,993,0.009,32,0.05
Completed,0.03,1147,64,3145,0.3,49,0.01
Completed,0.03,1142,2096,4213,0.851,5,0.05
Completed,0.18,838,4063,3712,0.984,28,0.05
Completed,0.07,943,2244,2276,0.371,1,0.1
Completed,0.12,883,3086,3884,0.095,13,0.005
Completed,0.41,1267,642,248,0.729,41,0.1
Completed,0.06,1057,2214,3098,0.953,30,0.001
Completed,0.15,732,4179,4828,0.821,3,0.005
Completed,0.14,794,2586,1975,0.612,18,0.01
Completed,0.03,1372,16,1447,0.898,22,0.01
Completed,0.15,849,1588,4222,0.659,11,0.005
Completed,0.16,853,4500,4153,0.693,35,0.01
Completed,0.06,994,211,2753,0.366,21,0.025
Completed,0.28,969,3593,1379,0.997,46,0.25
Completed,0.12,844,2782,3202,0.155,19,0.01
Completed,0.18,838,1002,2063,0.522,41,0.025
Completed,0.14,811,1930,4916,0.793,28,0.005
Completed,0.34,1106,4374,974,0.413,2,0.05
Completed,0.12,831,2409,1727,0.311,31,0.05
Completed,0.03,1344,2015,1949,0.498,45,0.005
Completed,0.24,814,2726,1171,0.577,10,0.25
Completed,0.14,746,3477,4347,0.296,27,0.1
Completed,0.28,1042,296,410,0.911,2,0.05
Completed,0.21,935,1850,2633,0.654,17,0.01
Completed,0.21,860,4562,2701,0.745,42,0.1
Completed,0.29,991,1654,1255,0.111,18,0.005
Completed,0.03,1148,101,4103,0.324,1,0.25
Completed,0.41,1446,3594,478,0.937,29,0.01
Completed,0.24,868,4063,2173,0.403,20,0.1
Completed,0.42,1287,2280,129,0.254,49,0.25
Completed,0.12,894,727,2906,0.056,32,0.1
Completed,0.12,767,1508,4453,0.597,16,0.05
Completed,0.36,1317,4690,812,0.228,39,0.01
Completed,0.18,842,4805,3469,0.558,34,0.1
Completed,0.35,994,3212,696,0.75,49,0.05
Completed,0.14,940,4885,4678,0.506,40,0.25
Completed,0.35,1248,1391,724,0.139,14,0.1
Completed,0.19,856,3352,2447,0.81,29,0.005
Completed,0.21,1004,923,1607,0.709,33,0.025
Completed,0.26,966,4903,1766,0.36,42,0.01
Completed,0.12,972,758,3090,0.792,25,0.001
Completed,0.2,809,4776,2955,0.843,43,0.25
Completed,0.24,896,4033,2200,0.162,16,0.025
Completed,0.07,1017,386,3532,0.749,50,0.05
Completed,0.04,1147,41,978,0.113,47,0.25
Completed,0.15,757,4372,4811,0.541,14,0.01
Completed,0.21,1033,1981,2756,0.314,34,0.01
Completed,0.24,769,1868,2085,0.682,7,0.005
Completed,0.12,808,1113,4173,0.883,21,0.25
Completed,0.15,752,4973,4581,0.863,38,0.1
Completed,0.21,775,3008,1672,0.57,49,0.001
Completed,0.08,845,502,3935,0.707,31,0.005
Completed,0.06,1401,159,1558,0.088,27,0.001
Completed,0.21,846,4177,2734,0.502,8,0.05
Completed,0.04,1051,2177,4701,0.354,41,0.005
Completed,0.4,1586,1671,451,0.642,14,0.01
Completed,0.09,838,2663,4127,0.199,46,0.005
Completed,0.24,831,4671,2116,0.494,34,0.25
Completed,0.37,1062,1084,488,0.412,22,0.025
Completed,0.16,907,4585,4311,0.996,38,0.1
Completed,0.16,775,1565,3280,0.147,8,0.05
Completed,0.05,1030,2088,1256,0.857,32,0.05
Completed,0.07,874,2409,3880,0.473,35,0.025
Completed,0.36,2539,1283,650,0.524,12,0.1
Completed,0.16,895,2898,2269,0.514,13,0.25
Completed,0.15,808,1438,3446,0.084,47,0.1
Completed,0.18,1008,3412,2882,0.49,40,0.025
Completed,0.06,995,392,4548,0.654,7,0.001
Completed,0.42,3752,3732,418,0.867,43,0.025
Completed,0.29,834,4425,1522,0.422,5,0.1
Completed,0.21,927,1199,1978,0.389,3,0.1
Completed,0.19,843,4388,3146,0.959,33,0.01
Completed,0.15,900,1759,4265,0.187,15,0.05
Completed,0.14,778,3696,4878,0.28,21,0.005
Completed,0.29,1068,4265,1381,0.045,10,0.025
Completed,0.04,1239,149,2557,0.615,26,0.1
Completed,0.17,793,3983,3760,0.656,12,0.005
Completed,0.24,948,1480,1807,0.551,19,0.25
Completed,0.36,7923,4709,779,0.34,36,0.05
Completed,0.35,1449,4543,944,0.402,22,0.005
Completed,0.1,1012,1042,4768,0.937,44,0.001
Completed,0.24,786,953,1348,0.442,35,0.25
Completed,0.15,750,3873,4410,0.728,26,0.01
Completed,0.21,1304,3148,1853,0.963,39,0.1
Completed,0.09,1026,2440,3020,0.377,22,0.05
Completed,0.2,812,1370,2446,0.619,46,0.025
Completed,0.12,789,3045,3623,0.034,15,0.1
Completed,0.29,5093,4936,126,0.268,4,0.001
Completed,0.09,805,654,3793,0.821,32,0.1
Completed,0.06,890,364,4248,0.588,33,0.05
Completed,0.2,953,4354,3046,0.637,6,0.05
Completed,0.15,997,4161,4499,0.663,25,0.01
Completed,0.24,908,3508,1744,0.894,12,0.05
Completed,0.21,852,1654,2397,0.551,6,0.025
Completed,0.12,862,1012,3863,0.757,18,0.001
Completed,0.18,1067,1061,2293,0.253,11,0.1
Completed,0.18,863,4601,3459,0.835,31,0.01
Completed,0.42,2500,2754,274,0.605,44,0.1
Completed,0.06,3707,248,2871,0.742,38,0.01
Completed,0.15,769,3767,4071,0.545,1,0.01
Completed,0.24,1155,1261,1497,0.684,20,0.025
Completed,0.33,1025,4886,1090,0.459,27,0.005
Completed,0.09,772,780,4757,0.888,8,0.1
Completed,0.15,898,4798,4895,0.993,26,0.001
Completed,0.09,1016,2304,2000,0.853,45,0.1
Completed,0.37,5534,4051,571,0.003,3,0.01
Completed,0.18,1713,1953,3686,0.382,9,0.01
Completed,0.25,1047,1740,1779,0.622,33,0.005
Completed,0.12,885,1219,4454,0.826,44,0.05
Completed,0.42,9167,1178,174,0.29,16,0.001
Completed,0.19,771,3674,2893,0.433,11,0.025
Completed,0.03,2068,132,4673,0.706,43,0.25
Completed,0.43,1647,3392,368,0.802,7,0.05
Completed,0.09,801,2957,4794,0.202,34,0.05
Completed,0.29,1087,4692,1455,0.499,47,0.1
Completed,0.21,854,674,1317,0.386,15,0.25
Completed,0.21,995,4995,2640,0.954,45,0.005
Completed,0.12,1325,1351,4932,0.182,3,0.025
Completed,0.3,971,2498,545,0.814,27,0.005
Completed,0.12,741,3167,4367,0.275,9,0.1
Completed,0.09,1079,480,3219,0.611,38,0.05
Completed,0.15,2557,181,667,0.247,42,0.025
Completed,0.19,790,2721,1602,0.509,1,0.005
Completed,0.04,1376,2119,2225,0.915,8,0.025
Completed,0.48,5481,4197,210,0.19,41,0.01
Completed,0.05,966,217,4043,0.651,20,0.005
Completed,0.2,1322,3896,2742,0.575,44,0.001
Completed,0.06,1764,2457,4829,0.286,11,0.1
Completed,0.43,2558,1392,325,0.718,38,0.05
Completed,0.24,984,4953,2105,0.429,17,0.005
Completed,0.09,915,632,3429,0.98,50,0.025
Completed,0.37,1100,2920,500,0.667,6,0.025
Completed,0.12,1046,2232,1141,0.761,13,0.25
Completed,0.13,789,3429,4965,0.329,29,0.1
Completed,0.31,922,3925,1275,0.098,42,0.05
Completed,0.08,3134,414,2607,0.555,24,0.1
Completed,0.21,1100,3716,2363,0.966,26,0.1
Completed,0.15,861,1809,4609,0.12,40,0.01
Completed,0.15,988,3665,3909,0.462,47,0.005
Completed,0.03,1397,21,3502,0.673,2,0.001
Completed,0.15,929,4014,4724,0.6,37,0.025
Completed,0.24,977,3322,1540,0.832,50,0.25
Completed,0.22,1224,1508,2132,0.738,43,0.05
Completed,0.12,872,2831,3310,0.172,24,0.1
Completed,0.31,888,738,615,0.477,30,0.025
Completed,0.15,785,1302,3135,0.215,41,0.25
Completed,0.12,858,2351,1404,0.781,18,0.025
Completed,0.18,979,4127,3640,0.692,32,0.1
Completed,0.26,873,4565,1836,0.312,9,0.01
Completed,0.14,772,1025,3003,0.848,26,0.025
Completed,0.3,1003,975,808,0.345,46,0.25
Completed,0.15,891,4613,4631,0.806,14,0.1
Completed,0.4,1427,1045,378,0.54,32,0.1
Completed,0.17,1318,1603,3365,0.775,45,0.25
Completed,0.18,830,3539,2807,0.682,38,0.1
Completed,0.13,930,590,2230,0.843,12,0.1
Completed,0.49,3835,3215,185,0.055,42,0.25
Completed,0.06,1091,2371,4009,0.606,25,0.05
Completed,0.28,878,4865,1598,0.749,7,0.005
Completed,0.12,823,719,2921,0.161,35,0.05
Completed,0.31,883,2850,694,0.472,16,0.05
Completed,0.22,847,3994,2407,0.792,31,0.25
Completed,0.06,875,346,3740,0.361,10,0.001
Completed,0.03,1145,2020,2632,0.702,21,0.025
Completed,0.4,1986,4517,513,0.591,1,0.1
Completed,0.12,2142,1153,4338,0.007,34,0.01
Completed,0.23,773,2527,933,0.534,20,0.05
Completed,0.15,737,3735,4729,0.641,33,0.25
Completed,0.35,930,394,305,0.863,19,0.05
Completed,0.21,1019,3410,2281,0.029,36,0.001
Completed,0.05,932,2253,3448,0.569,5,0.025
Completed,0.24,822,1440,1703,0.434,29,0.001
Completed,0.14,775,2900,2879,0.975,13,0.01
Completed,0.15,894,4934,4398,0.246,23,0.005
Completed,0.17,902,1372,3017,0.893,31,0.001
Completed,0.09,848,2438,2458,0.103,4,0.01
Completed,0.13,2097,3146,3625,0.55,38,0.001
Completed,0.08,2006,540,3805,0.339,17,0.005
Completed,0.08,883,198,1330,0.958,14,0.1
Completed,0.21,847,4216,2508,0.388,47,0.001
Completed,0.09,833,2701,4238,0.818,8,0.025
Completed,0.25,798,4633,2032,0.616,19,0.005
Completed,0.12,741,1082,4995,0.079,4,0.25
Completed,0.21,822,4670,2717,0.017,41,0.025
Completed,0.24,790,2665,1017,0.285,30,0.25
Completed,0.24,1016,4179,2124,0.979,18,0.1
Completed,0.05,1028,161,3301,0.423,48,0.25
Completed,0.09,916,2480,2836,0.515,32,0.1
Completed,0.12,806,3005,3494,0.919,27,0.01
Completed,0.16,810,2937,2491,0.376,28,0.01
Completed,0.15,2944,1477,3669,0.962,7,0.05
Completed,0.06,899,430,4444,0.269,47,0.025
Completed,0.06,1111,151,1986,0.905,50,0.025
Completed,0.15,814,1892,4273,0.668,37,0.25
Completed,0.31,1146,1761,1194,0.336,10,0.025
Completed,0.08,961,2655,4870,0.762,31,0.1
Completed,0.3,1035,4386,1373,0.562,43,0.01
Completed,0.15,912,1720,4102,0.798,26,0.005
Completed,0.15,1706,4475,4818,0.059,36,0.001
Completed,0.03,1264,42,4166,0.402,29,0.1
Completed,0.05,952,2285,4621,0.536,39,0.001
Completed,0.47,3949,1524,219,0.468,16,0.025
Completed,0.24,828,4779,2197,0.678,33,0.05
Completed,0.11,3312,810,3521,0.233,2,0.005
Completed,0.14,804,760,2371,0.69,1,0.05
Completed,0.18,796,4906,3695,0.151,35,0.01
Completed,0.14,761,1280,3876,0.985,14,0.05
Completed,0.26,832,3786,1769,0.845,8,0.1
Completed,0.1,998,549,3101,0.306,28,0.005
Completed,0.24,828,267,471,0.925,31,0.001
Completed,0.24,961,3575,1940,0.216,23,0.025
Completed,0.03,1107,2086,3263,0.632,44,0.01
Completed,0.28,942,1567,1263,0.372,17,0.1
Completed,0.28,963,3780,1481,0.649,41,0.25
Completed,0.14,998,1031,3444,0.807,4,0.005
Completed,0.14,1031,2688,2387,0.424,31,0.1
Completed,0.16,753,1812,3889,0.345,50,0.001
Completed,0.46,3945,4407,262,0.978,23,0.025
Completed,0.17,996,4603,3977,0.255,25,0.01
Completed,0.04,1043,141,2888,0.676,34,0.025
Completed,0.19,1028,1226,2319,0.458,6,0.25
Completed,0.29,897,1111,995,0.594,6,0.01
Completed,0.14,848,3752,4393,0.95,46,0.001
Completed,0.22,816,2446,833,0.319,20,0.025
Completed,0.14,779,1343,4061,0.537,42,0.25
Completed,0.52,12447,4876,110,0.17,19,0.05
Completed,0.28,899,3312,1184,0.191,12,0.005
Completed,0.22,901,4132,2614,0.797,48,0.005
Completed,0.07,1220,131,1112,0.968,30,0.001
Completed,0.17,807,1703,3337,0.714,41,0.1
Completed,0.25,1111,4571,1889,0.08,14,0.025
Completed,0.05,968,248,4964,0.265,32,0.025
Completed,0.25,820,1149,1358,0.581,16,0.001
Completed,0.39,1632,4188,583,0.473,31,0.005
Completed,0.13,814,3282,3932,0.417,19,0.001
Completed,0.27,880,4814,1787,0.142,12,0.025
Completed,0.28,9971,1538,179,0.197,43,0.001
Completed,0.23,846,3166,1589,0.867,3,0.1
Completed,0.13,793,3040,3519,0.025,37,0.005
Completed,0.13,795,757,2468,0.644,11,0.05
Completed,0.07,930,2361,3487,0.895,3,0.025
Completed,0.22,915,3868,2364,0.28,27,0.1
Completed,0.16,768,3524,3369,0.335,25,0.05
Completed,0.14,754,1735,4770,0.724,34,0.025
Completed,0.32,1095,4491,1217,0.108,8,0.1
Completed,0.23,836,3719,2081,0.929,24,0.1
Completed,0.11,839,2655,2813,0.212,38,0.25
Completed,0.2,858,3876,2854,0.926,4,0.25
Completed,0.11,846,838,3953,0.007,40,0.025
Completed,0.13,798,3408,4480,0.483,50,0.01
Completed,0.14,858,1306,3693,0.592,9,0.025
Completed,0.23,845,1276,1719,0.24,37,0.25
Completed,0.44,2065,3398,307,0.817,21,0.25
Completed,0.1,828,2900,4587,0.038,44,0.25
Completed,0.28,804,3994,1659,0.34,6,0.025
Completed,0.04,1082,2047,1199,0.441,26,0.05
Completed,0.14,925,1119,3427,0.243,43,0.25
Completed,0.2,867,3710,2509,0.269,44,0.025
Completed,0.44,2683,4618,359,0.041,37,0.25
Completed,0.38,1522,1783,603,0.076,12,0.025
Completed,0.07,967,2531,4943,0.157,12,0.025
Completed,0.28,850,1186,1083,0.542,36,0.01
Completed,0.04,1062,2132,3228,0.766,47,0.05
Completed,0.17,777,3938,4003,0.883,23,0.025
Completed,0.2,959,2971,1851,0.675,10,0.001
Completed,0.13,1010,3157,3667,0.456,30,0.025
Completed,0.13,973,562,2223,0.836,5,0.005
Completed,0.2,788,1423,2421,0.173,7,0.01
Completed,0.07,904,495,4568,0.386,24,0.005
Completed,0.13,878,2854,2974,0.092,8,0.05
Completed,0.07,946,2476,3759,0.981,48,0.1
Completed,0.46,10194,3821,197,0.35,25,0.001
Completed,0.19,901,4259,3316,0.864,21,0.001
Completed,0.11,897,1068,4718,0.194,38,0.025
Completed,0.28,985,4445,1499,0.022,44,0.005
Completed,0.27,1062,3607,1433,0.775,1,0.1
Completed,0.08,829,2547,3418,0.221,28,0.025
Completed,0.44,2719,4477,350,0.455,40,0.05
Completed,0.22,775,1112,1640,0.874,43,0.005
Completed,0.2,803,4476,2962,0.286,23,0.1
Completed,0.07,959,444,3579,0.429,7,0.001
Completed,0.2,880,3577,2579,0.303,3,0.001
Completed,0.32,918,4069,1155,0.008,15,0.25
Completed,0.05,995,265,4988,0.592,45,0.025
Completed,0.11,864,552,2375,0.204,49,0.25
Completed,0.17,958,3789,3707,0.636,18,0.001
Completed,0.11,1002,3056,4482,0.066,30,0.05
Completed,0.19,758,807,1630,0.255,23,0.005
Completed,0.3,954,2890,785,0.605,31,0.025
Completed,0.13,1098,1528,4617,0.055,11,0.01
Completed,0.35,1044,2282,230,0.949,36,0.25
Completed,0.13,865,3303,4054,0.399,5,0.01
Completed,0.14,866,3184,3481,0.434,23,0.25
Completed,0.47,3507,3837,257,0.141,11,0.1
Completed,0.3,1043,3491,1034,0.798,20,0.01
Completed,0.13,762,995,3284,0.908,1,0.025
Completed,0.16,1055,2771,1947,0.701,27,0.005
Completed,0.32,939,1894,1211,0.817,40,0.05
Completed,0.19,978,3370,2489,0.893,25,0.05
Completed,0.04,932,2212,3655,0.446,42,0.01
Completed,0.13,1629,2940,2985,0.103,48,0.001
Completed,0.1,1073,876,4445,0.75,5,0.005
Completed,0.26,879,690,915,0.297,4,0.05
Completed,0.17,822,1333,2849,0.029,18,0.05
Completed,0.1,898,2476,2315,0.975,44,0.001
Completed,0.08,932,2254,1715,0.92,20,0.01
Completed,0.35,1100,3942,872,0.195,28,0.005
Completed,0.05,1198,112,2149,0.017,10,0.01
Completed,0.19,877,4229,3327,0.574,32,0.1
Completed,0.16,840,1931,4084,0.286,24,0.001
Completed,0.32,924,1723,1069,0.711,50,0.25
Completed,0.08,1207,2616,4746,0.129,17,0.001
Completed,0.16,836,1236,2689,0.979,37,0.05
Completed,0.32,890,2653,588,0.724,45,0.25
Completed,0.14,949,2136,553,0.762,25,0.005
Completed,0.14,744,3449,4219,0.336,41,0.01
Completed,0.25,861,4219,2013,0.099,30,0.05
Completed,0.05,950,200,3191,0.562,12,0.025
Completed,0.26,875,538,734,0.175,9,0.005
Completed,0.41,1624,917,303,0.35,34,0.005
Completed,0.17,781,4750,3970,0.809,2,0.05
Completed,0.23,1317,789,1228,0.408,10,0.05
Completed,0.23,838,2867,1359,0.696,39,0.025
Completed,0.2,1044,1544,2535,0.143,21,0.1
Completed,0.16,841,3286,3168,0.3,15,0.025
Completed,0.04,1123,62,1868,0.211,36,0.001
Completed,0.22,1017,4629,2514,0.905,6,0.005
Completed,0.22,1028,2704,1243,0.668,18,0.05
Completed,0.13,761,1713,4921,0.242,48,0.025
Completed,0.16,2177,1587,3952,0.048,23,0.025
