Status,ACCURACY,RUNTIME,recent_samples_size,n_samples,feature_proportion,n_clusters,confidence
Completed,0.49,44,335,1089,0.697,43,0.05
Completed,0.34,32,2042,2596,0.793,27,0.1
Completed,0.6,116,4314,1433,0.478,24,0.005
Completed,0.54,74,4132,2782,0.84,24,0.05
Completed,0.36,32,2028,1326,0.399,27,0.005
Completed,0.59,94,3322,1196,0.682,8,0.05
Completed,0.43,40,2795,3972,0.261,50,0.05
Completed,0.62,379,1354,188,0.171,10,0.01
Completed,0.47,38,2667,2334,0.888,28,0.25
Completed,0.51,42,505,1498,0.742,33,0.1
Completed,0.49,50,1881,4999,0.779,48,0.05
Completed,0.61,143,4143,982,0.464,1,0.1
Completed,0.49,49,4283,4795,0.858,3,0.005
Completed,0.43,38,440,2727,0.075,34,0.25
Completed,0.43,37,2654,3444,0.307,26,0.1
Completed,0.48,40,1448,4036,0.526,7,0.005
Completed,0.58,87,1802,1671,0.019,12,0.1
Completed,0.42,37,736,4509,0.489,22,0.005
Completed,0.59,85,2852,848,0.798,31,0.1
Completed,0.47,62,3535,4318,0.128,13,0.25
Completed,0.43,50,13,328,0.567,35,0.05
Completed,0.4,36,2368,3201,0.907,45,0.01
Completed,0.51,44,3167,2721,0.571,5,0.01
Completed,0.49,42,440,1387,0.138,45,0.25
Completed,0.6,128,4292,1096,0.92,14,0.05
Completed,0.49,42,4159,4984,0.277,15,0.025
Completed,0.6,125,1889,989,0.967,37,0.01
Completed,0.47,51,492,2535,0.556,46,0.05
Completed,0.41,43,2666,3636,0.824,38,0.1
Completed,0.62,495,4726,181,0.666,29,0.025
Completed,0.61,130,3093,649,0.317,43,0.05
Completed,0.42,29,2316,3315,0.46,32,0.005
Completed,0.43,42,2313,1970,0.272,47,0.025
Completed,0.62,225,3666,512,0.552,16,0.01
Completed,0.6,121,839,663,0.812,20,0.025
Completed,0.52,52,1630,2866,0.662,11,0.001
Completed,0.59,82,4516,1856,0.098,39,0.05
Completed,0.48,49,4709,3832,0.605,44,0.005
Completed,0.46,55,3510,4321,0.999,50,0.025
Completed,0.61,214,1615,698,0.001,5,0.05
Completed,0.58,77,4331,1986,0.21,4,0.005
Completed,0.42,31,415,3378,0.527,49,0.05
Completed,0.5,42,2363,1152,0.777,28,0.01
Completed,0.47,45,3448,4760,0.455,21,0.25
Completed,0.59,130,2895,586,0.747,35,0.01
Completed,0.46,56,1812,4206,0.051,17,0.005
Completed,0.57,67,967,1277,0.301,10,0.25
Completed,0.54,62,4882,2658,0.993,40,0.025
Completed,0.61,159,4516,863,0.396,42,0.01
Completed,0.42,41,933,4482,0.838,11,0.005
Completed,0.53,62,1299,2255,0.59,15,0.001
Completed,0.41,35,2714,3636,0.144,34,0.05
Completed,0.58,67,3413,1710,0.934,23,0.005
Completed,0.53,65,1997,3103,0.363,29,0.1
Completed,0.62,124,234,173,0.115,47,0.01
Completed,0.48,60,3819,3780,0.682,2,0.05
Completed,0.6,618,4050,83,0.013,1,0.001
Completed,0.37,24,154,4012,0.689,45,0.025
Completed,0.35,29,2073,1786,0.942,32,0.005
Completed,0.5,57,3176,2857,0.262,25,0.001
Completed,0.47,37,2635,2492,0.535,32,0.005
Completed,0.5,59,1530,3570,0.229,15,0.01
Completed,0.6,90,696,641,0.482,12,0.1
Completed,0.48,47,4592,4563,0.784,43,0.005
Completed,0.59,93,4803,1519,0.325,38,0.005
Completed,0.52,58,1198,2596,0.877,8,0.01
Completed,0.62,211,1575,369,0.63,19,0.025
Completed,0.43,42,2971,4292,0.074,37,0.05
Completed,0.6,112,3679,1057,0.848,20,0.1
Completed,0.39,25,2283,4987,0.417,27,0.025
Completed,0.46,37,491,2057,0.17,50,0.005
Completed,0.54,54,4094,3127,0.597,5,0.25
Completed,0.59,110,4153,1186,0.246,17,0.25
Completed,0.39,29,551,4803,0.552,36,0.025
Completed,0.41,38,2225,1952,0.799,40,0.001
Completed,0.53,49,3622,3335,0.497,9,0.1
Completed,0.57,65,3070,1389,0.706,48,0.001
Completed,0.52,53,1673,2779,0.03,5,0.025
Completed,0.61,128,1102,475,0.277,22,0.05
Completed,0.5,43,4706,4085,0.957,28,0.005
Completed,0.57,66,4652,2290,0.433,29,0.05
Completed,0.4,40,755,3681,0.864,24,0.25
Completed,0.6,115,1473,829,0.611,3,0.025
Completed,0.41,29,2577,4438,0.184,46,0.005
Completed,0.62,229,3275,286,0.893,10,0.25
Completed,0.35,25,2172,3903,0.342,42,0.005
Completed,0.37,27,57,1597,0.089,35,0.001
Completed,0.54,64,3954,2981,0.644,15,0.05
Completed,0.59,92,3874,1820,0.035,13,0.01
Completed,0.37,29,289,2900,0.731,33,0.001
Completed,0.46,38,3351,3969,0.287,12,0.005
Completed,0.59,83,2809,753,0.511,45,0.001
Completed,0.47,43,1393,4684,0.193,2,0.25
Completed,0.5,52,832,2380,0.441,25,0.01
Completed,0.53,52,4415,3449,0.762,30,0.025
Completed,0.44,32,1022,4336,0.917,20,0.005
Completed,0.59,83,1750,1484,0.667,7,0.1
Completed,0.5,44,2833,2552,0.1,49,0.001
Completed,0.54,57,3541,2169,0.822,7,0.05
Completed,0.4,36,2457,3250,0.379,39,0.1
Completed,0.49,41,313,944,0.129,37,0.25
Completed,0.48,44,4230,4864,0.576,18,0.005
Completed,0.61,257,4279,536,0.173,34,0.025
Completed,0.4,27,384,4107,0.623,16,0.001
Completed,0.5,43,2468,1333,0.868,11,0.001
Completed,0.53,65,3572,2762,0.43,41,0.1
Completed,0.52,45,2864,1891,0.649,2,0.025
Completed,0.54,64,1760,3313,0.085,47,0.25
Completed,0.59,71,1091,1242,0.33,30,0.005
Completed,0.48,49,4988,4820,0.905,23,0.05
Completed,0.59,86,4407,1619,0.485,21,0.025
Completed,0.45,36,803,3042,0.811,29,0.05
Completed,0.61,261,1345,269,0.556,48,0.005
Completed,0.41,33,2742,3846,0.242,4,0.25
Completed,0.6,138,3283,806,0.961,40,0.005
Completed,0.49,41,1888,4377,0.273,9,0.001
Completed,0.4,34,261,2307,0.018,17,0.05
Completed,0.49,76,3865,3737,0.718,35,0.01
Completed,0.57,63,3946,2403,0.104,37,0.25
Completed,0.32,331,29,3510,0.664,19,0.025
Completed,0.47,40,2124,736,0.906,8,0.25
Completed,0.46,34,3208,4628,0.358,38,0.05
Completed,0.61,1110,2510,27,0.564,6,0.001
Completed,0.44,39,1426,3907,0.141,50,0.1
Completed,0.5,44,728,1837,0.383,26,0.025
Completed,0.55,57,4643,2956,0.818,19,0.25
Completed,0.61,124,4756,1005,0.291,24,0.005
Completed,0.45,43,1172,4886,0.975,31,0.025
Completed,0.57,65,1685,2114,0.719,45,0.05
Completed,0.48,46,3100,3232,0.047,1,0.001
Completed,0.58,88,3653,1423,0.75,43,0.25
Completed,0.4,32,2236,2530,0.453,13,0.025
Completed,0.6,95,620,460,0.197,14,0.01
Completed,0.47,51,4204,4353,0.506,32,0.1
Completed,0.59,108,4103,1299,0.156,46,0.01
Completed,0.45,41,519,2719,0.579,3,0.005
Completed,0.57,88,2330,570,0.835,23,0.1
Completed,0.47,42,3747,4150,0.4,29,0.001
Completed,0.59,72,3038,1130,0.678,15,0.25
Completed,0.48,40,1623,4699,0.119,34,0.001
Completed,0.54,62,1227,2003,0.375,43,0.025
Completed,0.54,77,4810,3434,0.922,10,0.005
Completed,0.62,499,4542,234,0.467,9,0.1
Completed,0.41,35,626,3802,0.766,41,0.05
Completed,0.58,76,1520,1654,0.523,36,0.01
Completed,0.45,33,2603,3086,0.213,16,0.005
Completed,0.52,59,3146,2194,0.989,27,0.01
Completed,0.33,41,2062,3614,0.305,22,0.025
Completed,0.44,30,84,920,0.063,5,0.05
Completed,0.49,50,4001,4500,0.736,48,0.25
Completed,0.61,150,3768,702,0.071,49,0.001
Completed,0.34,26,165,4585,0.634,6,0.01
Completed,0.55,65,1986,2436,0.889,21,0.25
Completed,0.48,46,3382,3553,0.314,26,0.005
Completed,0.5,45,2685,1725,0.609,18,0.1
Completed,0.52,229,1287,2835,0.158,38,0.005
Completed,0.62,310,863,139,0.413,39,0.25
Completed,0.49,47,4466,4029,0.852,7,0.01
Completed,0.58,135,4892,2079,0.258,12,0.25
Completed,0.48,49,994,3188,0.946,44,0.1
Completed,0.6,115,1859,1040,0.701,33,0.05
Completed,0.43,32,2963,4931,0.001,14,0.025
Completed,0.36,30,2411,4231,0.47,25,0.01
Completed,0.48,39,443,1536,0.225,1,0.1
Completed,0.54,91,4339,2653,0.539,45,0.005
Completed,0.61,169,4375,849,0.842,44,0.1
Completed,0.41,27,458,4419,0.392,12,0.25
Completed,0.44,40,2397,2270,0.148,13,0.025
Completed,0.46,52,3481,3700,0.587,33,0.05
Completed,0.54,55,2939,1578,0.366,25,0.25
Completed,0.54,79,1856,3001,0.929,31,0.01
Completed,0.61,174,1001,305,0.686,45,0.005
Completed,0.47,47,4916,3883,0.112,2,0.1
Completed,0.58,144,4482,1932,0.53,6,0.25
Completed,0.47,51,899,3354,0.204,50,0.025
Completed,0.59,100,1255,1206,0.461,26,0.1
Completed,0.41,30,2670,4784,0.775,20,0.01
Completed,0.62,211,3379,494,0.054,38,0.001
Completed,0.5,70,1962,4065,0.742,18,0.05
Completed,0.44,40,190,1370,0.999,8,0.025
Completed,0.54,66,3774,2799,0.299,39,0.25
Completed,0.59,116,4006,1465,0.881,41,0.025
Completed,0.35,25,110,2572,0.322,8,0.1
Completed,0.46,36,3142,4316,0.625,36,0.001
Completed,0.54,58,2590,965,0.421,22,0.025
Completed,0.46,38,1487,4845,0.844,28,0.001
Completed,0.48,41,661,2149,0.6,47,0.01
Completed,0.54,62,4559,3268,0.165,5,0.05
Completed,0.6,1103,4836,68,0.695,3,0.005
Completed,0.44,42,1233,3949,0.011,46,0.05
Completed,0.57,70,1618,1801,0.265,29,0.01
Completed,0.48,42,3016,2920,0.937,24,0.1
Completed,0.56,60,3713,2360,0.235,35,0.1
Completed,0.37,29,2317,3468,0.533,15,0.25
Completed,0.57,69,535,773,0.787,10,0.05
Completed,0.49,43,4138,4665,0.477,42,0.001
Completed,0.57,73,4198,2236,0.859,31,0.25
Completed,0.39,33,594,3656,0.436,25,0.005
Completed,0.51,46,2260,882,0.182,1,0.001
Completed,0.48,40,3655,4462,0.617,45,0.05
Completed,0.62,342,3114,193,0.336,13,0.01
Completed,0.47,52,1717,3761,0.896,43,0.25
Completed,0.55,62,1136,1690,0.642,32,0.1
Completed,0.54,56,4740,3122,0.094,14,0.005
Completed,0.6,114,4618,1171,0.547,19,0.01
Completed,0.43,32,721,4740,0.249,37,0.1
Completed,0.55,76,1429,1967,0.494,38,0.05
Completed,0.42,33,2533,3399,0.803,8,0.1
Completed,0.59,81,3241,1257,0.025,50,0.1
Completed,0.38,30,2137,2676,0.709,5,0.005
Completed,0.41,35,14,607,0.954,20,0.25
Completed,0.47,45,3909,4187,0.281,27,0.025
Completed,0.38,27,245,4273,0.352,21,0.001
Completed,0.6,89,1900,1499,0.095,4,0.025
Completed,0.53,50,3317,2615,0.67,49,0.005
Completed,0.49,44,2764,2038,0.377,10,0.001
Completed,0.52,50,1349,3147,0.827,40,0.01
Completed,0.57,69,797,1076,0.57,35,0.025
Completed,0.49,43,4381,4967,0.132,17,0.001
Completed,0.59,81,4971,1766,0.728,16,0.001
Completed,0.5,42,1056,2876,0.039,33,0.05
Completed,0.6,873,1793,103,0.282,42,0.1
Completed,0.45,40,2877,3993,0.982,11,0.001
Completed,0.61,167,3576,660,0.189,47,0.25
Completed,0.39,28,2491,4543,0.515,3,0.1
Completed,0.43,34,357,2473,0.758,23,0.05
Completed,0.53,53,4274,3591,0.444,30,0.005
Completed,0.59,113,4245,1673,0.807,21,0.01
Completed,0.39,29,349,3066,0.489,26,0.001
Completed,0.62,139,2425,215,0.237,49,0.05
Completed,0.45,44,3527,3822,0.559,6,0.1
Completed,0.58,78,2830,899,0.269,39,0.1
Completed,0.48,44,1726,4519,0.965,7,0.025
Completed,0.52,48,1047,2214,0.713,18,0.005
Completed,0.54,79,4944,3595,0.021,38,0.25
Completed,0.61,189,4451,551,0.621,33,0.05
Completed,0.4,38,847,4170,0.178,14,0.1
Completed,0.59,85,1379,1318,0.424,11,0.01
Completed,0.48,55,2776,2698,0.871,44,0.05
Completed,0.55,56,3327,2023,0.083,2,0.005
Completed,0.53,64,1931,3415,0.654,44,0.001
Completed,0.48,43,296,1110,0.9,31,0.025
Completed,0.49,42,3898,4718,0.333,25,0.05
Completed,0.61,140,3980,1020,0.97,23,0.25
Completed,0.34,24,63,4950,0.294,29,0.01
Completed,0.4,32,2167,2099,0.043,47,0.005
Completed,0.51,50,3252,3169,0.723,3,0.025
Completed,0.51,48,2543,1555,0.448,42,0.001
Completed,0.52,52,1460,2633,0.754,11,0.25
Completed,0.62,154,771,329,0.503,15,0.05
Completed,0.47,51,4687,4251,0.201,34,0.025
Completed,0.56,68,4711,2456,0.658,36,0.05
Completed,0.48,40,1128,3534,0.107,16,0.25
Completed,0.61,166,1650,682,0.356,9,0.1
Completed,0.45,47,3066,4604,0.911,41,0.01
Completed,0.62,766,3609,120,0.136,5,0.025
Completed,0.37,25,2192,4049,0.567,48,0.01
Completed,0.49,43,585,1744,0.816,27,0.005
Completed,0.54,62,4170,2815,0.388,22,0.1
Completed,0.62,378,4069,249,0.771,8,0.1
Completed,0.39,28,484,3865,0.465,39,0.005
Completed,0.46,52,2286,1639,0.216,37,0.1
Completed,0.53,72,3702,3023,0.518,19,0.25
Completed,0.51,51,3004,2326,0.31,27,0.025
Completed,0.47,52,1588,3717,0.987,19,0.001
Completed,0.61,108,1183,788,0.738,6,0.25
Completed,0.49,44,4766,4397,0.058,50,0.005
Completed,0.6,146,4586,1353,0.583,46,0.1
Completed,0.46,95,670,2743,0.152,1,0.001
Completed,0.62,198,1554,516,0.403,24,0.001
Completed,0.41,33,2637,4126,0.83,31,0.005
Completed,0.58,73,3190,1223,0.123,14,0.05
Completed,0.32,24,2105,4840,0.675,32,0.25
Completed,0.38,43,118,1910,0.926,43,0.005
Completed,0.55,53,4034,3293,0.37,13,0.01
Completed,0.57,71,3802,2132,0.949,11,0.001
Completed,0.37,29,199,3212,0.253,41,0.025
Completed,0.36,53,2030,986,0.006,34,0.01
Completed,0.45,39,3426,4906,0.699,16,0.1
Completed,0.61,115,2718,440,0.473,30,0.25
Completed,0.45,35,1322,4372,0.791,23,0.005
Completed,0.54,97,906,1443,0.544,2,0.05
Completed,0.56,86,4511,2511,0.223,47,0.005
Completed,0.61,177,4847,717,0.637,48,0.01
Completed,0.43,62,951,4649,0.066,4,0.005
Completed,0.55,62,1824,2421,0.318,21,0.25
Completed,0.46,36,2929,3490,0.885,28,0.05
Completed,0.56,65,3470,1857,0.162,17,0.001
Completed,0.44,37,2367,2937,0.604,36,0.025
Completed,0.46,50,4305,3926,0.41,9,0.05
Completed,0.45,389,4309,16,0.26,15,0.01
Completed,0.39,31,393,3938,0.944,34,0.025
Completed,0.46,52,2381,1867,0.688,42,0.25
Completed,0.53,49,3464,2945,0.016,10,0.005
Completed,0.5,57,2913,2411,0.782,46,0.05
Completed,0.53,48,1828,3482,0.484,3,0.001
Completed,0.6,90,945,708,0.228,24,0.01
Completed,0.49,66,4861,4637,0.538,29,0.025
Completed,0.6,120,4495,1431,0.073,27,0.1
Completed,0.5,44,910,2502,0.632,22,0.001
Completed,0.42,33,2732,4362,0.327,48,0.025
Completed,0.6,129,3430,995,0.595,9,0.025
Completed,0.31,26,2014,4916,0.172,41,0.05
Completed,0.42,31,213,2143,0.414,36,0.25
Completed,0.53,54,3796,3222,0.849,17,0.1
Completed,0.59,103,4033,1902,0.454,18,0.001
Completed,0.36,38,136,3283,0.78,37,0.025
Completed,0.41,31,2094,1212,0.525,39,0.25
Completed,0.45,34,3199,4831,0.211,7,0.1
Completed,0.6,90,2656,528,0.992,50,0.1
Completed,0.46,47,1553,4135,0.304,7,0.25
Completed,0.53,61,679,1361,0.049,20,0.001
Completed,0.54,60,4575,2754,0.749,26,0.01
Completed,0.62,137,4785,798,0.142,30,0.005
Completed,0.45,35,1182,4405,0.592,25,0.1
Completed,0.54,59,1597,2335,0.837,2,0.025
Completed,0.41,36,2993,3728,0.398,45,0.25
Completed,0.59,96,3701,1631,0.679,12,0.001
Completed,0.42,35,2304,3011,0.116,44,0.005
Completed,0.62,151,473,238,0.362,33,0.025
Completed,0.48,69,4078,3858,0.936,13,0.001
Completed,0.58,95,4171,1756,0.289,3,0.05
Completed,0.45,36,567,2823,0.978,47,0.025
Completed,0.64,197,2203,127,0.732,30,0.005
Completed,0.49,39,3600,4060,0.032,23,0.1
Completed,0.61,118,3048,674,0.765,34,0.005
Completed,0.46,40,1652,4594,0.439,15,0.01
Completed,0.51,64,1120,2445,0.194,11,0.25
Completed,0.54,50,4722,3525,0.508,42,0.001
Completed,0.4,37,773,4239,0.665,10,0.01
Completed,0.59,73,1452,1544,0.92,17,0.025
Completed,0.45,39,2554,2625,0.345,35,0.001
Completed,0.59,97,1230,924,0.082,24,0.1
Completed,0.49,46,4814,4494,0.653,32,0.001
Completed,0.6,195,4546,1294,0.237,27,0.025
Completed,0.47,34,629,2723,0.559,20,0.1
Completed,0.61,168,1523,575,0.808,5,0.05
Completed,0.4,32,2607,4146,0.49,50,0.25
Completed,0.59,79,3149,1125,0.713,8,0.025
Completed,0.34,171,2066,4703,0.021,38,0.001
Completed,0.39,34,88,2009,0.27,37,0.25
Completed,0.54,50,4003,3430,0.965,19,0.01
Completed,0.57,71,3767,2074,0.355,17,0.05
Completed,0.36,26,163,3193,0.91,35,0.025
Completed,0.6,143,1984,1044,0.658,40,0.25
Completed,0.46,47,3382,4925,0.107,10,0.005
Completed,0.62,124,2683,343,0.815,49,0.01
Completed,0.43,48,1287,4236,0.388,4,0.025
Completed,0.54,52,862,1540,0.136,21,0.005
Completed,0.55,74,4465,2647,0.567,28,0.25
Completed,0.62,151,4890,697,0.044,29,0.01
Completed,0.44,38,994,4589,0.724,23,0.05
Completed,0.56,83,1858,2442,0.97,3,0.005
Completed,0.45,37,2961,3549,0.294,47,0.001
Completed,0.57,80,3513,1719,0.504,11,0.25
Completed,0.41,38,2410,2839,0.201,42,0.001
Completed,0.62,351,441,144,0.448,34,0.001
Completed,0.5,44,4339,4025,0.754,15,0.1
Completed,0.58,89,4371,1928,0.612,23,0.25
Completed,0.42,34,456,3360,0.185,30,0.1
Completed,0.49,60,2394,1210,0.433,47,0.01
Completed,0.47,42,3477,4779,0.864,2,0.005
Completed,0.49,52,1852,4070,0.645,11,0.005
Completed,0.57,63,997,1374,0.893,16,0.1
Completed,0.54,82,4914,2794,0.341,34,0.05
Completed,0.61,135,4479,843,0.799,36,0.001
Completed,0.44,44,895,4423,0.496,17,0.05
Completed,0.52,56,1251,2275,0.246,9,0.005
Completed,0.4,31,2668,3696,0.553,40,0.25
Completed,0.58,81,3375,1573,0.276,4,0.1
Completed,0.55,78,1960,3005,0.956,48,0.05
Completed,0.46,46,3770,3878,0.03,21,0.005
Completed,0.59,1001,4008,64,0.667,19,0.1
Completed,0.35,33,110,3954,0.1,27,0.001
Completed,0.35,28,2040,1805,0.347,50,0.25
Completed,0.49,48,3143,2915,0.918,6,0.01
Completed,0.48,37,2591,2356,0.129,39,0.05
Completed,0.52,56,1488,3473,0.575,8,0.025
Completed,0.58,81,663,777,0.823,19,0.025
Completed,0.49,44,4559,4660,0.38,37,0.25
Completed,0.6,104,4837,1460,0.979,32,0.005
Completed,0.52,48,1234,2576,0.287,14,0.25
Completed,0.62,221,1620,428,0.034,13,0.1
Completed,0.44,38,3016,4312,0.73,43,0.001
Completed,0.61,107,3715,959,0.441,1,0.25
Completed,0.35,29,2317,4849,0.763,46,0.005
Completed,0.47,41,536,2155,0.51,31,0.025
Completed,0.54,67,4139,3264,0.192,24,0.01
Completed,0.6,124,4197,1167,0.59,10,0.001
Completed,0.4,30,593,4745,0.144,42,0.025
Completed,0.42,37,2258,1971,0.397,34,0.005
Completed,0.52,53,3655,3393,0.839,15,0.01
Completed,0.58,76,3112,1253,0.114,29,0.005
Completed,0.53,70,1717,2682,0.682,24,0.025
Completed,0.6,126,1135,611,0.935,3,0.001
Completed,0.47,55,4739,4182,0.363,47,0.05
Completed,0.57,98,4616,2231,0.777,48,0.005
Completed,0.41,33,721,3661,0.456,5,0.05
Completed,0.61,106,1428,888,0.209,22,0.25
Completed,0.39,34,2532,4458,0.526,27,0.01
Completed,0.62,478,3240,188,0.302,16,0.001
Completed,0.35,25,2136,3765,0.994,36,0.1
Completed,0.34,25,12,1696,0.747,41,0.05
Completed,0.54,54,3909,3118,0.051,9,0.25
Completed,0.58,81,3833,1762,0.63,7,0.01
Completed,0.37,28,249,2881,0.075,39,0.1
Completed,0.6,813,1905,107,0.325,38,0.01
Completed,0.46,41,3320,3988,0.876,18,0.05
Completed,0.61,120,2769,656,0.171,26,0.05
Completed,0.46,46,1352,4548,0.597,21,0.001
Completed,0.49,61,801,2477,0.847,6,0.005
Completed,0.53,67,4385,3585,0.417,49,0.025
Completed,0.44,34,1059,4277,0.261,2,0.001
Completed,0.59,122,1797,1504,0.013,25,0.005
Completed,0.5,47,2881,2611,0.69,31,0.1
Completed,0.56,65,3579,2032,0.482,14,0.025
Completed,0.43,37,2495,3151,0.784,33,0.25
Completed,0.51,48,362,1082,0.536,44,0.01
Completed,0.49,44,4277,4962,0.23,12,0.001
Completed,0.62,197,4247,555,0.523,40,0.025
Completed,0.37,29,350,4165,0.213,10,0.05
Completed,0.48,43,2425,1314,0.468,17,0.1
Completed,0.53,65,3529,2704,0.766,35,0.001
Completed,0.5,44,2830,2027,0.063,21,0.025
Completed,0.53,48,1728,3410,0.735,28,0.01
Completed,0.59,80,1049,1106,0.99,49,0.25
Completed,0.49,49,4945,4723,0.306,4,0.01
Completed,0.59,103,4451,1678,0.835,3,0.05
Completed,0.47,43,849,3062,0.4,47,0.005
Completed,0.62,311,1381,210,0.155,30,0.25
Completed,0.42,36,2777,3826,0.578,22,0.025
Completed,0.6,106,3329,905,0.375,33,0.001
Completed,0.49,52,1932,4514,0.923,16,0.25
Completed,0.43,35,296,2209,0.678,11,0.1
Completed,0.52,59,3900,3600,0.118,42,0.001
Completed,0.56,74,3976,2461,0.701,43,0.001
Completed,0.32,26,60,3529,0.002,12,0.005
Completed,0.5,45,2165,678,0.258,14,0.05
Completed,0.44,39,3248,4609,0.945,32,0.1
Completed,0.62,241,2541,124,0.226,25,0.01
Completed,0.48,42,1456,4043,0.54,31,0.05
Completed,0.5,56,767,1739,0.796,45,0.025
Completed,0.53,62,4684,2820,0.47,1,0.005
Completed,0.61,121,4709,1025,0.888,5,0.01
Completed,0.43,37,1124,4945,0.313,50,0.1
Completed,0.57,77,1646,2093,0.071,27,0.25
Completed,0.49,51,3063,3173,0.634,20,0.005
Completed,0.58,93,3605,1560,0.412,37,0.001
Completed,0.39,31,2189,2628,0.851,19,0.025
Completed,0.61,127,583,323,0.609,8,0.01
Completed,0.47,47,4166,4255,0.159,38,0.25
Completed,0.6,110,4072,1357,0.556,28,0.01
Completed,0.44,40,488,2737,0.242,22,0.05
Completed,0.55,68,2290,512,0.485,5,0.005
Completed,0.47,46,3706,4131,0.81,47,0.1
Completed,0.57,81,3008,1227,0.018,8,0.1
Completed,0.47,43,1592,4835,0.718,41,0.25
Completed,0.55,60,1186,1906,0.96,36,0.05
Completed,0.54,53,4771,3298,0.272,17,0.001
Completed,0.62,389,4590,254,0.867,15,0.005
Completed,0.4,140,674,3861,0.429,35,0.25
Completed,0.58,90,1557,1634,0.173,42,0.01
Completed,0.45,34,2642,3027,0.623,10,0.001
Completed,0.52,51,3193,2332,0.33,46,0.01
Completed,0.34,26,2110,3712,0.905,3,0.025
Completed,0.45,36,122,782,0.649,24,0.005
Completed,0.5,48,4038,4401,0.086,29,0.05
Completed,0.62,139,3802,721,0.719,31,0.25
Completed,0.36,25,197,4643,0.046,25,0.01
Completed,0.32,27,2029,2417,0.291,2,0.001
Completed,0.51,46,3425,3495,0.975,45,0.025
Completed,0.49,51,2717,1861,0.196,12,0.025
Completed,0.5,46,1321,2932,0.506,44,0.1
Completed,0.47,47,4509,3932,0.453,13,0.01
Completed,0.57,72,4846,2138,0.906,18,0.1
Completed,0.48,38,950,3208,0.358,38,0.005
Completed,0.6,109,1824,981,0.103,39,0.005
Completed,0.41,35,2927,4911,0.663,7,0.025
Completed,0.48,41,3816,4730,0.636,24,0.1
Completed,0.49,37,2329,1242,0.077,27,0.25
Completed,0.4,31,287,2750,0.414,43,0.05
Completed,0.59,89,3652,1279,0.856,9,0.001
Completed,0.47,38,3125,3576,0.217,48,0.25
Completed,0.5,43,853,2396,0.523,1,0.025
Completed,0.45,44,1607,3946,0.997,17,0.25
Completed,0.6,1059,4500,85,0.309,32,0.005
Completed,0.53,54,4693,3114,0.8,37,0.05
Completed,0.57,66,1331,1618,0.491,15,0.001
Completed,0.45,40,1202,4405,0.017,5,0.025
Completed,0.58,71,2693,864,0.708,46,0.01
Completed,0.44,39,3376,4265,0.35,10,0.05
Completed,0.6,91,480,467,0.906,39,0.1
Completed,0.54,55,1897,3218,0.569,29,0.025
Completed,0.58,73,4166,2052,0.13,20,0.25
Completed,0.54,52,4260,3403,0.555,22,0.001
Completed,0.39,29,2154,1944,0.237,31,0.1
Completed,0.4,27,466,4080,0.27,40,0.05
Completed,0.61,131,3195,575,0.954,12,0.025
Completed,0.42,29,2629,4590,0.096,46,0.025
Completed,0.6,102,993,756,0.66,5,0.005
Completed,0.52,48,1471,2929,0.814,14,0.01
Completed,0.59,83,4983,1727,0.383,36,0.025
Completed,0.48,53,4556,3818,0.89,34,0.025
Completed,0.39,34,722,3704,0.169,3,0.01
Completed,0.5,52,2826,2191,0.603,50,0.1
Completed,0.53,57,3549,2623,0.463,8,0.001
Completed,0.36,28,38,1484,0.777,42,0.25
Completed,0.35,27,2352,4857,0.744,27,0.1
Completed,0.6,118,3989,1038,0.063,24,0.05
Completed,0.55,59,3979,2680,0.68,1,0.005
Completed,0.5,43,2500,1338,0.122,48,0.1
Completed,0.32,25,126,4842,0.402,33,0.05
Completed,0.6,88,3481,1142,0.842,17,0.025
Completed,0.44,41,2954,3985,0.234,28,0.01
Completed,0.53,51,1777,3495,0.949,10,0.1
Completed,0.56,63,4662,2488,0.259,44,0.001
Completed,0.5,46,4855,4462,0.751,39,0.025
Completed,0.6,134,1501,816,0.442,11,0.005
Completed,0.49,42,1041,3020,0.035,20,0.005
Completed,0.5,40,2522,1703,0.725,29,0.05
Completed,0.51,43,3205,3150,0.336,16,0.1
Completed,0.43,39,319,2129,0.893,38,0.001
Completed,0.33,24,2067,4369,0.614,47,0.01
Completed,0.61,278,4328,354,0.174,6,0.025
Completed,0.48,45,4119,4163,0.505,4,0.1
Completed,0.31,28,2003,480,0.189,45,0.05
Completed,0.44,35,608,3356,0.288,35,0.25
Completed,0.55,63,3345,2002,0.971,13,0.01
Completed,0.48,38,2779,2815,0.082,31,0.001
Completed,0.55,67,1136,1829,0.647,21,0.01
Completed,0.46,36,1319,4668,0.859,12,0.05
Completed,0.62,180,4841,690,0.427,40,0.1
Completed,0.53,54,4414,3602,0.934,41,0.001
Completed,0.55,61,1673,2302,0.368,7,0.01
Completed,0.4,37,865,3878,0.156,23,0.1
Completed,0.62,224,2977,220,0.589,26,0.01
Completed,0.48,39,3699,4949,0.48,18,0.25
Completed,0.48,44,181,956,0.795,34,0.1
Completed,0.39,28,2201,2573,0.696,50,0.025
Completed,0.59,92,3848,1525,0.014,3,0.05
Completed,0.54,49,3882,3465,0.73,47,0.01
Completed,0.4,28,2245,2438,0.042,6,0.005
Completed,0.37,26,225,4054,0.453,15,0.001
Completed,0.44,33,3011,4773,0.183,20,0.001
