Status,ACCURACY,RUNTIME,recent_samples_size,delta
Completed,0.58,313,488,0.204
Completed,0.61,191,2290,0.675
Completed,0.65,297,3316,0.324
Completed,0.61,297,3438,0.973
Completed,0.65,259,2129,0.028
Completed,0.57,104,24,0.625
Completed,0.63,313,4332,0.382
Completed,0.61,291,4669,0.706
Completed,0.58,338,1015,0.293
Completed,0.6,286,1841,0.82
Completed,0.65,333,2555,0.173
Completed,0.62,288,2739,0.855
Completed,0.64,412,1579,0.146
Completed,0.62,265,1192,0.741
Completed,0.63,304,4414,0.266
Completed,0.61,278,4126,0.589
Completed,0.62,207,309,0.41
Completed,0.63,297,1915,0.937
Completed,0.65,456,3730,0.056
Completed,0.62,259,3266,0.647
Completed,0.6,279,2418,0.36
Completed,0.62,221,431,0.761
Completed,0.64,317,3965,0.24
Completed,0.62,272,4848,0.906
Completed,0.66,342,719,0.087
Completed,0.62,259,1427,0.558
Completed,0.62,246,2930,0.441
Completed,0.62,248,2876,0.891
Completed,0.67,406,1559,0.102
Completed,0.65,221,665,0.511
Completed,0.63,281,4981,0.487
Completed,0.62,298,3989,0.663
Completed,0.62,233,328,0.344
Completed,0.63,196,2443,0.808
Completed,0.64,305,3164,0.193
Completed,0.64,288,3599,0.605
Completed,0.63,379,1969,0.394
Completed,0.6,159,177,0.984
Completed,0.73,1350,4179,0.009
Completed,0.61,271,4517,0.84
Completed,0.66,389,1168,0.161
Completed,0.63,294,1681,0.695
Completed,0.61,350,2715,0.312
Completed,0.61,309,2579,0.721
Completed,0.63,317,1738,0.278
Completed,0.59,327,1040,0.867
Completed,0.66,427,4567,0.127
Completed,0.62,310,4278,0.957
Completed,0.61,267,156,0.044
Completed,0.59,120,2075,0.578
Completed,0.64,292,3571,0.429
Completed,0.62,249,3419,0.774
Completed,0.63,170,2266,0.22
Completed,0.62,211,590,0.628
Completed,0.63,313,3805,0.371
Completed,0.63,288,4689,0.546
Completed,0.63,243,879,0.461
Completed,0.63,261,1274,0.925
Completed,0.65,407,3082,0.076
Completed,0.61,209,3073,0.927
Completed,0.64,386,1282,0.078
Completed,0.63,269,868,0.544
Completed,0.64,327,4700,0.459
Completed,0.63,267,3796,0.627
Completed,0.64,233,599,0.369
Completed,0.6,155,2255,0.776
Completed,0.62,317,3430,0.221
Completed,0.62,277,3562,0.576
Completed,0.57,173,2084,0.427
Completed,0.59,160,145,0.959
Completed,0.67,660,4289,0.046
Completed,0.63,246,4558,0.869
Completed,0.63,386,1049,0.128
Completed,0.61,387,1727,0.72
Completed,0.63,230,2590,0.276
Completed,0.63,226,2703,0.693
Completed,0.65,295,1691,0.31
Completed,0.63,227,1160,0.842
Completed,0.65,375,4525,0.163
Completed,0.62,264,4168,0.985
Completed,0.65,253,187,0.012
Completed,0.62,273,1961,0.602
Completed,0.63,308,3607,0.393
Completed,0.63,257,3153,0.81
Completed,0.64,263,2454,0.195
Completed,0.62,198,319,0.661
Completed,0.63,332,3997,0.342
Completed,0.62,276,4970,0.509
Completed,0.63,265,677,0.486
Completed,0.62,228,1550,0.892
Completed,0.65,328,2884,0.105
Completed,0.61,218,2919,0.556
Completed,0.63,300,1438,0.439
Completed,0.64,267,710,0.908
Completed,0.66,514,4857,0.089
Completed,0.61,261,3954,0.764
Completed,0.63,191,442,0.241
Completed,0.63,225,2409,0.646
Completed,0.63,266,3275,0.357
Completed,0.62,243,3719,0.939
Completed,0.69,693,1926,0.058
Completed,0.61,164,301,0.587
Completed,0.64,292,4135,0.408
Completed,0.61,250,4403,0.74
Completed,0.63,285,1203,0.263
Completed,0.58,215,2162,0.421
Completed,0.62,270,3971,0.877
Completed,0.63,279,3205,0.245
Completed,0.58,148,39,0.707
Completed,0.65,394,728,0.062
Completed,0.62,202,2513,0.519
Completed,0.64,459,4688,0.353
Completed,0.62,274,1448,0.817
Completed,0.65,445,1733,0.165
Completed,0.62,349,4948,0.63
Completed,0.63,277,2853,0.499
Completed,0.62,329,1092,0.955
Completed,0.63,287,378,0.306
Completed,0.63,328,3570,0.77
Completed,0.67,570,4256,0.11
Completed,0.63,235,2423,0.564
Completed,0.64,301,2338,0.081
Completed,0.61,322,4109,0.624
Completed,0.64,349,3693,0.255
Completed,0.62,226,487,0.79
Completed,0.63,310,1180,0.441
Completed,0.62,315,3003,0.982
Completed,0.66,413,4823,0.147
Completed,0.61,362,1622,0.679
Completed,0.62,329,1283,0.334
Completed,0.63,376,4460,0.867
Completed,0.72,757,2717,0.005
Completed,0.63,246,918,0.545
Completed,0.62,213,201,0.192
Completed,0.59,373,3431,0.728
Completed,0.64,297,3770,0.394
Completed,0.61,290,1975,0.936
Completed,0.61,480,1927,0.233
Completed,0.62,282,3893,0.687
Completed,0.64,315,3284,0.433
Completed,0.59,157,274,0.896
Completed,0.59,370,807,0.372
Completed,0.61,365,2748,0.829
Completed,0.65,582,4453,0.042
Completed,0.64,320,1369,0.508
Completed,0.64,275,1655,0.479
Completed,0.62,288,4715,0.943
Completed,0.64,385,3087,0.185
Completed,0.64,270,1170,0.642
Completed,0.66,297,612,0.122
Completed,0.63,313,3647,0.584
Completed,0.63,395,4179,0.295
Completed,0.6,190,2189,0.75
Completed,0.61,292,2417,0.267
Completed,0.63,308,4343,0.809
Completed,0.62,414,3458,0.07
Completed,0.63,240,408,0.605
Completed,0.64,357,944,0.128
Completed,0.63,267,2925,0.668
Completed,0.64,307,4901,0.46
Completed,0.61,292,1857,0.994
Completed,0.71,869,1517,0.024
Completed,0.62,273,4537,0.557
Completed,0.63,285,2640,0.314
Completed,0.63,209,684,0.855
Completed,0.58,288,123,0.382
Completed,0.62,287,3197,0.916
Completed,0.64,385,4003,0.204
Completed,0.59,156,2053,0.747
Completed,0.63,210,2098,0.033
Completed,0.62,302,4034,0.513
Completed,0.64,273,3162,0.366
Completed,0.58,170,83,0.839
Completed,0.6,324,636,0.424
Completed,0.63,235,2607,0.902
Completed,0.64,457,4575,0.226
Completed,0.62,275,1560,0.698
Completed,0.64,353,1826,0.289
Completed,0.62,274,4856,0.76
Completed,0.67,330,2965,0.111
Completed,0.63,258,980,0.59
Completed,0.62,209,441,0.179
Completed,0.63,285,3506,0.651
Completed,0.64,313,4301,0.469
Completed,0.62,176,2379,0.95
Completed,0.62,174,2236,0.467
Completed,0.62,295,4212,0.984
Completed,0.65,426,3609,0.137
Completed,0.59,290,570,0.663
Completed,0.68,470,1125,0.076
Completed,0.6,335,3056,0.595
Completed,0.64,324,4750,0.276
Completed,0.64,237,1696,0.804
Completed,0.65,353,1336,0.214
Completed,0.62,275,4405,0.741
Completed,0.63,292,2791,0.387
Completed,0.63,255,845,0.907
Completed,0.62,176,304,0.324
Completed,0.63,340,3329,0.849
Completed,0.7,861,3852,0.029
Completed,0.63,307,1891,0.548
Completed,0.58,150,2020,0.346
Completed,0.62,294,3800,0.827
Completed,0.65,457,3395,0.052
Completed,0.6,171,161,0.525
Completed,0.64,308,870,0.238
Completed,0.62,253,2684,0.717
Completed,0.64,414,4497,0.412
Completed,0.62,314,1326,0.882
Completed,0.68,523,1591,0.099
Completed,0.63,317,4778,0.571
Completed,0.63,254,3043,0.301
Completed,0.63,267,1215,0.779
Completed,0.64,187,520,0.488
Completed,0.62,320,3740,0.962
Completed,0.65,386,4066,0.16
Completed,0.6,263,2300,0.64
Completed,0.64,311,2471,0.156
Completed,0.62,300,4289,0.674
Completed,0.63,252,3532,0.447
Completed,0.61,251,336,0.972
Completed,0.63,342,1047,0.264
Completed,0.63,313,2823,0.784
Completed,0.68,616,4984,0.087
Completed,0.61,270,1774,0.614
Completed,0.64,275,1415,0.399
Completed,0.62,293,4640,0.927
Completed,0.63,267,2556,0.202
Completed,0.61,238,766,0.722
Completed,0.63,164,69,0.01
Completed,0.63,301,3250,0.536
Completed,0.63,302,3931,0.344
Completed,0.57,168,2127,0.861
Completed,0.59,215,2138,0.182
Completed,0.62,290,3918,0.644
Completed,0.63,303,3278,0.484
Completed,0.58,140,43,0.939
Completed,0.63,264,755,0.29
Completed,0.62,215,2569,0.754
Completed,0.65,458,4612,0.124
Completed,0.63,266,1441,0.582
Completed,0.61,332,1786,0.436
Completed,0.61,285,4972,0.893
Completed,0.63,290,2849,0.228
Completed,0.63,276,1020,0.693
Completed,0.66,318,323,0.048
Completed,0.62,283,3544,0.502
Completed,0.64,350,4263,0.369
Completed,0.62,239,2498,0.832
Completed,0.61,285,2274,0.318
Completed,0.61,342,4093,0.852
Completed,0.62,509,3727,0.019
Completed,0.63,221,532,0.562
Completed,0.63,334,1241,0.209
Completed,0.62,294,3016,0.742
Completed,0.63,385,4790,0.379
Completed,0.62,247,1580,0.92
Completed,0.68,554,1298,0.067
Completed,0.61,284,4524,0.607
Completed,0.64,260,2672,0.271
Completed,0.64,239,883,0.805
Completed,0.59,180,188,0.456
Completed,0.61,279,3369,0.998
Completed,0.65,486,3812,0.13
Completed,0.58,59,2008,0.665
Completed,0.63,290,1904,0.496
Completed,0.61,297,3841,0.959
Completed,0.66,417,3355,0.17
Completed,0.61,226,277,0.625
Completed,0.66,343,832,0.105
Completed,0.63,270,2802,0.57
Completed,0.64,310,4379,0.31
Completed,0.63,276,1364,0.766
Completed,0.63,298,1707,0.247
Completed,0.6,284,4737,0.704
Completed,0.64,288,3084,0.417
Completed,0.62,279,1099,0.881
Completed,0.63,206,558,0.357
Completed,0.59,298,3622,0.813
Completed,0.67,572,4184,0.059
Completed,0.61,204,2263,0.521
Completed,0.67,398,2352,0.007
Completed,0.63,286,4327,0.543
Completed,0.63,306,3494,0.329
Completed,0.6,217,454,0.871
Completed,0.67,544,3681,0.062
Completed,0.64,576,5000,0.034
Completed,0.64,257,861,0.596
Completed,0.63,497,4017,0.055
Completed,0.63,230,2575,0.861
Completed,0.68,458,3567,0.079
Completed,0.66,522,4949,0.09
Completed,0.66,463,4886,0.114
Completed,0.63,215,2441,0.501
Completed,0.63,403,3988,0.141
Completed,0.63,246,3721,0.8
Completed,0.63,307,1609,0.435
Completed,0.65,530,3155,0.006
Failed,,,4401,0.765
Failed,,,1204,0.242
Failed,,,1572,0.645
Failed,,,2747,0.356
Failed,,,2548,0.672
Failed,,,1849,0.321
Failed,,,1003,0.792
Failed,,,4681,0.207
Failed,,,4325,0.881
Failed,,,32,0.126
Failed,,,2116,0.527
Failed,,,1007,0.398
Failed,,,2938,0.931
Failed,,,4868,0.19
Failed,,,1814,0.73
Failed,,,1534,0.252
Failed,,,4717,0.216
Failed,,,3823,0.882
Failed,,,611,0.111
Failed,,,2237,0.519
Failed,,,2594,0.087
Failed,,,648,0.619
Failed,,,109,0.142
Failed,,,3135,0.685
Failed,,,4047,0.444
Failed,,,2087,0.979
Failed,,,2046,0.303
Failed,,,4011,0.777
Failed,,,3165,0.095
Failed,,,154,0.575
Failed,,,690,0.164
Failed,,,2632,0.635
Failed,,,4498,0.422
Failed,,,4151,0.745
Failed,,,166,0.254
Failed,,,1987,0.844
Failed,,,3591,0.286
Failed,,,3400,0.885
Failed,,,2245,0.114
Failed,,,609,0.516
Failed,,,3826,0.477
Failed,,,4709,0.684
Failed,,,897,0.317
Failed,,,1254,0.788
Failed,,,3064,0.218
Failed,,,3061,0.687
Failed,,,1256,0.32
Failed,,,890,0.786
Failed,,,4869,0.332
Failed,,,3976,0.508
Failed,,,459,0.499
Failed,,,2397,0.902
Failed,,,3408,0.48
Failed,,,3589,0.816
Failed,,,2096,0.185
Failed,,,128,0.718
Failed,,,4267,0.289
Failed,,,4546,0.613
Failed,,,1022,0.386
Failed,,,1749,0.976
Failed,,,2607,0.017
Failed,,,2726,0.948
Failed,,,1709,0.052
Failed,,,1147,0.585
Failed,,,4658,0.033
Failed,,,4312,0.863
Failed,,,6,0.138
Failed,,,2140,0.733
Failed,,,3619,0.15
Failed,,,3136,0.554
Failed,,,2432,0.452
Failed,,,346,0.918
Failed,,,4010,0.083
Failed,,,4992,0.75
Failed,,,693,0.244
Failed,,,1538,0.651
Failed,,,2857,0.348
Failed,,,2902,0.797
Failed,,,1416,0.197
Failed,,,737,0.667
Failed,,,4778,0.491
Failed,,,3874,0.659
Failed,,,521,0.338
Failed,,,2333,0.806
Failed,,,3248,0.099
Failed,,,3741,0.699
Failed,,,1943,0.3
Failed,,,288,0.828
Failed,,,4108,0.165
Failed,,,4386,0.995
Failed,,,1182,0.005
Failed,,,1597,0.601
Failed,,,2760,0.406
Failed,,,2573,0.566
Failed,,,1862,0.433
Failed,,,987,0.961
Failed,,,4447,0.131
Failed,,,4090,0.953
Failed,,,266,0.042
Failed,,,1883,0.572
Failed,,,3467,0.274
Failed,,,3295,0.929
Failed,,,2272,0.064
Failed,,,499,0.534
Failed,,,3857,0.465
Failed,,,4839,0.64
Failed,,,846,0.367
Failed,,,1378,0.77
Failed,,,3018,0.231
Failed,,,2995,0.895
Failed,,,1361,0.108
Failed,,,790,0.514
Failed,,,4935,0.119
Failed,,,4032,0.794
Failed,,,364,0.209
Failed,,,2487,0.678
Failed,,,3352,0.189
Failed,,,3484,0.608
Failed,,,2162,0.397
Failed,,,67,0.989
Failed,,,4367,0.014
Failed,,,4637,0.837
Failed,,,971,0.159
Failed,,,1805,0.69
Failed,,,2512,0.308
Failed,,,2781,0.725
Failed,,,1613,0.28
Failed,,,1238,0.872
Failed,,,4602,0.261
Failed,,,4246,0.592
Failed,,,111,0.413
Failed,,,2039,0.942
Failed,,,3686,0.425
Failed,,,3232,0.778
Failed,,,2376,0.225
Failed,,,397,0.631
Failed,,,3919,0.374
Failed,,,4892,0.541
Failed,,,755,0.455
Failed,,,1472,0.923
Failed,,,2962,0.072
Failed,,,2841,0.526
Failed,,,1516,0.471
Failed,,,632,0.876
Failed,,,4764,0.304
Failed,,,3773,0.596
Failed,,,583,0.401
Failed,,,2190,0.993
Failed,,,3196,0.327
Failed,,,3641,0.969
Failed,,,2004,0.026
Failed,,,222,0.619
Failed,,,4213,0.378
Failed,,,4481,0.71
Failed,,,1125,0.296
Failed,,,1648,0.825
Failed,,,2670,0.178
Failed,,,2625,0.852
Failed,,,1772,0.143
Failed,,,1082,0.736
Failed,,,4470,0.068
Failed,,,4182,0.766
Failed,,,213,0.229
Failed,,,2016,0.635
Failed,,,3527,0.061
Failed,,,3386,0.643
Failed,,,2220,0.354
Failed,,,556,0.759
Failed,,,3763,0.236
Failed,,,4733,0.91
Failed,,,911,0.092
Failed,,,1317,0.56
Failed,,,3118,0.444
Failed,,,3089,0.832
Failed,,,1306,0.17
Failed,,,921,0.701
Failed,,,4919,0.182
Failed,,,3928,0.981
Failed,,,428,0.022
Failed,,,2347,0.615
Failed,,,3378,0.002
Failed,,,3539,0.67
Failed,,,2068,0.335
Failed,,,80,0.802
Failed,,,4237,0.201
Failed,,,4574,0.899
Failed,,,1072,0.096
Failed,,,1780,0.502
Failed,,,2655,0.495
Failed,,,2678,0.538
Failed,,,1678,0.467
Failed,,,1098,0.935
Failed,,,4627,0.448
Failed,,,4340,0.655
Failed,,,56,0.35
Failed,,,2170,0.755
Failed,,,3669,0.362
Failed,,,3167,0.965
Failed,,,2479,0.038
Failed,,,375,0.569
Failed,,,4060,0.436
Failed,,,4944,0.729
Failed,,,663,0.268
Failed,,,1488,0.86
Failed,,,2829,0.135
Failed,,,2932,0.713
Failed,,,1464,0.284
Failed,,,765,0.813
Failed,,,4806,0.029
Failed,,,3844,0.82
Failed,,,473,0.173
Failed,,,2305,0.706
Failed,,,3220,0.39
Failed,,,3694,0.782
Failed,,,1913,0.213
Failed,,,238,0.681
Failed,,,4080,0.316
Failed,,,4416,0.522
Failed,,,1229,0.483
Failed,,,1625,0.888
Failed,,,2810,0.115
Failed,,,2523,0.915
Failed,,,1834,0.081
Failed,,,940,0.549
Failed,,,4400,0.359
Failed,,,4140,0.558
Failed,,,294,0.441
Failed,,,1930,0.906
Failed,,,3514,0.248
Failed,,,3324,0.581
Failed,,,2321,0.416
Failed,,,530,0.946
Failed,,,3905,0.049
Failed,,,4789,0.848
Failed,,,818,0.155
Failed,,,1330,0.748
Failed,,,2987,0.257
Failed,,,3043,0.624
Failed,,,1391,0.383
Failed,,,840,0.972
Failed,,,4965,0.395
Failed,,,4004,0.694
Failed,,,314,0.312
Failed,,,2457,0.84
Failed,,,3302,0.293
Failed,,,3454,0.878
Failed,,,2115,0.123
Failed,,,38,0.53
Failed,,,4317,0.477
Failed,,,4684,0.675
Failed,,,1001,0.324
Failed,,,1855,0.789
Failed,,,2540,0.204
Failed,,,2753,0.762
Failed,,,1563,0.239
Failed,,,1208,0.648
Failed,,,4551,0.219
Failed,,,4294,0.925
Failed,,,142,0.076
Failed,,,2089,0.546
Failed,,,3716,0.087
Failed,,,3282,0.741
Failed,,,2404,0.265
Failed,,,445,0.856
Failed,,,3950,0.145
Failed,,,4864,0.937
Failed,,,705,0.056
Failed,,,1441,0.589
Failed,,,2915,0.41
Failed,,,2891,0.984
Failed,,,1545,0.01
Failed,,,679,0.604
Failed,,,4695,0.427
Failed,,,3801,0.719
Failed,,,594,0.276
Failed,,,2259,0.868
Failed,,,3149,0.161
Failed,,,3613,0.511
Failed,,,1954,0.488
Failed,,,192,0.891
Failed,,,4165,0.103
Failed,,,4531,0.808
Failed,,,1153,0.193
Failed,,,1696,0.663
Failed,,,2700,0.344
Failed,,,2594,0.629
Failed,,,1724,0.37
Failed,,,1054,0.774
Failed,,,4520,0.195
Failed,,,4174,0.893
Failed,,,183,0.104
Failed,,,1965,0.51
Failed,,,3555,0.461
Failed,,,3433,0.867
Failed,,,2251,0.126
Failed,,,606,0.721
Failed,,,3791,0.277
Failed,,,4703,0.578
Failed,,,864,0.429
Failed,,,1289,0.957
Failed,,,3068,0.044
Failed,,,3079,0.959
Failed,,,1278,0.046
Failed,,,872,0.576
Failed,,,4852,0.058
Failed,,,3958,0.857
Failed,,,437,0.148
Failed,,,2415,0.739
Failed,,,3425,0.129
Failed,,,3567,0.544
Failed,,,2079,0.459
Failed,,,150,0.927
Failed,,,4285,0.078
Failed,,,4563,0.775
Failed,,,1043,0.222
Failed,,,1732,0.626
Failed,,,2586,0.369
Failed,,,2709,0.661
Failed,,,1687,0.342
Failed,,,1164,0.81
Failed,,,4675,0.322
Failed,,,4328,0.529
Failed,,,28,0.474
Failed,,,2123,0.881
Failed,,,3602,0.486
Failed,,,3158,0.842
Failed,,,2448,0.163
Failed,,,325,0.693
Failed,,,3993,0.31
Failed,,,4974,0.603
Failed,,,671,0.393
Failed,,,1555,0.986
Failed,,,2880,0.011
Failed,,,2923,0.587
Failed,,,1433,0.408
Failed,,,715,0.939
Failed,,,4799,0.157
Failed,,,3897,0.948
Failed,,,539,0.051
Failed,,,2310,0.579
Failed,,,3270,0.264
Failed,,,3724,0.908
Failed,,,1921,0.089
Failed,,,305,0.556
Failed,,,4129,0.439
Failed,,,4408,0.645
Failed,,,1199,0.357
Failed,,,1575,0.763
Failed,,,2743,0.242
Failed,,,2551,0.791
Failed,,,1844,0.206
Failed,,,1010,0.673
Failed,,,4424,0.481
Failed,,,4069,0.68
Failed,,,250,0.313
Failed,,,1904,0.784
Failed,,,3445,0.124
Failed,,,3313,0.704
Failed,,,2294,0.291
Failed,,,482,0.822
Failed,,,3835,0.175
Failed,,,4817,0.975
Failed,,,829,0.03
Failed,,,1400,0.623
Failed,,,3034,0.38
Failed,,,2979,0.746
Failed,,,1340,0.255
Failed,,,806,0.85
Failed,,,4953,0.266
Failed,,,4049,0.566
Failed,,,385,0.435
Failed,,,2471,0.967
Failed,,,3334,0.415
Failed,,,3505,0.757
Failed,,,2178,0.25
Failed,,,46,0.653
Failed,,,4351,0.348
Failed,,,4619,0.547
Failed,,,948,0.446
Failed,,,1823,0.916
Failed,,,2534,0.083
Failed,,,2799,0.89
Failed,,,1636,0.117
Failed,,,1220,0.52
Failed,,,4585,0.098
Failed,,,4228,0.804
Failed,,,88,0.203
Failed,,,2057,0.668
Failed,,,3702,0.215
Failed,,,3209,0.614
Failed,,,2358,0.388
Failed,,,420,0.983
Failed,,,3937,0.024
Failed,,,4908,0.816
Failed,,,776,0.183
Failed,,,1456,0.711
Failed,,,2941,0.282
Failed,,,2818,0.862
Failed,,,1498,0.137
Failed,,,655,0.727
Failed,,,4742,0.094
Failed,,,3751,0.761
Failed,,,567,0.238
Failed,,,2212,0.641
Failed,,,3175,0.04
Failed,,,3659,0.633
Failed,,,2027,0.36
Failed,,,204,0.768
Failed,,,4190,0.231
Failed,,,4460,0.936
Failed,,,1109,0.071
Failed,,,1669,0.536
Failed,,,2686,0.465
Failed,,,2646,0.5
Failed,,,1788,0.493
Failed,,,1061,0.901
Failed,,,4492,0.294
Failed,,,4204,0.617
Failed,,,231,0.376
Failed,,,1993,0.971
Failed,,,3550,0.332
Failed,,,3370,0.995
Failed,,,2199,0.004
Failed,,,572,0.595
Failed,,,3784,0.399
Failed,,,4756,0.699
Failed,,,929,0.302
Failed,,,1294,0.835
Failed,,,3100,0.172
Failed,,,3107,0.559
Failed,,,1328,0.442
Failed,,,903,0.913
Failed,,,4903,0.453
Failed,,,3911,0.629
Failed,,,406,0.372
Failed,,,2365,0.78
Failed,,,3395,0.352
Failed,,,3516,0.944
Failed,,,2051,0.062
Failed,,,103,0.59
Failed,,,4254,0.41
Failed,,,4591,0.734
Failed,,,1094,0.259
Failed,,,1763,0.854
Failed,,,2633,0.145
Failed,,,2661,0.827
Failed,,,1657,0.18
Failed,,,1114,0.707
Failed,,,4645,0.161
Failed,,,4357,0.991
Failed,,,78,0.016
Failed,,,2153,0.606
Failed,,,3652,0.028
Failed,,,3188,0.676
Failed,,,2496,0.326
Failed,,,353,0.795
Failed,,,4043,0.211
Failed,,,4926,0.878
Failed,,,641,0.121
Failed,,,1505,0.524
Failed,,,2851,0.469
Failed,,,2954,0.925
Failed,,,1480,0.074
Failed,,,743,0.54
Failed,,,4827,0.365
Failed,,,3866,0.533
Failed,,,491,0.463
Failed,,,2282,0.931
Failed,,,3242,0.227
Failed,,,3677,0.57
Failed,,,1891,0.423
Failed,,,255,0.955
Failed,,,4101,0.043
Failed,,,4439,0.874
Failed,,,1246,0.133
Failed,,,1602,0.723
Failed,,,2793,0.278
Failed,,,2501,0.687
Failed,,,1816,0.306
Failed,,,962,0.838
Failed,,,4377,0.008
Failed,,,4119,0.83
Failed,,,277,0.167
Failed,,,1951,0.697
Failed,,,3493,0.395
Failed,,,3341,0.808
Failed,,,2344,0.191
Failed,,,512,0.657
Failed,,,3883,0.337
Failed,,,4767,0.512
Failed,,,801,0.489
Failed,,,1352,0.897
Failed,,,3004,0.11
Failed,,,3027,0.772
Failed,,,1370,0.233
Failed,,,856,0.638
Failed,,,4983,0.245
Failed,,,4020,0.92
Failed,,,335,0.085
Failed,,,2441,0.552
Failed,,,3284,0.066
Failed,,,3475,0.731
Failed,,,2131,0.272
Failed,,,17,0.865
Failed,,,4301,0.14
Failed,,,4666,0.963
Failed,,,978,0.034
Failed,,,1873,0.564
Failed,,,2563,0.431
Failed,,,2771,0.599
Failed,,,1586,0.404
Failed,,,1189,0.997
Failed,,,4535,0.384
Failed,,,4275,0.716
Failed,,,119,0.287
Failed,,,2107,0.818
Failed,,,3732,0.299
Failed,,,3259,0.904
Failed,,,2386,0.101
Failed,,,468,0.505
Failed,,,3968,0.497
Failed,,,4880,0.665
Failed,,,726,0.33
Failed,,,1425,0.798
Failed,,,2893,0.199
Failed,,,2868,0.65
Failed,,,1527,0.346
Failed,,,702,0.752
Failed,,,4722,0.11
Failed,,,3810,0.785
Failed,,,625,0.216
Failed,,,2231,0.686
Failed,,,3128,0.45
Failed,,,3631,0.846
Failed,,,1977,0.151
Failed,,,174,0.744
Failed,,,4142,0.252
Failed,,,4510,0.583
Failed,,,1137,0.42
Failed,,,1717,0.951
Failed,,,2717,0.054
Failed,,,2615,0.978
Failed,,,1740,0.019
Failed,,,1033,0.611
Failed,,,4511,0.254
Failed,,,4146,0.586
Failed,,,172,0.421
Failed,,,1973,0.949
Failed,,,3578,0.187
Failed,,,3417,0.517
Failed,,,2229,0.478
Failed,,,622,0.884
Failed,,,3812,0.113
Failed,,,4726,0.787
Failed,,,882,0.218
Failed,,,1267,0.685
Failed,,,3050,0.318
Failed,,,3048,0.519
Failed,,,1270,0.48
Failed,,,883,0.883
Failed,,,4883,0.5
Failed,,,3969,0.667
Failed,,,465,0.331
Failed,,,2384,0.797
Failed,,,3414,0.32
Failed,,,3575,0.976
Failed,,,2109,0.017
Failed,,,122,0.612
Failed,,,4274,0.387
Failed,,,4532,0.718
Failed,,,1035,0.289
Failed,,,1743,0.817
Failed,,,2614,0.184
Failed,,,2720,0.843
Failed,,,1715,0.15
Failed,,,1133,0.745
Failed,,,4665,0.138
Failed,,,4298,0.96
Failed,,,19,0.033
Failed,,,2134,0.566
Failed,,,3632,0.052
Failed,,,3129,0.652
Failed,,,2437,0.347
Failed,,,333,0.75
Failed,,,4024,0.243
Failed,,,4985,0.917
Failed,,,699,0.084
Failed,,,1525,0.554
Failed,,,2871,0.453
Failed,,,2895,0.902
Failed,,,1422,0.099
Failed,,,724,0.507
Failed,,,4769,0.339
Failed,,,3886,0.514
Failed,,,510,0.49
Failed,,,2341,0.896
Failed,,,3262,0.196
Failed,,,3736,0.601
Failed,,,1950,0.406
Failed,,,274,0.996
Failed,,,4121,0.005
Failed,,,4380,0.828
Failed,,,1188,0.165
Failed,,,1583,0.698
Failed,,,2773,0.301
Failed,,,2559,0.733
Failed,,,1875,0.273
Failed,,,982,0.863
Failed,,,4436,0.041
Failed,,,4099,0.871
Failed,,,258,0.131
Failed,,,1893,0.724
Failed,,,3473,0.434
Failed,,,3283,0.769
Failed,,,2286,0.232
Failed,,,493,0.639
Failed,,,3863,0.367
Failed,,,4826,0.535
Failed,,,860,0.464
Failed,,,1372,0.929
Failed,,,3023,0.064
Failed,,,3007,0.805
Failed,,,1350,0.19
Failed,,,798,0.658
Failed,,,4924,0.209
Failed,,,4040,0.876
Failed,,,355,0.12
Failed,,,2499,0.526
Failed,,,3343,0.107
Failed,,,3495,0.69
Failed,,,2151,0.307
Failed,,,76,0.837
Failed,,,4359,0.158
Failed,,,4647,0.989
Failed,,,959,0.014
Failed,,,1814,0.608
Failed,,,2504,0.397
Failed,,,2791,0.573
Failed,,,1605,0.424
Failed,,,1249,0.954
Failed,,,4594,0.413
Failed,,,4256,0.736
Failed,,,100,0.261
Failed,,,2048,0.852
Failed,,,3674,0.281
Failed,,,3239,0.922
Failed,,,2367,0.073
Failed,,,409,0.541
Failed,,,3909,0.456
Failed,,,4900,0.631
Failed,,,746,0.374
Failed,,,1483,0.778
Failed,,,2952,0.225
Failed,,,2849,0.678
Failed,,,1507,0.327
Failed,,,643,0.794
Failed,,,4753,0.401
Failed,,,3782,0.701
Failed,,,575,0.304
Failed,,,2200,0.833
Failed,,,3186,0.471
Failed,,,3650,0.825
Failed,,,1996,0.178
Failed,,,233,0.709
Failed,,,4202,0.296
Failed,,,4490,0.62
Failed,,,1117,0.377
Failed,,,1659,0.97
Failed,,,2658,0.026
Failed,,,2635,0.942
Failed,,,1760,0.061
Failed,,,1091,0.592
Failed,,,4461,0.228
Failed,,,4193,0.934
Failed,,,203,0.069
Failed,,,2023,0.537
Failed,,,3519,0.143
Failed,,,3397,0.561
Failed,,,2209,0.444
Failed,,,564,0.911
Failed,,,3753,0.092
Failed,,,4745,0.758
Failed,,,901,0.237
Failed,,,1325,0.642
Failed,,,3109,0.355
Failed,,,3098,0.992
Failed,,,1298,0.003
Failed,,,931,0.596
Failed,,,4911,0.022
Failed,,,3939,0.813
Failed,,,417,0.182
Failed,,,2356,0.713
Failed,,,3366,0.17
Failed,,,3547,0.503
Failed,,,2059,0.494
Failed,,,92,0.899
Failed,,,4226,0.096
Failed,,,4582,0.801
Failed,,,1063,0.202
Failed,,,1791,0.67
