Status,ACCURACY,RUNTIME,recent_samples_size,delta
Failed,,,3860,0.276
Failed,,,513,0.824
Failed,,,1708,0.199
Failed,,,2675,0.656
Failed,,,3171,0.01
Failed,,,2457,0.59
Failed,,,1176,0.266
Failed,,,4448,0.817
Failed,,,4867,0.185
Failed,,,756,0.728
Failed,,,2019,0.412
Failed,,,3609,0.984
Failed,,,2861,0.35
Failed,,,1276,0.993
Failed,,,13,0.178
Failed,,,4360,0.718
Failed,,,4265,0.376
Failed,,,113,0.957
Failed,,,1559,0.392
Failed,,,2819,0.942
Failed,,,3651,0.332
Failed,,,1983,0.755
Failed,,,715,0.073
Failed,,,4904,0.531
Failed,,,4406,0.475
Failed,,,1212,0.925
Failed,,,2498,0.25
Failed,,,3135,0.666
Failed,,,2711,0.06
Failed,,,1850,0.845
Failed,,,613,0.045
Failed,,,3765,0.618
Failed,,,4029,0.018
Failed,,,349,0.566
Failed,,,1794,0.002
Failed,,,2584,0.584
Failed,,,3418,0.191
Failed,,,2215,0.646
Failed,,,948,0.463
Failed,,,4670,0.889
Failed,,,4796,0.117
Failed,,,822,0.535
Failed,,,2109,0.359
Failed,,,3524,0.807
Failed,,,3103,0.418
Failed,,,1459,0.736
Failed,,,220,0.435
Failed,,,4158,0.976
Failed,,,4177,0.051
Failed,,,202,0.601
Failed,,,1332,0.149
Failed,,,3042,0.7
Failed,,,3458,0.091
Failed,,,2161,0.514
Failed,,,927,0.316
Failed,,,4706,0.773
Failed,,,4579,0.233
Failed,,,1053,0.683
Failed,,,2266,0.492
Failed,,,3352,0.908
Failed,,,2523,0.302
Failed,,,1587,0.705
Failed,,,329,0.405
Failed,,,4049,0.947
Failed,,,3786,0.409
Failed,,,593,0.991
Failed,,,1567,0.258
Failed,,,2806,0.84
Failed,,,3225,0.449
Failed,,,2393,0.904
Failed,,,1161,0.207
Failed,,,4472,0.632
Failed,,,4969,0.374
Failed,,,663,0.791
Failed,,,1878,0.102
Failed,,,3741,0.549
Failed,,,2914,0.161
Failed,,,1351,0.814
Failed,,,94,0.015
Failed,,,4284,0.589
Failed,,,4340,0.307
Failed,,,33,0.858
Failed,,,1478,0.293
Failed,,,2896,0.873
Failed,,,3722,0.477
Failed,,,1897,0.934
Failed,,,645,0.236
Failed,,,4989,0.66
Failed,,,4493,0.342
Failed,,,1141,0.758
Failed,,,2414,0.068
Failed,,,3205,0.517
Failed,,,2787,0.133
Failed,,,1775,0.963
Failed,,,532,0.148
Failed,,,3842,0.691
Failed,,,3949,0.167
Failed,,,424,0.749
Failed,,,1870,0.184
Failed,,,2504,0.733
Failed,,,3332,0.118
Failed,,,2287,0.544
Failed,,,1034,0.345
Failed,,,4600,0.801
Failed,,,4725,0.201
Failed,,,908,0.649
Failed,,,2180,0.458
Failed,,,3439,0.876
Failed,,,3023,0.273
Failed,,,1539,0.573
Failed,,,297,0.257
Failed,,,4077,0.831
Failed,,,4113,0.485
Failed,,,255,0.91
Failed,,,1256,0.035
Failed,,,3123,0.615
Failed,,,3544,0.22
Failed,,,2090,0.677
Failed,,,843,0.494
Failed,,,4776,0.918
Failed,,,4651,0.084
Failed,,,968,0.5
Failed,,,2196,0.325
Failed,,,3437,0.774
Failed,,,2604,0.391
Failed,,,1690,0.766
Failed,,,461,0.092
Failed,,,3908,0.509
Failed,,,3878,0.095
Failed,,,490,0.552
Failed,,,1648,0.425
Failed,,,2731,0.974
Failed,,,3154,0.36
Failed,,,2480,0.786
Failed,,,1231,0.104
Failed,,,4387,0.559
Failed,,,4884,0.443
Failed,,,735,0.89
Failed,,,1963,0.216
Failed,,,3671,0.634
Failed,,,2840,0.032
Failed,,,1297,0.625
Failed,,,70,0.45
Failed,,,4299,0.899
Failed,,,4248,0.243
Failed,,,136,0.669
Failed,,,1502,0.228
Failed,,,2881,0.684
Failed,,,3630,0.043
Failed,,,1999,0.625
Failed,,,777,0.301
Failed,,,4847,0.849
Failed,,,4429,0.156
Failed,,,1195,0.697
Failed,,,2438,0.381
Failed,,,3191,0.955
Failed,,,2694,0.318
Failed,,,1829,0.524
Failed,,,556,0.333
Failed,,,3827,0.751
Failed,,,4013,0.352
Failed,,,371,0.81
Failed,,,1739,0.369
Failed,,,2645,0.793
Failed,,,3396,0.433
Failed,,,2233,0.983
Failed,,,1009,0.16
Failed,,,4615,0.741
Failed,,,4818,0.265
Failed,,,806,0.838
Failed,,,2048,0.023
Failed,,,3581,0.565
Failed,,,3086,0.209
Failed,,,1437,0.882
Failed,,,165,0.192
Failed,,,4218,0.642
Failed,,,4210,0.468
Failed,,,158,0.886
Failed,,,1388,0.47
Failed,,,2981,0.926
Failed,,,3481,0.284
Failed,,,2143,0.866
Failed,,,867,0.059
Failed,,,4762,0.607
Failed,,,4558,0.399
Failed,,,1070,0.939
Failed,,,2328,0.14
Failed,,,3296,0.714
Failed,,,2540,0.076
Failed,,,1629,0.81
Failed,,,362,0.112
Failed,,,4006,0.538
Failed,,,3820,0.078
Failed,,,548,0.527
Failed,,,1624,0.112
Failed,,,2745,0.536
Failed,,,3247,0.175
Failed,,,2377,0.725
Failed,,,1099,0.417
Failed,,,4529,0.997
Failed,,,4947,0.009
Failed,,,681,0.581
Failed,,,1938,0.281
Failed,,,3686,0.823
Failed,,,2933,0.466
Failed,,,1397,0.67
Failed,,,129,0.471
Failed,,,4239,0.928
Failed,,,4305,0.21
Failed,,,77,0.628
Failed,,,1445,0.196
Failed,,,2938,0.643
Failed,,,3688,0.005
Failed,,,1940,0.579
Failed,,,677,0.279
Failed,,,4946,0.82
Failed,,,4524,0.174
Failed,,,1099,0.723
Failed,,,2380,0.415
Failed,,,3248,0.997
Failed,,,2754,0.355
Failed,,,1729,0.553
Failed,,,497,0.37
Failed,,,3886,0.796
Failed,,,3915,0.319
Failed,,,468,0.768
Failed,,,1834,0.336
Failed,,,2549,0.752
Failed,,,3297,0.395
Failed,,,2331,0.938
Failed,,,1069,0.139
Failed,,,4554,0.711
Failed,,,4761,0.283
Failed,,,862,0.863
Failed,,,2145,0.056
Failed,,,3483,0.607
Failed,,,2987,0.246
Failed,,,1497,0.912
Failed,,,263,0.23
Failed,,,4120,0.687
Failed,,,4078,0.028
Failed,,,300,0.571
Failed,,,1292,0.452
Failed,,,3077,0.9
Failed,,,3579,0.263
Failed,,,2045,0.837
Failed,,,806,0.022
Failed,,,4822,0.563
Failed,,,4615,0.431
Failed,,,1013,0.98
Failed,,,2231,0.157
Failed,,,3392,0.739
Failed,,,2639,0.098
Failed,,,1644,0.746
Failed,,,426,0.423
Failed,,,3952,0.974
Failed,,,3845,0.387
Failed,,,533,0.961
Failed,,,1680,0.094
Failed,,,2688,0.51
Failed,,,3187,0.154
Failed,,,2436,0.697
Failed,,,1199,0.381
Failed,,,4429,0.953
Failed,,,4851,0.041
Failed,,,777,0.621
Failed,,,1996,0.297
Failed,,,3627,0.848
Failed,,,2872,0.488
Failed,,,1255,0.856
Failed,,,36,0.033
Failed,,,4342,0.615
Failed,,,4281,0.271
Failed,,,92,0.814
Failed,,,1538,0.256
Failed,,,2835,0.828
Failed,,,3664,0.444
Failed,,,1954,0.893
Failed,,,740,0.219
Failed,,,4893,0.635
Failed,,,4393,0.363
Failed,,,1240,0.787
Failed,,,2473,0.105
Failed,,,3146,0.561
Failed,,,2730,0.166
Failed,,,1871,0.987
Failed,,,590,0.181
Failed,,,3783,0.731
Failed,,,4047,0.13
Failed,,,326,0.704
Failed,,,1771,0.146
Failed,,,2603,0.688
Failed,,,3429,0.086
Failed,,,2189,0.504
Failed,,,977,0.328
Failed,,,4656,0.775
Failed,,,4785,0.223
Failed,,,848,0.678
Failed,,,2081,0.494
Failed,,,3537,0.92
Failed,,,3118,0.307
Failed,,,1482,0.598
Failed,,,200,0.29
Failed,,,4174,0.871
Failed,,,4154,0.164
Failed,,,220,0.736
Failed,,,1355,0.015
Failed,,,3023,0.586
Failed,,,3447,0.202
Failed,,,2186,0.651
Failed,,,899,0.46
Failed,,,4719,0.877
Failed,,,4590,0.122
Failed,,,1028,0.546
Failed,,,2294,0.347
Failed,,,3339,0.804
Failed,,,2507,0.408
Failed,,,1569,0.57
Failed,,,345,0.262
Failed,,,4029,0.842
Failed,,,3765,0.304
Failed,,,609,0.845
Failed,,,1588,0.404
Failed,,,2791,0.945
Failed,,,3212,0.342
Failed,,,2421,0.761
Failed,,,1135,0.07
Failed,,,4483,0.518
Failed,,,4983,0.48
Failed,,,635,0.935
Failed,,,1903,0.237
Failed,,,3730,0.664
Failed,,,2896,0.049
Failed,,,1335,0.96
Failed,,,113,0.153
Failed,,,4261,0.702
Failed,,,4361,0.422
Failed,,,17,0.994
Failed,,,1462,0.436
Failed,,,2917,0.979
Failed,,,3750,0.373
Failed,,,1883,0.789
Failed,,,656,0.099
Failed,,,4963,0.548
Failed,,,4464,0.446
Failed,,,1154,0.903
Failed,,,2403,0.205
Failed,,,3231,0.629
Failed,,,2810,0.019
Failed,,,1791,0.827
Failed,,,514,0.004
Failed,,,3865,0.584
Failed,,,3972,0.063
Failed,,,406,0.604
Failed,,,1852,0.046
Failed,,,2527,0.62
Failed,,,3358,0.233
Failed,,,2276,0.68
Failed,,,1047,0.489
Failed,,,4572,0.907
Failed,,,4699,0.087
Failed,,,919,0.513
Failed,,,2167,0.314
Failed,,,3467,0.769
Failed,,,3044,0.378
Failed,,,1557,0.717
Failed,,,281,0.394
Failed,,,4098,0.943
Failed,,,4139,0.35
Failed,,,244,0.797
Failed,,,1274,0.179
Failed,,,3100,0.722
Failed,,,3518,0.115
Failed,,,2101,0.532
Failed,,,829,0.356
Failed,,,4804,0.805
Failed,,,4677,0.189
Failed,,,957,0.646
Failed,,,2210,0.463
Failed,,,3409,0.887
Failed,,,2583,0.276
Failed,,,1701,0.88
Failed,,,448,0.197
Failed,,,3936,0.652
Failed,,,3907,0.24
Failed,,,477,0.657
Failed,,,1664,0.288
Failed,,,2710,0.862
Failed,,,3126,0.474
Failed,,,2493,0.921
Failed,,,1220,0.247
Failed,,,4413,0.665
Failed,,,4912,0.329
Failed,,,722,0.755
Failed,,,1974,0.073
Failed,,,3645,0.528
Failed,,,2817,0.136
Failed,,,1311,0.521
Failed,,,59,0.337
Failed,,,4325,0.762
Failed,,,4220,0.108
Failed,,,149,0.555
Failed,,,1516,0.122
Failed,,,2853,0.541
Failed,,,3609,0.187
Failed,,,2015,0.728
Failed,,,758,0.413
Failed,,,4870,0.986
Failed,,,4450,0.012
Failed,,,1179,0.593
Failed,,,2456,0.27
Failed,,,3168,0.819
Failed,,,2668,0.453
Failed,,,1816,0.638
Failed,,,567,0.439
Failed,,,3801,0.894
Failed,,,3987,0.497
Failed,,,382,0.914
Failed,,,1750,0.481
Failed,,,2620,0.93
Failed,,,3373,0.297
Failed,,,2251,0.868
Failed,,,993,0.054
Failed,,,4635,0.597
Failed,,,4841,0.401
Failed,,,788,0.952
Failed,,,2064,0.13
Failed,,,3560,0.709
Failed,,,3058,0.064
Failed,,,1426,0.778
Failed,,,178,0.081
Failed,,,4190,0.505
Failed,,,4182,0.082
Failed,,,187,0.506
Failed,,,1377,0.364
Failed,,,3007,0.782
Failed,,,3504,0.429
Failed,,,2125,0.971
Failed,,,883,0.171
Failed,,,4741,0.745
Failed,,,4535,0.253
Failed,,,1088,0.834
Failed,,,2312,0.027
Failed,,,3316,0.577
Failed,,,2568,0.212
Failed,,,1621,0.675
Failed,,,373,0.5
Failed,,,3996,0.916
Failed,,,3790,0.441
Failed,,,578,0.896
Failed,,,1611,0.224
Failed,,,2773,0.673
Failed,,,3268,0.04
Failed,,,2361,0.612
Failed,,,1118,0.312
Failed,,,4506,0.855
Failed,,,4926,0.143
Failed,,,697,0.694
Failed,,,1920,0.386
Failed,,,3709,0.966
Failed,,,2958,0.322
Failed,,,1385,0.784
Failed,,,138,0.11
Failed,,,4230,0.557
Failed,,,4336,0.34
Failed,,,48,0.764
Failed,,,1414,0.323
Failed,,,2969,0.78
Failed,,,3697,0.385
Failed,,,1931,0.965
Failed,,,689,0.142
Failed,,,4935,0.693
Failed,,,4497,0.309
Failed,,,1126,0.852
Failed,,,2350,0.037
Failed,,,3278,0.609
Failed,,,2762,0.226
Failed,,,1741,0.932
Failed,,,488,0.242
Failed,,,3895,0.658
Failed,,,3944,0.2
Failed,,,439,0.655
Failed,,,1807,0.214
Failed,,,2576,0.64
Failed,,,3307,0.026
Failed,,,2321,0.575
Failed,,,1077,0.251
Failed,,,4546,0.833
Failed,,,4730,0.169
Failed,,,894,0.743
Failed,,,2116,0.427
Failed,,,3512,0.968
Failed,,,2998,0.366
Failed,,,1505,0.542
Failed,,,253,0.351
Failed,,,4130,0.798
Failed,,,4089,0.392
Failed,,,289,0.941
Failed,,,1319,0.066
Failed,,,3049,0.523
Failed,,,3568,0.127
Failed,,,2055,0.707
Failed,,,798,0.399
Failed,,,4830,0.95
Failed,,,4646,0.052
Failed,,,982,0.595
Failed,,,2260,0.295
Failed,,,3364,0.867
Failed,,,2628,0.483
Failed,,,4404,0.249
Failed,,,1229,0.667
Failed,,,2482,0.477
Failed,,,3137,0.924
Failed,,,398,0.061
Failed,,,1711,0.456
Failed,,,2657,0.882
Failed,,,3178,0.267
Failed,,,2445,0.816
Failed,,,1187,0.009
Failed,,,4441,0.591
Failed,,,4879,0.411
Failed,,,750,0.985
Failed,,,2026,0.186
Failed,,,3597,0.727
Failed,,,2864,0.124
Failed,,,4531,0.354
Failed,,,1102,0.812
Failed,,,2374,0.114
Failed,,,3245,0.538
Failed,,,2748,0.173
Failed,,,1626,0.723
Failed,,,369,0.415
Failed,,,4009,0.995
Failed,,,3824,0.397
Failed,,,554,0.937
Failed,,,1546,0.134
Failed,,,2827,0.716
Failed,,,3634,0.074
Failed,,,1984,0.529
Failed,,,713,0.331
Failed,,,4920,0.757
Failed,,,4943,0.466
Failed,,,675,0.884
Failed,,,1942,0.194
Failed,,,3692,0.641
Failed,,,2936,0.007
Failed,,,1443,0.581
Failed,,,161,0.281
Failed,,,4212,0.822
Failed,,,4216,0.007
Failed,,,162,0.579
Failed,,,1439,0.279
Failed,,,2934,0.821
Failed,,,3682,0.468
Failed,,,1936,0.884
Failed,,,683,0.194
Failed,,,4950,0.644
Failed,,,4552,0.076
Failed,,,1067,0.525
Failed,,,2334,0.334
Failed,,,3299,0.75
Failed,,,2546,0.397
Failed,,,1833,0.94
Failed,,,550,0.141
Failed,,,3823,0.713
Failed,,,4009,0.176
Failed,,,365,0.725
Failed,,,1628,0.417
Failed,,,2751,0.999
Failed,,,3251,0.353
Failed,,,2383,0.808
Failed,,,1096,0.11
Failed,,,4523,0.536
Failed,,,4824,0.208
Failed,,,810,0.626
Failed,,,2042,0.451
Failed,,,3577,0.898
Failed,,,3080,0.265
Failed,,,1294,0.839
Failed,,,76,0.024
Failed,,,4303,0.565
Failed,,,4242,0.285
Failed,,,132,0.865
Failed,,,1394,0.058
Failed,,,2985,0.609
Failed,,,3487,0.244
Failed,,,2147,0.668
Failed,,,861,0.469
Failed,,,4758,0.926
Failed,,,4433,0.317
Failed,,,1201,0.766
Failed,,,2434,0.092
Failed,,,3185,0.508
Failed,,,2690,0.155
Failed,,,1684,0.699
Failed,,,465,0.383
Failed,,,3914,0.955
Failed,,,3885,0.433
Failed,,,494,0.982
Failed,,,1733,0.159
Failed,,,2641,0.741
Failed,,,3390,0.096
Failed,,,2229,0.551
Failed,,,1015,0.368
Failed,,,4618,0.794
Failed,,,4890,0.03
Failed,,,739,0.573
Failed,,,1957,0.258
Failed,,,3667,0.83
Failed,,,2834,0.442
Failed,,,1536,0.892
Failed,,,303,0.217
Failed,,,4080,0.633
Failed,,,4117,0.043
Failed,,,262,0.623
Failed,,,1499,0.299
Failed,,,2875,0.85
Failed,,,3626,0.486
Failed,,,1993,0.91
Failed,,,780,0.228
Failed,,,4853,0.685
Failed,,,4655,0.389
Failed,,,974,0.963
Failed,,,2193,0.148
Failed,,,3431,0.689
Failed,,,2600,0.084
Failed,,,1769,0.502
Failed,,,536,0.326
Failed,,,3848,0.773
Failed,,,3955,0.361
Failed,,,428,0.785
Failed,,,1642,0.103
Failed,,,2727,0.56
Failed,,,3148,0.168
Failed,,,2476,0.748
Failed,,,1237,0.425
Failed,,,4391,0.976
Failed,,,4721,0.272
Failed,,,902,0.816
Failed,,,2184,0.017
Failed,,,3445,0.588
Failed,,,3027,0.2
Failed,,,1357,0.649
Failed,,,91,0.458
Failed,,,4278,0.875
Failed,,,4344,0.221
Failed,,,39,0.676
Failed,,,1252,0.492
Failed,,,3117,0.918
Failed,,,3540,0.309
Failed,,,2084,0.857
Failed,,,846,0.035
Failed,,,4782,0.617
Failed,,,118,0.926
Failed,,,3876,0.368
Failed,,,508,0.794
Failed,,,1555,0.075
Failed,,,3647,0.134
Failed,,,1976,0.715
Failed,,,718,0.392
Failed,,,4910,0.941
Failed,,,3782,0.12
Failed,,,587,0.544
Failed,,,1874,0.345
Failed,,,2510,0.802
Failed,,,3336,0.41
Failed,,,2293,0.989
Failed,,,1030,0.182
Failed,,,4594,0.733
Failed,,,354,0.537
Failed,,,1721,0.096
Failed,,,2648,0.551
Failed,,,3384,0.16
Failed,,,2240,0.741
Failed,,,1003,0.433
Failed,,,4626,0.982
Failed,,,4811,0.024
Failed,,,818,0.565
Failed,,,2036,0.264
Failed,,,3587,0.838
Failed,,,3069,0.451
Failed,,,1300,0.898
Failed,,,67,0.208
Failed,,,4317,0.627
Failed,,,4251,0.47
Failed,,,1435,0.64
Failed,,,167,0.465
Failed,,,4202,0.883
Failed,,,4200,0.114
Failed,,,169,0.538
