Status,ACCURACY,RUNTIME,recent_samples_size,delta
Completed,0.55,4,1421,0.166
Completed,0.55,5,1099,0.605
Completed,0.55,4,3241,0.271
Completed,0.55,4,3725,0.824
Completed,0.55,4,693,0.053
Completed,0.55,4,1632,0.735
Completed,0.55,4,1228,0.08
Completed,0.55,5,4937,0.55
Completed,0.55,5,1903,0.323
Completed,0.55,4,344,0.889
Completed,0.55,4,2740,0.243
Completed,0.55,4,2561,0.906
Completed,0.55,5,602,0.213
Completed,0.55,4,2153,0.529
Completed,0.55,4,4764,0.349
Completed,0.55,4,3770,0.718
Completed,0.55,5,1814,0.413
Completed,0.55,6,863,0.845
Completed,0.55,4,3477,0.028
Completed,0.55,5,3334,0.565
Completed,0.55,7,1083,0.309
Completed,0.55,4,1399,0.998
Completed,0.55,4,704,0.095
Completed,0.55,4,4544,0.809
Completed,0.55,5,2295,0.068
Completed,0.55,5,4786,0.837
Completed,0.55,5,2048,0.033
Completed,0.55,4,472,0.722
Completed,0.55,4,2617,0.404
Completed,0.55,5,2709,0.698
Completed,0.55,4,458,0.426
Completed,0.55,4,2023,0.866
Completed,0.55,4,4890,0.015
Completed,0.55,4,3921,0.926
Completed,0.55,4,1668,0.2
Completed,0.55,4,735,0.508
Completed,0.55,4,3599,0.361
Completed,0.55,4,3185,0.789
Completed,0.55,5,940,0.358
Completed,0.55,4,1527,0.646
Completed,0.55,4,4140,0.481
Completed,0.55,4,4397,0.585
Completed,0.55,4,2437,0.296
Completed,0.55,4,239,0.978
Completed,0.55,4,2850,0.145
Completed,0.55,4,2822,0.745
Completed,0.55,4,267,0.378
Completed,0.55,4,4386,0.063
Completed,0.55,4,1557,0.248
Completed,0.55,4,1237,0.556
Completed,0.55,4,3176,0.314
Completed,0.55,5,884,0.446
Completed,0.55,6,1660,0.66
Completed,0.55,5,3929,0.466
Completed,0.55,4,4918,0.6
Completed,0.55,4,1994,0.282
Completed,0.55,4,448,0.963
Completed,0.55,4,2719,0.159
Completed,0.55,4,503,0.138
Completed,0.55,4,2057,0.57
Completed,0.55,4,3877,0.635
Completed,0.55,5,846,0.804
Completed,0.55,4,3566,0.078
Completed,0.55,4,3395,0.522
Completed,0.55,4,1116,0.194
Completed,0.55,4,1268,0.916
Completed,0.55,4,4321,0.208
Completed,0.55,6,4685,0.851
Completed,0.55,4,2228,0.018
Completed,0.55,6,58,0.708
Completed,0.55,4,2994,0.831
Completed,0.55,4,91,0.043
Completed,0.55,5,2274,0.732
Completed,0.55,4,4565,0.398
Completed,0.55,5,4284,0.543
Completed,0.55,4,1378,0.334
Completed,0.55,5,1064,0.892
Completed,0.55,5,3354,0.228
Completed,0.55,4,3455,0.673
Completed,0.55,4,1832,0.762
Completed,0.55,4,3753,0.116
Completed,0.55,5,2172,0.18
Completed,0.55,4,622,0.612
Completed,0.55,4,2540,0.261
Completed,0.55,4,323,0.286
Completed,0.55,5,1885,0.968
Completed,0.55,4,4954,0.151
Completed,0.55,4,4049,0.783
Completed,0.55,4,673,0.656
Completed,0.55,4,3745,0.476
Completed,0.55,5,3223,0.936
Completed,0.55,5,1040,0.009
Completed,0.55,4,1443,0.503
Completed,0.55,4,4142,0.371
Completed,0.55,4,4511,0.688
Completed,0.55,4,2407,0.432
Completed,0.55,4,2932,0.005
Completed,0.55,4,167,0.223
Completed,0.55,4,4486,0.338
Completed,0.55,5,4206,0.721
Completed,0.55,4,1457,0.402
Completed,0.55,5,1141,0.843
Completed,0.55,4,3276,0.038
Completed,0.55,5,1599,0.939
Completed,0.55,4,3985,0.183
Completed,0.55,4,1938,0.119
Completed,0.55,4,387,0.685
Completed,0.55,5,2776,0.442
Completed,0.55,4,559,0.479
Completed,0.55,4,2118,0.795
Completed,0.55,4,4722,0.086
Completed,0.55,4,3816,0.98
Completed,0.55,5,3509,0.29
Completed,0.55,4,1173,0.407
Completed,0.55,5,1363,0.699
Completed,0.55,4,2328,0.366
Completed,0.55,4,154,0.925
Completed,0.55,5,3009,0.199
Completed,0.55,5,2212,0.883
Completed,0.55,4,4622,0.237
Completed,0.55,5,4345,0.822
Completed,0.55,5,1322,0.052
Completed,0.55,4,3410,0.389
Completed,0.55,4,3550,0.96
Completed,0.55,5,1737,0.604
Completed,0.55,5,4841,0.664
Completed,0.55,4,2072,0.454
Completed,0.55,4,423,0.065
Completed,0.55,4,1980,0.632
Completed,0.55,4,3954,0.567
Completed,0.55,4,768,0.993
Completed,0.55,4,3645,0.126
Completed,0.55,4,1504,0.847
Completed,0.55,4,4085,0.029
Completed,0.55,4,4450,0.912
Completed,0.55,4,292,0.527
Completed,0.55,5,2875,0.805
Completed,0.55,5,293,0.065
Completed,0.55,5,4853,0.001
Completed,0.55,4,464,0.892
Completed,0.55,4,2718,0.083
Completed,0.55,5,595,0.619
Completed,0.55,5,1532,0.999
Completed,0.55,4,103,0.208
Completed,0.55,4,4247,0.999
Completed,0.55,4,4408,0.001
Completed,0.55,4,599,0.001
Completed,0.55,4,51,0.412
Completed,0.55,5,5000,0.999
Completed,0.55,4,1858,0.999
Completed,0.55,5,642,0.289
Completed,0.55,5,3173,0.001
Completed,0.55,4,1027,0.999
Completed,0.55,4,4367,0.393
Completed,0.55,5,4938,0.578
Completed,0.55,4,25,0.078
Completed,0.55,4,1,0.999
Completed,0.55,5,2502,0.999
Completed,0.55,4,2781,0.001
Completed,0.55,4,831,0.08
Completed,0.55,4,3883,0.345
Completed,0.55,4,2466,0.151
Completed,0.55,4,4621,0.767
Completed,0.55,5,4550,0.601
Completed,0.55,5,1020,0.001
Completed,0.55,4,3231,0.429
Completed,0.55,5,60,0.482
Completed,0.55,4,395,0.122
Completed,0.55,5,2530,0.58
Completed,0.55,4,4664,0.995
Failed,,,3264,0.196
Failed,,,3461,0.259
Failed,,,5000,0.543
Failed,,,280,0.409
Failed,,,2833,0.202
Failed,,,3870,0.29
Failed,,,3330,0.001
Failed,,,3851,0.821
Failed,,,1738,0.048
Failed,,,782,0.738
Failed,,,3553,0.389
Failed,,,3410,0.956
Failed,,,1002,0.17
Failed,,,1323,0.603
Failed,,,4345,0.267
Failed,,,4620,0.667
Failed,,,4376,0.248
Failed,,,4120,0.818
Failed,,,1548,0.063
Failed,,,1246,0.745
Failed,,,3166,0.378
Failed,,,4220,0.983
Failed,,,1365,0.148
Failed,,,1038,0.581
Failed,,,3301,0.293
Failed,,,3511,0.861
Failed,,,907,0.012
Failed,,,1847,0.703
Failed,,,3815,0.429
Failed,,,4720,0.513
Failed,,,2119,0.364
Failed,,,558,0.921
Failed,,,4768,0.488
Failed,,,3886,0.571
Failed,,,1781,0.299
Failed,,,856,0.988
Failed,,,3556,0.137
Failed,,,3195,0.978
Failed,,,1218,0.145
Failed,,,1537,0.585
Failed,,,4130,0.296
Failed,,,4407,0.645
Failed,,,2427,0.481
Failed,,,249,0.789
Failed,,,2840,0.081
Failed,,,2832,0.556
Failed,,,257,0.313
Failed,,,2459,0.879
Failed,,,4556,0.334
Failed,,,4294,0.733
Failed,,,1368,0.398
Failed,,,1074,0.831
Failed,,,3344,0.042
Failed,,,3621,0.964
Failed,,,714,0.16
Failed,,,1650,0.6
Failed,,,3939,0.281
Failed,,,4909,0.66
Failed,,,2004,0.466
Failed,,,438,0.775
Failed,,,2729,0.095
Failed,,,2596,0.804
Failed,,,493,0.077
Failed,,,2066,0.635
Failed,,,4944,0.091
Failed,,,4059,0.968
Failed,,,1603,0.151
Failed,,,683,0.591
Failed,,,3735,0.286
Failed,,,3385,0.708
Failed,,,950,0.419
Failed,,,1258,0.851
Failed,,,4331,0.018
Failed,,,4675,0.915
Failed,,,2238,0.207
Failed,,,49,0.523
Failed,,,3119,0.359
Failed,,,3004,0.891
Failed,,,81,0.227
Failed,,,2283,0.544
Failed,,,4476,0.402
Failed,,,4215,0.531
Failed,,,1448,0.337
Failed,,,1151,0.903
Failed,,,3266,0.224
Failed,,,3446,0.613
Failed,,,894,0.261
Failed,,,1822,0.951
Failed,,,3763,0.18
Failed,,,4736,0.761
Failed,,,2182,0.115
Failed,,,612,0.673
Failed,,,2550,0.446
Failed,,,2771,0.655
Failed,,,314,0.475
Failed,,,1895,0.783
Failed,,,4712,0.146
Failed,,,3826,0.795
Failed,,,1837,0.086
Failed,,,917,0.644
Failed,,,3500,0.479
Failed,,,3213,0.872
Failed,,,1126,0.006
Failed,,,1433,0.687
Failed,,,4151,0.431
Failed,,,4501,0.502
Failed,,,2417,0.371
Failed,,,221,0.936
Failed,,,2941,0.195
Failed,,,2927,0.843
Failed,,,157,0.039
Failed,,,2364,0.721
Failed,,,4612,0.051
Failed,,,4355,0.882
Failed,,,1312,0.236
Failed,,,1013,0.552
Failed,,,3400,0.325
Failed,,,3682,0.685
Failed,,,658,0.442
Failed,,,1590,0.75
Failed,,,3995,0.12
Failed,,,4969,0.939
Failed,,,1948,0.184
Failed,,,378,0.624
Failed,,,2785,0.257
Failed,,,2535,0.58
Failed,,,549,0.29
Failed,,,2127,0.98
Failed,,,4844,0.31
Failed,,,3964,0.631
Failed,,,1703,0.499
Failed,,,778,0.808
Failed,,,3635,0.066
Failed,,,3290,0.924
Failed,,,1050,0.198
Failed,,,1353,0.515
Failed,,,4231,0.367
Failed,,,4580,0.7
Failed,,,2338,0.427
Failed,,,144,0.86
Failed,,,3019,0.009
Failed,,,3065,0.741
Failed,,,25,0.39
Failed,,,2222,0.822
Failed,,,4437,0.41
Failed,,,4097,0.524
Failed,,,1487,0.345
Failed,,,1190,0.911
Failed,,,3150,0.216
Failed,,,3541,0.77
Failed,,,794,0.106
Failed,,,1727,0.665
Failed,,,3863,0.455
Failed,,,4831,0.604
Failed,,,2082,0.27
Failed,,,517,0.96
Failed,,,2650,0.171
Failed,,,2676,0.993
Failed,,,414,0.126
Failed,,,1990,0.567
Failed,,,4829,0.17
Failed,,,3865,0.771
Failed,,,1719,0.109
Failed,,,801,0.668
Failed,,,3539,0.456
Failed,,,3152,0.527
Failed,,,1182,0.346
Failed,,,1494,0.912
Failed,,,4095,0.219
Failed,,,4440,0.848
Failed,,,2473,0.03
Failed,,,282,0.712
Failed,,,2885,0.407
Failed,,,2888,0.851
Failed,,,275,0.031
Failed,,,2480,0.713
Failed,,,4572,0.012
Failed,,,4239,0.921
Failed,,,1351,0.197
Failed,,,1052,0.514
Failed,,,3282,0.364
Failed,,,3642,0.63
Failed,,,775,0.496
Failed,,,1706,0.805
Failed,,,3957,0.065
Failed,,,4852,0.994
Failed,,,1988,0.129
Failed,,,416,0.57
Failed,,,2668,0.311
Failed,,,2653,0.603
Failed,,,510,0.267
Failed,,,2089,0.957
Failed,,,4963,0.256
Failed,,,4003,0.685
Failed,,,1587,0.445
Failed,,,660,0.753
Failed,,,3674,0.121
Failed,,,3407,0.885
Failed,,,1010,0.237
Failed,,,1315,0.553
Failed,,,4348,0.328
Failed,,,4620,0.739
Failed,,,2220,0.389
Failed,,,27,0.821
Failed,,,3057,0.048
Failed,,,3026,0.702
Failed,,,141,0.428
Failed,,,2340,0.861
Failed,,,4494,0.194
Failed,,,4158,0.873
Failed,,,1431,0.009
Failed,,,1129,0.69
Failed,,,3206,0.432
Failed,,,3502,0.794
Failed,,,911,0.083
Failed,,,1845,0.641
Failed,,,3823,0.478
Failed,,,4714,0.581
Failed,,,2120,0.293
Failed,,,557,0.982
Failed,,,2533,0.147
Failed,,,2792,0.938
Failed,,,375,0.181
Failed,,,1950,0.621
Failed,,,4728,0.449
Failed,,,3770,0.61
Failed,,,1820,0.26
Failed,,,896,0.95
Failed,,,3438,0.177
Failed,,,3269,0.534
Failed,,,1144,0.338
Failed,,,1454,0.904
Failed,,,4213,0.227
Failed,,,4478,0.84
Failed,,,2356,0.038
Failed,,,165,0.72
Failed,,,2925,0.399
Failed,,,2949,0.501
Failed,,,219,0.368
Failed,,,2419,0.933
Failed,,,4673,0.358
Failed,,,4334,0.709
Failed,,,1251,0.422
Failed,,,957,0.854
Failed,,,3382,0.019
Failed,,,3737,0.971
Failed,,,675,0.152
Failed,,,1611,0.592
Failed,,,4057,0.289
Failed,,,4947,0.652
Failed,,,1887,0.474
Failed,,,320,0.782
Failed,,,2769,0.088
Failed,,,2558,0.764
Failed,,,610,0.116
Failed,,,2184,0.674
Failed,,,4906,0.098
Failed,,,3941,0.961
Failed,,,1643,0.159
Failed,,,721,0.599
Failed,,,3618,0.278
Failed,,,3346,0.732
Failed,,,1066,0.396
Failed,,,1376,0.828
Failed,,,4292,0.041
Failed,,,4558,0.892
Failed,,,2276,0.23
Failed,,,88,0.546
Failed,,,3001,0.335
Failed,,,3121,0.914
Failed,,,41,0.204
Failed,,,2245,0.52
Failed,,,4414,0.082
Failed,,,4123,0.977
Failed,,,1540,0.142
Failed,,,1215,0.582
Failed,,,3202,0.295
Failed,,,3564,0.574
Failed,,,854,0.3
Failed,,,1783,0.989
Failed,,,3879,0.14
Failed,,,4776,0.801
Failed,,,2064,0.076
Failed,,,496,0.634
Failed,,,2589,0.485
Failed,,,2731,0.663
Failed,,,431,0.467
Failed,,,2012,0.776
Failed,,,4803,0.341
Failed,,,3888,0.726
Failed,,,1775,0.405
Failed,,,824,0.837
Failed,,,3593,0.035
Failed,,,3174,0.817
Failed,,,1244,0.06
Failed,,,1550,0.742
Failed,,,4113,0.377
Failed,,,4383,0.557
Failed,,,2456,0.316
Failed,,,260,0.882
Failed,,,2825,0.249
Failed,,,2833,0.646
Failed,,,251,0.484
Failed,,,2425,0.792
Failed,,,4547,0.495
Failed,,,4262,0.564
Failed,,,1406,0.306
Failed,,,1076,0.995
Failed,,,3337,0.131
Failed,,,3607,0.863
Failed,,,733,0.015
Failed,,,1670,0.696
Failed,,,3914,0.422
Failed,,,4897,0.511
Failed,,,2020,0.362
Failed,,,461,0.928
Failed,,,2702,0.203
Failed,,,2600,0.898
Failed,,,484,0.221
Failed,,,2036,0.537
Failed,,,4939,0.24
Failed,,,4028,0.827
Failed,,,1640,0.054
Failed,,,686,0.736
Failed,,,3727,0.386
Failed,,,3374,0.619
Failed,,,965,0.254
Failed,,,1282,0.944
Failed,,,4302,0.187
Failed,,,4662,0.754
Failed,,,2255,0.122
Failed,,,70,0.68
Failed,,,3093,0.44
Failed,,,2974,0.81
Failed,,,116,0.07
Failed,,,2288,0.628
Failed,,,4470,0.301
Failed,,,4184,0.64
Failed,,,1484,0.49
Failed,,,1154,0.799
Failed,,,3258,0.075
Failed,,,3469,0.715
Failed,,,865,0.412
Failed,,,1812,0.844
Failed,,,3778,0.025
Failed,,,4757,0.908
Failed,,,2155,0.214
Failed,,,599,0.53
Failed,,,2568,0.352
Failed,,,2738,0.547
Failed,,,352,0.322
Failed,,,1895,0.888
Failed,,,4703,0.058
Failed,,,3793,0.876
Failed,,,1875,0.243
Failed,,,919,0.559
Failed,,,3493,0.318
Failed,,,3233,0.955
Failed,,,1101,0.168
Failed,,,1420,0.608
Failed,,,4170,0.272
Failed,,,4524,0.669
Failed,,,2389,0.457
Failed,,,209,0.766
Failed,,,2958,0.104
Failed,,,2894,0.984
Failed,,,195,0.135
Failed,,,2364,0.575
Failed,,,4647,0.153
Failed,,,4357,0.788
Failed,,,1306,0.093
Failed,,,981,0.651
Failed,,,3437,0.472
Failed,,,3702,0.518
Failed,,,633,0.355
Failed,,,1575,0.921
Failed,,,4014,0.21
Failed,,,4992,0.857
Failed,,,1920,0.021
Failed,,,366,0.703
Failed,,,2802,0.415
Failed,,,2505,0.748
Failed,,,584,0.383
Failed,,,2132,0.815
Failed,,,4883,0.393
Failed,,,3967,0.54
Failed,,,1696,0.328
Failed,,,747,0.895
Failed,,,3671,0.233
Failed,,,3313,0.777
Failed,,,1021,0.1
Failed,,,1343,0.658
Failed,,,4246,0.462
Failed,,,4601,0.597
Failed,,,2311,0.276
Failed,,,131,0.966
Failed,,,3037,0.164
Failed,,,3069,0.587
Failed,,,16,0.284
Failed,,,2193,0.973
Failed,,,4417,0.173
Failed,,,4082,0.761
Failed,,,1508,0.113
Failed,,,1208,0.678
Failed,,,3126,0.453
Failed,,,3530,0.931
Failed,,,809,0.191
Failed,,,1751,0.508
Failed,,,3834,0.374
Failed,,,4818,0.693
Failed,,,2099,0.434
Failed,,,538,0.867
Failed,,,2624,0.002
Failed,,,2677,0.834
Failed,,,408,0.047
Failed,,,1956,0.729
Failed,,,4806,0.436
Failed,,,3847,0.506
Failed,,,1743,0.372
Failed,,,817,0.929
Failed,,,3517,0.189
Failed,,,3138,0.676
Failed,,,1201,0.451
Failed,,,1515,0.759
Failed,,,4070,0.111
Failed,,,4429,0.948
Failed,,,2489,0.175
Failed,,,304,0.615
Failed,,,2858,0.265
Failed,,,2869,0.613
Failed,,,298,0.263
Failed,,,2496,0.946
Failed,,,4593,0.275
Failed,,,4254,0.66
Failed,,,1330,0.464
Failed,,,1034,0.779
Failed,,,3305,0.102
Failed,,,3658,0.897
Failed,,,755,0.235
Failed,,,1688,0.542
Failed,,,3980,0.331
Failed,,,4870,0.727
Failed,,,1964,0.391
Failed,,,400,0.832
Failed,,,2690,0.046
Failed,,,2637,0.869
Failed,,,531,0.004
Failed,,,2107,0.694
Failed,,,4985,0.023
Failed,,,4020,0.919
Failed,,,1564,0.208
Failed,,,644,0.516
Failed,,,3695,0.353
Failed,,,3426,0.649
Failed,,,987,0.47
Failed,,,1299,0.786
Failed,,,4368,0.091
Failed,,,4635,0.975
Failed,,,2199,0.155
Failed,,,9,0.589
Failed,,,3081,0.285
Failed,,,3045,0.964
Failed,,,118,0.162
Failed,,,2324,0.595
Failed,,,4517,0.459
Failed,,,4177,0.606
Failed,,,1408,0.27
Failed,,,1113,0.953
Failed,,,3226,0.167
Failed,,,3486,0.561
Failed,,,931,0.32
Failed,,,1863,0.878
Failed,,,3800,0.245
Failed,,,4697,0.813
Failed,,,2143,0.056
Failed,,,572,0.747
Failed,,,2512,0.381
Failed,,,2808,0.705
Failed,,,354,0.417
Failed,,,1932,0.859
Failed,,,4750,0.212
Failed,,,3786,0.846
Failed,,,1799,0.027
Failed,,,878,0.717
Failed,,,3461,0.414
Failed,,,3250,0.797
Failed,,,1167,0.073
Failed,,,1471,0.638
Failed,,,4192,0.489
Failed,,,4463,0.577
Failed,,,2377,0.304
Failed,,,183,0.986
Failed,,,2902,0.137
Failed,,,2964,0.768
Failed,,,198,0.106
Failed,,,2401,0.671
Failed,,,4649,0.124
Failed,,,4315,0.942
Failed,,,1274,0.184
Failed,,,973,0.618
Failed,,,3361,0.252
Failed,,,3719,0.734
Failed,,,699,0.384
Failed,,,1627,0.825
Failed,,,4036,0.052
Failed,,,4931,0.89
Failed,,,1908,0.242
Failed,,,339,0.549
Failed,,,2746,0.324
Failed,,,2576,0.528
Failed,,,587,0.35
Failed,,,2168,0.907
Failed,,,4885,0.36
Failed,,,3925,0.698
Failed,,,1664,0.424
Failed,,,739,0.865
Failed,,,3595,0.016
Failed,,,3331,0.997
Failed,,,1087,0.133
Failed,,,1394,0.566
Failed,,,4268,0.308
Failed,,,4540,0.626
Failed,,,2299,0.493
Failed,,,104,0.808
Failed,,,2981,0.069
Failed,,,3106,0.682
Failed,,,62,0.441
Failed,,,2263,0.756
Failed,,,4391,0.314
Failed,,,4105,0.744
Failed,,,1563,0.379
Failed,,,1231,0.819
Failed,,,3181,0.062
Failed,,,3582,0.835
Failed,,,831,0.033
Failed,,,1768,0.724
Failed,,,3900,0.403
Failed,,,4792,0.539
Failed,,,2043,0.343
Failed,,,477,0.9
Failed,,,2612,0.223
Failed,,,2713,0.925
Failed,,,454,0.201
Failed,,,2027,0.509
Failed,,,4782,0.078
Failed,,,3872,0.987
Failed,,,1795,0.139
Failed,,,843,0.572
Failed,,,3570,0.298
Failed,,,3189,0.584
Failed,,,1223,0.297
Failed,,,1532,0.979
Failed,,,4136,0.144
Failed,,,4402,0.79
Failed,,,2433,0.08
Failed,,,244,0.644
Failed,,,2846,0.482
Failed,,,2817,0.88
Failed,,,273,0.247
Failed,,,2443,0.555
Failed,,,4570,0.229
Failed,,,4280,0.829
Failed,,,1383,0.043
Failed,,,1060,0.734
Failed,,,3358,0.398
Failed,,,3625,0.6
Failed,,,709,0.28
Failed,,,1655,0.963
Failed,,,3935,0.161
Failed,,,4913,0.773
Failed,,,2000,0.096
Failed,,,443,0.661
Failed,,,2725,0.465
Failed,,,2582,0.636
Failed,,,507,0.487
Failed,,,2052,0.802
Failed,,,4960,0.476
Failed,,,4044,0.59
Failed,,,1619,0.287
Failed,,,667,0.969
Failed,,,3750,0.15
Failed,,,3390,0.852
Failed,,,944,0.017
Failed,,,1264,0.707
Failed,,,4326,0.42
Failed,,,4681,0.522
Failed,,,2232,0.359
Failed,,,54,0.916
Failed,,,3114,0.206
Failed,,,2989,0.544
Failed,,,95,0.333
Failed,,,2270,0.89
Failed,,,4491,0.04
Failed,,,4200,0.902
Failed,,,1462,0.225
Failed,,,1136,0.532
Failed,,,3282,0.336
Failed,,,3451,0.952
Failed,,,888,0.179
Failed,,,1827,0.612
Failed,,,3757,0.262
Failed,,,4741,0.672
Failed,,,2176,0.447
Failed,,,618,0.762
Failed,,,2545,0.114
Failed,,,2756,0.785
Failed,,,328,0.09
Failed,,,1879,0.654
Failed,,,4726,0.291
Failed,,,3811,0.643
Failed,,,1851,0.48
Failed,,,904,0.796
Failed,,,3514,0.085
Failed,,,3218,0.688
Failed,,,1122,0.43
Failed,,,1437,0.871
Failed,,,4147,0.007
Failed,,,4505,0.935
Failed,,,2412,0.196
Failed,,,225,0.503
Failed,,,2937,0.37
Failed,,,2912,0.722
Failed,,,172,0.401
Failed,,,2348,0.842
Failed,,,4626,0.391
Failed,,,4341,0.551
Failed,,,1327,0.326
Failed,,,998,0.883
Failed,,,3414,0.235
Failed,,,3686,0.751
Failed,,,653,0.118
Failed,,,1594,0.684
Failed,,,3991,0.443
Failed,,,4974,0.623
Failed,,,1944,0.257
Failed,,,381,0.94
Failed,,,2781,0.183
Failed,,,2521,0.981
Failed,,,564,0.145
Failed,,,2113,0.579
Failed,,,4860,0.127
Failed,,,3949,0.807
Failed,,,1719,0.067
Failed,,,762,0.632
Failed,,,3650,0.498
Failed,,,3295,0.515
Failed,,,1044,0.366
Failed,,,1359,0.923
Failed,,,4226,0.199
Failed,,,4585,0.859
Failed,,,2333,0.01
Failed,,,149,0.7
Failed,,,3013,0.427
Failed,,,3051,0.823
Failed,,,38,0.05
Failed,,,2209,0.741
Failed,,,4447,0.346
Failed,,,4088,0.713
Failed,,,1497,0.41
Failed,,,1180,0.85
Failed,,,3160,0.03
Failed,,,3547,0.665
Failed,,,788,0.454
Failed,,,1732,0.769
Failed,,,3857,0.107
Failed,,,4836,0.958
Failed,,,2076,0.172
Failed,,,523,0.605
Failed,,,2645,0.269
Failed,,,2661,0.568
Failed,,,429,0.309
Failed,,,1975,0.992
Failed,,,4838,0.11
Failed,,,3855,0.957
Failed,,,1729,0.17
Failed,,,791,0.603
Failed,,,3548,0.266
Failed,,,3156,0.913
Failed,,,1178,0.218
Failed,,,1499,0.526
Failed,,,4090,0.347
Failed,,,4444,0.711
Failed,,,2468,0.407
Failed,,,287,0.849
Failed,,,2881,0.029
Failed,,,2878,0.911
Failed,,,285,0.216
Failed,,,2470,0.524
Failed,,,4582,0.198
Failed,,,4229,0.861
Failed,,,1361,0.012
Failed,,,1043,0.702
Failed,,,3292,0.428
Failed,,,3652,0.57
Failed,,,765,0.311
Failed,,,1716,0.994
Failed,,,3947,0.129
Failed,,,4862,0.804
Failed,,,1978,0.064
Failed,,,425,0.631
Failed,,,2659,0.497
Failed,,,2643,0.667
Failed,,,520,0.455
Failed,,,2079,0.772
Failed,,,4972,0.445
Failed,,,3993,0.622
Failed,,,1597,0.256
Failed,,,650,0.938
Failed,,,3684,0.18
Failed,,,3417,0.821
Failed,,,1000,0.049
Failed,,,1325,0.738
Failed,,,4338,0.388
Failed,,,4629,0.553
Failed,,,2211,0.328
Failed,,,37,0.886
Failed,,,3047,0.238
Failed,,,3016,0.513
Failed,,,151,0.364
Failed,,,2331,0.922
Failed,,,4503,0.008
Failed,,,4148,0.933
Failed,,,1441,0.193
Failed,,,1119,0.502
Failed,,,3216,0.368
Failed,,,3512,0.983
Failed,,,901,0.148
Failed,,,1854,0.58
Failed,,,3813,0.293
Failed,,,4724,0.641
Failed,,,2110,0.478
Failed,,,567,0.794
Failed,,,2523,0.084
Failed,,,2783,0.753
Failed,,,385,0.12
Failed,,,1941,0.686
Failed,,,4738,0.26
Failed,,,3760,0.673
Failed,,,1829,0.448
Failed,,,886,0.765
Failed,,,3448,0.117
Failed,,,3279,0.72
Failed,,,1134,0.399
Failed,,,1464,0.84
Failed,,,4203,0.037
Failed,,,4488,0.904
Failed,,,2346,0.226
Failed,,,174,0.535
Failed,,,2915,0.339
Failed,,,2939,0.691
Failed,,,229,0.433
Failed,,,2409,0.872
Failed,,,4682,0.421
Failed,,,4324,0.52
Failed,,,1261,0.357
Failed,,,947,0.915
Failed,,,3392,0.205
Failed,,,3747,0.782
Failed,,,665,0.087
Failed,,,1621,0.653
Failed,,,4047,0.475
Failed,,,4957,0.592
Failed,,,1878,0.289
Failed,,,330,0.971
Failed,,,2759,0.152
Failed,,,2548,0.95
Failed,,,620,0.177
Failed,,,2174,0.609
Failed,,,4916,0.158
Failed,,,3932,0.775
Failed,,,1653,0.098
Failed,,,711,0.663
Failed,,,3628,0.467
Failed,,,3356,0.546
Failed,,,1056,0.335
Failed,,,1386,0.893
Failed,,,4282,0.231
Failed,,,4568,0.828
Failed,,,2267,0.042
Failed,,,98,0.731
Failed,,,2991,0.395
Failed,,,3112,0.854
Failed,,,51,0.019
Failed,,,2235,0.709
Failed,,,4405,0.142
Failed,,,4133,0.791
Failed,,,1530,0.081
Failed,,,1225,0.647
Failed,,,3192,0.484
Failed,,,3573,0.634
Failed,,,845,0.485
Failed,,,1793,0.801
Failed,,,3869,0.077
Failed,,,4785,0.99
Failed,,,2054,0.141
Failed,,,506,0.573
Failed,,,2579,0.299
Failed,,,2722,0.599
Failed,,,441,0.279
Failed,,,2002,0.96
Failed,,,4794,0.405
Failed,,,3898,0.537
Failed,,,1765,0.34
Failed,,,834,0.898
Failed,,,3583,0.221
Failed,,,3183,0.881
Failed,,,1234,0.249
Failed,,,1559,0.557
Failed,,,4103,0.317
Failed,,,4393,0.742
Failed,,,2446,0.377
Failed,,,269,0.817
Failed,,,2815,0.06
Failed,,,2842,0.582
Failed,,,242,0.295
Failed,,,2435,0.977
Failed,,,4537,0.305
Failed,,,4271,0.628
Failed,,,1396,0.495
Failed,,,1086,0.811
Failed,,,3327,0.071
Failed,,,3597,0.927
Failed,,,743,0.203
Failed,,,1661,0.511
Failed,,,3923,0.362
Failed,,,4887,0.697
Failed,,,2030,0.423
Failed,,,452,0.863
Failed,,,2711,0.014
Failed,,,2610,0.838
Failed,,,474,0.036
Failed,,,2046,0.725
Failed,,,4929,0.054
Failed,,,4038,0.887
Failed,,,1630,0.239
Failed,,,695,0.548
Failed,,,3717,0.323
Failed,,,3365,0.679
Failed,,,975,0.439
Failed,,,1272,0.755
Failed,,,4312,0.123
Failed,,,4652,0.944
Failed,,,2265,0.187
Failed,,,60,0.619
Failed,,,3103,0.254
Failed,,,2984,0.996
Failed,,,106,0.131
Failed,,,2298,0.564
Failed,,,4461,0.491
Failed,,,4194,0.576
Failed,,,1474,0.302
Failed,,,1164,0.984
Failed,,,3248,0.135
Failed,,,3459,0.529
Failed,,,875,0.351
Failed,,,1802,0.909
Failed,,,3788,0.214
Failed,,,4748,0.845
Failed,,,2165,0.025
Failed,,,590,0.715
Failed,,,2577,0.412
Failed,,,2748,0.736
Failed,,,342,0.387
Failed,,,1905,0.827
Failed,,,4693,0.243
Failed,,,3803,0.816
Failed,,,1865,0.058
Failed,,,929,0.748
