Status,ACCURACY,RUNTIME,recent_samples_size,delta
Completed,0.52,27,938,0.954
Completed,0.56,38,2364,0.098
Completed,0.52,27,3857,0.606
Completed,0.64,127,3950,0.078
Completed,0.52,27,2311,0.564
Completed,0.56,40,4289,0.353
Completed,0.52,36,4635,0.683
Completed,0.52,27,4226,0.422
Completed,0.52,28,140,0.402
Completed,0.6,58,1682,0.236
Completed,0.52,30,2649,0.834
Completed,0.52,28,1371,0.585
Completed,0.62,75,665,0.049
Completed,0.61,115,3879,0.153
Completed,0.52,28,452,0.81
Completed,0.6,96,3246,0.16
Completed,0.61,94,1304,0.009
Completed,0.52,31,2030,0.851
Completed,0.44,18,959,0.209
Completed,0.52,32,2762,0.713
Completed,0.64,104,3246,0.014
Completed,0.52,30,515,0.502
Completed,0.61,89,1817,0.148
Completed,0.52,38,4404,0.65
Completed,0.52,27,4992,0.404
Completed,0.52,28,1327,0.892
Completed,0.63,53,412,0.033
Completed,0.52,28,3309,0.546
Completed,0.52,33,640,0.488
Completed,0.52,34,3062,0.995
Completed,0.61,53,3585,0.293
Completed,0.52,28,2881,0.468
Completed,0.67,87,2774,0.001
Completed,0.6,104,5000,0.089
Completed,0.62,102,3001,0.001
Completed,0.59,44,2461,0.001
Completed,0.59,37,2312,0.001
Completed,0.61,39,2176,0.001
Completed,0.67,176,4774,0.001
Completed,0.67,190,4458,0.001
Completed,0.62,50,2529,0.001
Completed,0.6,91,2677,0.001
Completed,0.63,129,3267,0.001
Completed,0.67,183,4333,0.001
Completed,0.63,147,5000,0.047
Completed,0.61,51,5000,0.244
Completed,0.6,21,68,0.001
Completed,0.49,16,2804,0.19
Completed,0.58,99,5000,0.153
Completed,0.56,40,2359,0.001
Completed,0.69,81,2865,0.001
Completed,0.67,181,4873,0.001
Completed,0.58,81,2632,0.001
Completed,0.56,20,2336,0.292
Completed,0.57,31,2206,0.001
Completed,0.54,23,2248,0.223
Completed,0.64,30,128,0.001
Completed,0.64,33,2216,0.043
Completed,0.65,175,3708,0.001
Completed,0.61,134,5000,0.117
Completed,0.56,37,4742,0.349
Completed,0.64,137,5000,0.067
Completed,0.58,61,4743,0.303
Completed,0.64,192,5000,0.078
Completed,0.65,122,3462,0.001
Completed,0.63,184,5000,0.024
Completed,0.6,102,5000,0.134
Completed,0.58,88,5000,0.103
Completed,0.56,12,1,0.038
Completed,0.59,45,708,0.207
Completed,0.58,53,2368,0.137
Completed,0.66,222,3907,0.001
Completed,0.59,71,4968,0.182
Completed,0.52,27,4691,0.397
Completed,0.64,108,3118,0.001
Completed,0.67,174,5000,0.035
Completed,0.56,29,2292,0.062
Completed,0.54,27,2437,0.177
Completed,0.64,204,3595,0.001
Completed,0.61,96,4987,0.167
Completed,0.52,27,3938,0.999
Completed,0.52,28,475,0.999
Completed,0.57,47,2285,0.028
Completed,0.56,36,4822,0.325
Completed,0.59,27,809,0.254
Completed,0.58,62,4776,0.281
Completed,0.59,41,648,0.169
Completed,0.52,36,4614,0.999
Completed,0.63,175,5000,0.013
Completed,0.58,38,2431,0.079
Completed,0.59,37,2474,0.121
Completed,0.6,51,2430,0.05
Completed,0.65,156,5000,0.057
Completed,0.66,114,3074,0.001
Completed,0.59,77,2931,0.001
Completed,0.6,44,2393,0.023
Completed,0.53,12,1,0.062
Completed,0.6,43,2513,0.153
Completed,0.62,37,229,0.001
Completed,0.59,43,2439,0.094
Completed,0.66,129,3332,0.001
Completed,0.6,44,2504,0.07
Completed,0.45,22,2536,0.138
Completed,0.64,116,3170,0.001
Completed,0.57,31,2536,0.197
Completed,0.52,14,1,0.189
Completed,0.54,11,1,0.019
Completed,0.6,42,2442,0.108
Completed,0.65,83,2826,0.001
Completed,0.6,35,2422,0.038
Completed,0.65,212,5000,0.007
Completed,0.52,13,1,0.089
Completed,0.66,98,2705,0.001
Completed,0.63,109,3224,0.001
Completed,0.6,48,2418,0.058
Completed,0.64,45,2380,0.013
Completed,0.59,42,2514,0.167
Completed,0.6,42,2584,0.12
Completed,0.6,30,2289,0.106
Completed,0.65,139,3382,0.001
Completed,0.52,27,2405,0.999
Completed,0.58,46,2639,0.299
Completed,0.52,27,3565,0.999
Completed,0.52,28,1469,0.999
Completed,0.65,173,5000,0.041
Completed,0.66,174,5000,0.03
Completed,0.59,35,2933,0.241
Completed,0.56,31,2268,0.079
Completed,0.63,98,3038,0.001
Completed,0.57,59,4996,0.299
Completed,0.54,18,2300,0.144
Completed,0.56,36,5000,0.338
Completed,0.66,163,4960,0.052
Completed,0.56,36,3996,0.377
Completed,0.61,54,2477,0.001
Completed,0.64,179,5000,0.018
Completed,0.56,31,2359,0.186
Completed,0.6,39,1019,0.293
Completed,0.44,21,3008,0.17
Completed,0.52,34,4238,0.443
Completed,0.53,28,2492,0.333
Completed,0.64,33,170,0.001
Completed,0.52,22,2237,0.333
Completed,0.62,172,4984,0.084
Completed,0.52,31,2255,0.001
Completed,0.64,99,2966,0.001
Completed,0.53,29,3000,0.216
Completed,0.65,136,4961,0.073
Completed,0.64,142,5000,0.062
Completed,0.52,28,1033,0.523
Completed,0.55,39,998,0.376
Completed,0.54,28,2232,0.065
Completed,0.52,27,5000,0.63
Completed,0.59,36,2322,0.1
Completed,0.65,32,2193,0.025
Completed,0.52,28,618,0.722
Completed,0.52,20,39,0.001
Completed,0.59,31,2293,0.044
Completed,0.63,112,5000,0.096
Completed,0.65,118,3419,0.001
Completed,0.52,9,1,0.01
Completed,0.52,27,4048,0.843
Completed,0.63,24,96,0.001
Completed,0.64,74,2725,0.001
Completed,0.52,30,2240,0.015
Completed,0.65,134,5000,0.072
Completed,0.64,146,3530,0.001
Completed,0.64,179,4647,0.018
Completed,0.64,159,3357,0.001
Completed,0.66,146,3138,0.001
Completed,0.52,27,858,0.999
Completed,0.65,84,2432,0.001
Completed,0.59,67,2499,0.001
Completed,0.59,50,2243,0.115
Completed,0.59,48,2548,0.001
Completed,0.61,80,2760,0.001
Completed,0.66,178,4678,0.037
Completed,0.52,12,1,0.074
Completed,0.53,23,344,0.334
Completed,0.52,28,1,0.704
Completed,0.52,33,4660,0.792
Completed,0.61,43,2314,0.038
Completed,0.52,17,1,0.275
Completed,0.55,10,1,0.028
Completed,0.57,19,209,0.296
Completed,0.52,40,4644,0.706
Completed,0.52,31,3391,0.836
Completed,0.58,103,2910,0.001
Completed,0.64,114,3296,0.001
Completed,0.52,11,1,0.049
Completed,0.52,32,24,0.775
Completed,0.64,85,2351,0.015
Completed,0.57,32,2298,0.023
Completed,0.64,54,2605,0.001
Completed,0.52,16,1,0.23
Completed,0.58,35,2365,0.06
Completed,0.52,27,523,0.871
Completed,0.52,27,395,0.385
Completed,0.66,226,4987,0.016
Completed,0.52,30,531,0.808
Completed,0.53,24,220,0.256
Completed,0.65,85,2888,0.001
Completed,0.52,28,2920,0.876
Completed,0.52,28,2443,0.824
Completed,0.52,28,1,0.854
Completed,0.52,28,5000,0.863
Completed,0.63,36,2380,0.07
Completed,0.52,31,4982,0.926
Completed,0.65,226,4991,0.021
Completed,0.52,28,5000,0.451
Completed,0.56,30,265,0.001
Completed,0.6,46,2427,0.085
Completed,0.66,205,5000,0.01
Completed,0.68,188,5000,0.038
Completed,0.62,99,2800,0.001
Completed,0.59,53,2322,0.042
Completed,0.61,39,2308,0.034
Completed,0.64,231,4999,0.051
Completed,0.65,90,2840,0.001
Completed,0.61,30,2194,0.007
Completed,0.61,44,2312,0.05
Completed,0.58,37,197,0.001
Completed,0.58,40,475,0.329
Completed,0.58,60,4986,0.314
Completed,0.54,14,1,0.126
Completed,0.68,177,3399,0.001
Completed,0.66,207,5000,0.044
Completed,0.52,27,4209,0.916
Completed,0.63,123,3101,0.001
Completed,0.52,29,9,0.999
Completed,0.65,233,3505,0.001
Completed,0.59,37,2381,0.088
Completed,0.51,22,2348,0.077
Completed,0.54,17,21,0.001
Completed,0.52,19,2048,0.352
Completed,0.64,204,4989,0.032
Completed,0.67,133,3192,0.001
Completed,0.61,40,2317,0.007
Completed,0.58,32,2263,0.053
Completed,0.52,28,586,0.669
Completed,0.52,16,1,0.302
Completed,0.65,210,4975,0.004
Completed,0.52,32,2385,0.452
Completed,0.52,44,2390,0.398
Completed,0.52,30,2378,0.695
Completed,0.52,27,4441,0.982
Completed,0.52,36,3204,0.69
Completed,0.52,27,4129,0.999
Completed,0.62,159,4983,0.027
Completed,0.65,61,2662,0.001
Completed,0.65,128,3250,0.001
Completed,0.68,254,5000,0.005
Completed,0.52,27,4639,0.39
Completed,0.64,117,3159,0.001
Completed,0.52,27,1139,0.999
Completed,0.52,27,2985,0.776
Completed,0.52,27,2559,0.937
Completed,0.65,154,3314,0.001
Completed,0.52,27,2620,0.632
Completed,0.63,101,2981,0.001
Completed,0.63,103,3019,0.001
Completed,0.63,36,2310,0.016
Completed,0.52,27,1,0.576
Completed,0.52,51,4074,0.738
Completed,0.68,155,3565,0.001
Completed,0.52,27,1924,0.692
Completed,0.62,39,2281,0.087
Completed,0.52,30,2497,0.746
Completed,0.67,175,4083,0.001
Completed,0.64,150,4211,0.06
Completed,0.61,115,4311,0.113
Completed,0.63,174,4116,0.031
Completed,0.65,145,4020,0.069
Completed,0.63,106,4135,0.135
Completed,0.66,160,3869,0.006
Completed,0.62,102,4063,0.095
Completed,0.61,96,4121,0.162
Completed,0.65,165,3646,0.001
Completed,0.64,223,3976,0.001
Completed,0.66,146,4395,0.048
Completed,0.61,145,1719,0.001
Completed,0.66,173,4129,0.04
Completed,0.56,88,4377,0.124
Completed,0.67,176,4154,0.001
Completed,0.64,119,4216,0.083
Completed,0.64,124,4231,0.053
Completed,0.64,178,4254,0.026
Completed,0.64,154,4159,0.067
Completed,0.58,87,4069,0.146
Completed,0.62,99,4252,0.185
Completed,0.59,32,268,0.109
Completed,0.67,143,1410,0.001
Completed,0.58,103,4212,0.156
Completed,0.61,110,4268,0.091
Completed,0.66,78,742,0.001
Completed,0.64,142,3772,0.001
Completed,0.6,108,4191,0.104
Completed,0.64,181,4092,0.014
Completed,0.64,54,605,0.001
Completed,0.61,65,679,0.001
Completed,0.58,46,543,0.001
Completed,0.63,70,846,0.001
Completed,0.64,64,642,0.001
Completed,0.65,89,936,0.001
Completed,0.62,71,788,0.001
Completed,0.56,41,385,0.001
Completed,0.66,92,887,0.001
Completed,0.65,200,4350,0.012
Completed,0.55,53,495,0.001
Completed,0.6,38,313,0.001
Completed,0.64,120,1032,0.001
Completed,0.63,50,711,0.1
Completed,0.64,58,712,0.001
Completed,0.63,113,1102,0.001
Completed,0.64,57,567,0.001
Completed,0.52,21,566,0.22
Completed,0.57,43,588,0.116
Completed,0.58,43,430,0.121
Completed,0.64,85,823,0.001
Completed,0.52,29,813,0.393
Completed,0.65,52,422,0.001
Completed,0.62,32,184,0.001
Completed,0.52,30,2216,0.999
Completed,0.65,165,4411,0.036
Completed,0.52,28,3733,0.466
Completed,0.65,200,4284,0.007
Completed,0.61,163,4421,0.02
Completed,0.63,153,3435,0.001
Completed,0.58,32,141,0.001
Completed,0.6,34,340,0.001
Completed,0.53,18,54,0.001
Completed,0.58,21,112,0.001
Completed,0.66,54,625,0.001
Completed,0.6,25,161,0.09
Completed,0.63,57,515,0.001
Completed,0.52,27,1788,0.496
Completed,0.68,90,864,0.001
Completed,0.65,106,911,0.001
Completed,0.62,55,288,0.001
Completed,0.64,46,588,0.001
Completed,0.6,26,82,0.001
Completed,0.63,64,765,0.001
Completed,0.52,27,1926,0.467
Completed,0.57,44,575,0.131
Completed,0.52,27,3485,0.419
Completed,0.59,49,476,0.001
Completed,0.5,37,2170,0.161
Completed,0.63,60,661,0.001
Completed,0.67,169,3483,0.001
Completed,0.61,41,363,0.001
Completed,0.62,55,714,0.073
Completed,0.61,71,804,0.001
Completed,0.58,28,749,0.303
Completed,0.57,38,620,0.103
Completed,0.66,229,3859,0.001
Completed,0.55,28,468,0.159
Completed,0.69,136,3211,0.001
Completed,0.58,58,4124,0.308
Completed,0.52,28,1171,0.648
Completed,0.52,27,1036,0.437
Completed,0.36,21,151,0.001
Completed,0.64,53,438,0.001
Completed,0.52,32,3433,0.999
Completed,0.68,106,960,0.001
Completed,0.52,29,902,0.892
Completed,0.52,27,1405,0.596
Completed,0.52,27,2118,0.741
Completed,0.54,22,140,0.121
Completed,0.69,182,4387,0.016
Completed,0.62,48,529,0.001
Completed,0.54,26,169,0.068
Completed,0.52,29,3819,0.804
Completed,0.58,36,246,0.001
Completed,0.59,36,3050,0.293
Completed,0.62,37,213,0.001
Completed,0.57,43,405,0.001
Completed,0.52,28,2709,0.999
Completed,0.52,28,1045,0.684
Completed,0.64,73,726,0.001
Completed,0.65,73,696,0.001
Completed,0.62,78,463,0.001
Completed,0.65,206,4360,0.009
Completed,0.68,57,576,0.001
Completed,0.59,31,2821,0.278
Completed,0.63,186,4419,0.029
Completed,0.62,164,3672,0.001
Completed,0.66,140,3279,0.001
Completed,0.61,136,1000,0.001
Completed,0.59,44,510,0.124
Completed,0.6,54,3122,0.258
Completed,0.57,34,692,0.191
Completed,0.59,27,669,0.223
Completed,0.52,34,3293,0.414
Completed,0.53,25,263,0.075
Completed,0.59,27,748,0.277
Completed,0.6,45,560,0.118
Completed,0.55,34,585,0.264
Completed,0.52,27,204,0.93
Completed,0.62,54,610,0.061
Completed,0.6,50,540,0.059
Completed,0.65,164,3618,0.001
Completed,0.52,35,3680,0.878
Completed,0.61,35,648,0.156
Completed,0.61,51,622,0.116
Completed,0.59,34,817,0.347
Completed,0.55,44,664,0.331
Completed,0.44,19,3031,0.198
Completed,0.6,58,505,0.001
Completed,0.57,84,875,0.001
Completed,0.52,27,2732,0.821
Completed,0.63,59,672,0.049
Completed,0.61,51,616,0.051
Completed,0.52,28,3376,0.912
Completed,0.64,111,1057,0.001
Completed,0.52,29,676,0.212
Completed,0.64,58,551,0.001
Completed,0.57,19,45,0.001
Completed,0.52,30,1986,0.549
Completed,0.52,27,1126,0.841
Completed,0.59,43,925,0.23
Completed,0.64,29,102,0.001
Completed,0.66,139,1168,0.001
Completed,0.52,27,1783,0.402
Completed,0.66,162,4477,0.071
Completed,0.65,96,778,0.001
Completed,0.49,20,800,0.169
Completed,0.55,45,1662,0.347
Completed,0.52,27,3604,0.559
Completed,0.52,27,3710,0.999
Completed,0.64,36,160,0.001
Completed,0.66,117,3348,0.001
Completed,0.63,28,2114,0.001
Completed,0.52,27,3359,0.633
Completed,0.66,171,4455,0.043
Completed,0.52,28,1242,0.399
Completed,0.52,28,2152,0.933
Completed,0.52,33,1295,0.999
Completed,0.63,92,795,0.001
Completed,0.63,79,651,0.001
Completed,0.56,12,10,0.001
Completed,0.52,27,3022,0.564
Completed,0.6,50,678,0.102
Completed,0.52,39,304,0.999
Completed,0.65,152,3584,0.001
Completed,0.6,55,615,0.001
Completed,0.57,16,29,0.001
Completed,0.6,67,1270,0.345
Completed,0.57,56,488,0.001
Completed,0.59,38,257,0.001
Completed,0.57,13,2012,0.001
Completed,0.54,12,1,0.1
Completed,0.65,224,4368,0.023
Completed,0.52,37,158,0.502
Completed,0.66,143,3370,0.001
Completed,0.62,128,4450,0.083
Completed,0.52,26,359,0.221
Completed,0.64,106,1015,0.001
Completed,0.62,23,120,0.001
Completed,0.65,203,4425,0.063
Completed,0.52,39,1715,0.893
Completed,0.55,20,59,0.001
Completed,0.6,78,596,0.001
Completed,0.52,27,3781,0.471
Completed,0.52,27,1528,0.807
Completed,0.61,38,2254,0.033
Completed,0.65,43,2244,0.009
Completed,0.52,33,892,0.77
Completed,0.53,26,2143,0.277
Completed,0.59,72,4654,0.183
Completed,0.52,47,1607,0.676
Completed,0.51,18,93,0.257
Completed,0.6,32,2543,0.244
Completed,0.59,71,3443,0.196
Completed,0.61,95,977,0.001
Completed,0.6,78,3522,0.145
Completed,0.58,50,3388,0.242
Completed,0.59,38,3321,0.317
Completed,0.52,28,2810,0.38
Completed,0.58,53,3397,0.267
Completed,0.61,44,451,0.001
Completed,0.48,15,43,0.044
Completed,0.58,55,2578,0.001
Completed,0.6,98,3463,0.107
Completed,0.62,72,3541,0.174
Completed,0.52,39,1560,0.633
Completed,0.58,86,4719,0.186
Completed,0.52,28,3365,0.848
Completed,0.53,23,352,0.33
Completed,0.52,39,673,0.897
Completed,0.52,28,3051,0.409
Completed,0.52,28,3788,0.621
Completed,0.59,44,2494,0.077
Completed,0.52,29,2034,0.802
Completed,0.61,51,4187,0.251
Completed,0.52,31,2726,0.712
Completed,0.59,53,1051,0.232
Completed,0.52,28,112,0.541
Completed,0.65,156,3671,0.032
Completed,0.52,27,4496,0.943
Completed,0.52,28,1727,0.488
Completed,0.52,28,1638,0.978
Completed,0.52,29,4641,0.469
Completed,0.52,36,3443,0.506
Completed,0.57,30,274,0.051
Completed,0.52,29,1220,0.739
Completed,0.58,44,2504,0.189
Completed,0.52,27,4335,0.774
Completed,0.55,44,1947,0.294
Completed,0.52,28,2268,0.585
Completed,0.6,104,3953,0.097
Completed,0.52,30,2960,0.932
Completed,0.52,27,816,0.389
Completed,0.52,27,502,0.82
Completed,0.59,38,3281,0.373
Completed,0.52,39,4887,0.66
Completed,0.61,91,1337,0.143
Completed,0.52,47,1327,0.865
Completed,0.58,73,4956,0.316
Completed,0.52,32,3134,0.65
Completed,0.58,34,590,0.172
Completed,0.52,29,906,0.603
Completed,0.61,61,2815,0.091
Completed,0.52,28,4019,0.879
Completed,0.52,31,2257,0.423
Completed,0.52,30,1958,0.698
Completed,0.61,56,4267,0.249
Completed,0.52,28,2651,0.788
Completed,0.6,47,1132,0.268
Completed,0.52,27,188,0.956
Completed,0.52,30,3591,0.471
Completed,0.52,30,4571,0.555
Completed,0.66,143,1646,0.014
Completed,0.52,27,1875,0.52
Completed,0.66,247,4408,0.033
Completed,0.52,28,3681,0.991
Completed,0.52,29,43,0.451
Completed,0.52,27,984,0.761
Completed,0.59,27,2737,0.311
Completed,0.52,39,4098,0.725
Completed,0.51,19,2178,0.207
Completed,0.52,27,2348,0.914
Completed,0.52,38,3877,0.403
Completed,0.52,28,3041,0.568
Completed,0.62,73,741,0.11
Completed,0.52,29,422,0.678
Completed,0.62,61,3357,0.129
Completed,0.52,28,4805,0.838
Completed,0.59,38,1412,0.359
Completed,0.52,28,1456,0.883
Completed,0.52,32,4781,0.435
Completed,0.52,30,3304,0.598
Completed,0.58,42,457,0.081
Completed,0.52,28,766,0.648
Completed,0.61,57,2997,0.159
Completed,0.52,28,3843,0.87
Completed,0.53,32,2402,0.327
Completed,0.52,27,2134,0.552
Completed,0.66,191,4122,0.002
Completed,0.52,27,2791,0.962
Completed,0.52,28,950,0.481
Completed,0.52,30,18,0.791
Completed,0.58,65,3725,0.282
Completed,0.52,28,4443,0.694
Completed,0.6,63,1821,0.238
Completed,0.52,31,1690,0.729
Completed,0.61,73,4547,0.219
Completed,0.52,28,3538,0.756
Completed,0.56,30,223,0.301
Completed,0.52,33,1156,0.989
Completed,0.52,30,2607,0.438
Completed,0.52,28,4233,0.525
Completed,0.55,15,2012,0.045
Completed,0.52,28,2213,0.834
Completed,0.56,36,4044,0.347
Completed,0.52,28,2869,0.683
Completed,0.61,54,872,0.139
Completed,0.52,35,566,0.57
Completed,0.6,65,3177,0.124
Completed,0.52,29,4990,0.91
Completed,0.52,28,1274,0.392
Completed,0.52,33,1381,0.615
Completed,0.64,219,4862,0.067
Completed,0.52,29,3227,0.9
Completed,0.52,28,537,0.421
Completed,0.52,29,841,0.852
Completed,0.55,42,2916,0.341
Completed,0.52,37,3919,0.63
Completed,0.58,37,2322,0.173
Completed,0.52,28,1903,0.948
Completed,0.52,27,4359,0.498
Completed,0.52,34,2558,0.538
Completed,0.64,147,1186,0.019
Completed,0.52,27,250,0.707
Completed,0.49,18,3487,0.221
Completed,0.52,34,4675,0.804
Completed,0.6,63,1585,0.264
Completed,0.52,28,1771,0.769
Completed,0.58,60,4472,0.283
Completed,0.52,28,3618,0.742
Completed,0.51,20,146,0.201
Completed,0.52,31,1075,0.511
Completed,0.6,68,2682,0.062
Completed,0.52,50,4153,0.975
Completed,0.52,28,2088,0.456
Completed,0.52,55,2450,0.665
Completed,0.63,108,3812,0.153
Completed,0.52,28,3105,0.817
Completed,0.53,32,639,0.36
Completed,0.52,64,328,0.928
Completed,0.59,39,3409,0.378
Completed,0.52,34,4754,0.588
Completed,0.62,88,1506,0.11
Completed,0.52,28,1497,0.781
Completed,0.58,59,4744,0.272
Completed,0.52,29,3423,0.699
Completed,0.56,38,342,0.244
Completed,0.52,28,646,0.562
Completed,0.65,142,3112,0.011
Completed,0.52,28,3801,0.956
Completed,0.52,38,2439,0.475
Completed,0.52,27,2098,0.654
Completed,0.61,112,4164,0.165
Completed,0.52,27,2676,0.86
Completed,0.59,32,1070,0.317
Completed,0.52,36,133,0.877
Completed,0.52,40,3605,0.429
Completed,0.52,29,4480,0.608
Completed,0.64,129,1779,0.09
Completed,0.52,39,1575,0.565
Completed,0.61,202,4666,0.117
Completed,0.52,35,3501,0.92
Completed,0.52,27,264,0.402
Completed,0.52,30,1193,0.841
Completed,0.52,48,2565,0.352
Completed,0.52,28,4348,0.673
Completed,0.61,124,1892,0.13
Completed,0.52,29,2333,0.999
Completed,0.52,32,3929,0.448
Completed,0.52,27,2910,0.519
Completed,0.59,82,835,0.039
Completed,0.52,28,524,0.719
Completed,0.59,78,3214,0.209
Completed,0.52,27,4870,0.761
Completed,0.57,71,1389,0.307
Completed,0.52,36,1261,0.717
Completed,0.61,76,4977,0.23
Completed,0.52,27,3186,0.798
Completed,0.6,47,573,0.258
Completed,0.52,42,882,0.938
Completed,0.52,27,2879,0.488
Completed,0.52,33,4039,0.544
Completed,0.65,36,2207,0.025
Completed,0.52,37,2018,0.846
Completed,0.56,35,4240,0.335
Completed,0.52,29,2595,0.64
Completed,0.57,61,1145,0.182
Completed,0.52,28,213,0.621
Completed,0.63,136,3529,0.073
Completed,0.52,40,4561,0.891
Completed,0.52,27,1705,0.411
Completed,0.52,32,1808,0.933
Completed,0.52,31,4430,0.384
Completed,0.52,28,3732,0.578
Completed,0.5,13,27,0.1
Completed,0.52,29,960,0.66
Completed,0.62,66,2801,0.147
Completed,0.52,27,4116,0.827
Completed,0.53,17,2129,0.37
Completed,0.52,27,2409,0.501
Completed,0.66,125,3849,0.053
Completed,0.52,27,2986,0.981
Completed,0.52,32,754,0.461
Completed,0.52,27,448,0.779
Completed,0.59,44,3294,0.293
Completed,0.52,33,4795,0.737
Completed,0.6,71,1470,0.195
Completed,0.52,28,1445,0.532
Completed,0.65,231,4839,0.022
Completed,0.52,35,3328,0.948
Completed,0.52,36,394,0.494
Completed,0.52,27,710,0.812
Completed,0.59,43,3010,0.26
Completed,0.52,34,3903,0.706
Completed,0.56,23,2375,0.226
Completed,0.52,30,2154,0.903
Completed,0.52,30,4072,0.415
Completed,0.52,28,2767,0.611
Completed,0.63,116,1014,0.068
Completed,0.52,27,71,0.627
Completed,0.6,116,3708,0.18
Completed,0.52,27,4377,0.857
Completed,0.55,50,1842,0.339
Completed,0.52,33,1680,0.815
Completed,0.55,54,4605,0.367
Completed,0.52,27,3563,0.67
Completed,0.51,26,159,0.153
Completed,0.52,29,1101,0.592
Completed,0.57,38,2619,0.102
Completed,0.52,28,4294,0.922
Completed,0.52,32,1984,0.38
Completed,0.52,29,2231,0.749
Completed,0.6,73,3995,0.199
Completed,0.52,28,2845,0.769
Completed,0.54,31,936,0.288
Completed,0.52,27,617,0.968
Completed,0.52,31,3161,0.459
Completed,0.52,27,4923,0.513
Completed,0.64,85,1296,0.057
Completed,0.52,40,1364,0.966
Completed,0.52,28,4914,0.48
Completed,0.52,28,3248,0.549
Completed,0.57,40,470,0.008
Completed,0.52,28,791,0.688
Completed,0.59,39,2935,0.239
Completed,0.52,39,3983,0.794
Completed,0.56,25,2298,0.274
Completed,0.52,27,1916,0.597
Completed,0.62,119,4304,0.085
Completed,0.52,28,2531,0.889
Completed,0.52,29,1247,0.432
Completed,0.52,37,308,0.871
Completed,0.59,52,3477,0.322
Completed,0.52,28,4613,0.641
Completed,0.6,74,1610,0.162
Completed,0.52,27,1755,0.684
Completed,0.63,105,4523,0.135
Completed,0.52,60,3639,0.828
Completed,0.52,16,79,0.349
Completed,0.52,28,1026,0.909
Completed,0.52,29,2700,0.397
Completed,0.52,30,4217,0.578
Completed,0.53,19,2064,0.12
Completed,0.52,28,2463,0.751
Completed,0.59,67,3757,0.302
Completed,0.52,29,3078,0.731
Completed,0.53,38,700,0.212
Completed,0.52,30,386,0.53
Completed,0.62,100,3399,0.043
Completed,0.52,45,4691,0.986
Completed,0.52,30,1532,0.445
Completed,0.52,34,1542,0.985
Completed,0.52,28,4701,0.442
Completed,0.52,29,3388,0.529
Completed,0.64,48,376,0.041
Completed,0.52,28,689,0.732
Completed,0.55,38,3067,0.215
Completed,0.52,50,3767,0.752
Completed,0.54,27,2473,0.305
Completed,0.52,33,2055,0.574
Completed,0.61,114,4208,0.12
Completed,0.52,28,2709,0.906
Completed,0.52,35,1035,0.396
Completed,0.52,30,89,0.831
Completed,0.58,55,3648,0.351
Completed,0.52,36,4514,0.687
Completed,0.6,86,1746,0.136
Completed,0.52,28,1620,0.644
Completed,0.61,96,4623,0.163
Completed,0.52,27,3466,0.874
Completed,0.57,36,297,0.323
Completed,0.52,29,1236,0.887
Completed,0.52,32,2520,0.431
Completed,0.52,27,4314,0.594
Completed,0.59,99,1927,0.084
Completed,0.52,29,2289,0.795
Completed,0.58,69,3973,0.278
Completed,0.52,27,2944,0.69
Completed,0.59,26,800,0.242
Completed,0.52,33,479,0.548
Completed,0.67,145,3258,0.006
Completed,0.52,28,4905,0.966
Completed,0.52,33,1355,0.477
Completed,0.52,29,1305,0.515
Completed,0.65,181,4932,0.058
Completed,0.52,27,3152,0.972
Completed,0.52,36,608,0.459
Completed,0.52,27,927,0.765
Completed,0.59,31,2836,0.287
Completed,0.52,36,4004,0.746
Completed,0.57,23,2241,0.197
Completed,0.52,30,1973,0.924
Completed,0.52,33,4283,0.382
Completed,0.52,35,2629,0.592
Completed,0.61,131,1111,0.106
Completed,0.52,37,1648,0.695
Completed,0.61,51,4574,0.248
Completed,0.52,29,3594,0.785
Completed,0.56,24,191,0.267
Completed,0.52,34,1129,0.959
Completed,0.52,46,2648,0.471
Completed,0.52,32,4265,0.558
Completed,0.65,224,1955,0.015
Completed,0.52,39,2259,0.864
Completed,0.58,59,4022,0.313
Completed,0.52,35,2818,0.65
Completed,0.44,16,908,0.169
Completed,0.52,36,588,0.604
Completed,0.63,85,3131,0.094
Completed,0.52,43,4953,0.88
Completed,0.52,27,1325,0.426
Completed,0.52,56,1334,0.583
Completed,0.63,118,4884,0.096
Completed,0.52,27,3279,0.929
Completed,0.52,27,500,0.389
Completed,0.52,30,819,0.824
