Status,ACCURACY,RUNTIME,recent_samples_size,delta
Completed,0.88,424,4248,0.147
Completed,0.74,108,1898,0.648
Completed,0.76,134,1041,0.268
Completed,0.62,98,2756,0.766
Completed,0.77,147,3675,0.38
Completed,0.45,63,85,0.882
Completed,0.88,368,1566,0.004
Completed,0.76,131,4541,0.5
Completed,0.72,151,4954,0.327
Completed,0.69,122,1364,0.824
Completed,0.69,102,346,0.197
Completed,0.7,99,3321,0.699
Completed,0.81,205,2988,0.093
Completed,0.71,87,638,0.59
Completed,0.55,72,2281,0.463
Completed,0.66,103,3996,0.963
Completed,0.71,114,3774,0.487
Completed,0.52,72,2373,0.984
Completed,0.74,150,881,0.115
Completed,0.66,92,2916,0.617
Completed,0.66,126,3209,0.221
Completed,0.61,72,549,0.719
Completed,0.75,152,1415,0.35
Completed,0.71,117,4691,0.85
Completed,0.7,170,4488,0.041
Completed,0.71,131,1828,0.542
Completed,0.58,65,195,0.421
Completed,0.68,125,3470,0.918
Completed,0.71,87,2513,0.306
Completed,0.61,108,1113,0.808
Completed,0.64,82,2122,0.187
Completed,0.73,116,4157,0.683
Completed,0.68,172,4100,0.251
Completed,0.44,62,2065,0.752
Completed,0.65,131,1208,0.133
Completed,0.61,95,2608,0.63
Completed,0.75,142,3527,0.017
Completed,0.54,109,252,0.518
Completed,0.78,145,1733,0.398
Completed,0.69,137,4393,0.895
Completed,0.84,245,4786,0.215
Completed,0.64,125,1511,0.712
Completed,0.66,92,494,0.341
Completed,0.63,107,3153,0.842
Completed,0.63,126,2820,0.449
Completed,0.6,87,786,0.946
Completed,0.76,127,2429,0.076
Completed,0.59,135,3829,0.576
Completed,0.78,171,3941,0.102
Completed,0.54,60,2226,0.599
Completed,0.68,91,734,0.469
Completed,0.64,85,3084,0.97
Completed,0.73,126,3376,0.367
Completed,0.59,80,401,0.864
Completed,0.78,148,1268,0.236
Completed,0.62,151,4858,0.736
Completed,0.74,156,4636,0.434
Completed,0.7,93,1661,0.935
Completed,0.55,84,28,0.059
Completed,0.7,138,3618,0.556
Completed,0.77,133,2661,0.169
Completed,0.6,102,946,0.67
Completed,0.76,154,1955,0.293
Completed,0.7,134,4304,0.79
Completed,0.69,130,4375,0.399
Completed,0.45,50,2025,0.9
Completed,0.88,235,1012,0.032
Completed,0.67,90,2727,0.529
Completed,0.63,157,3645,0.134
Completed,0.39,61,55,0.635
Completed,0.77,174,1692,0.266
Completed,0.72,102,4667,0.762
Completed,0.83,397,4904,0.067
Completed,0.67,113,1314,0.564
Completed,0.62,84,453,0.442
Completed,0.65,90,3427,0.943
Completed,0.71,121,3096,0.332
Completed,0.61,84,746,0.829
Completed,0.66,103,2233,0.208
Completed,0.69,136,3948,0.709
Completed,0.82,191,3900,0.25
Completed,0.58,74,2500,0.747
Completed,0.61,108,851,0.368
Completed,0.63,82,2887,0.869
Completed,0.67,103,3180,0.484
Completed,0.6,70,520,0.981
Completed,0.86,270,1543,0.103
Completed,0.72,115,4818,0.603
Completed,0.71,132,4440,0.287
Completed,0.69,109,1780,0.787
Completed,0.72,99,303,0.16
Completed,0.72,120,3578,0.657
Completed,0.77,131,2620,0.052
Completed,0.65,103,1220,0.553
Completed,0.51,59,2073,0.426
Completed,0.73,120,4107,0.922
Completed,0.73,141,3883,0.796
Completed,0.68,124,868,0.069
Completed,0.72,107,1477,0.55
Completed,0.72,125,3149,0.338
Completed,0.61,109,2912,0.647
Completed,0.65,81,2495,0.496
Completed,0.58,85,475,0.885
Completed,0.74,213,4745,0.219
Completed,0.75,130,4485,0.565
Completed,0.62,87,297,0.29
Completed,0.45,59,2047,0.841
Completed,0.68,142,2547,0.052
Completed,0.7,101,3561,0.994
Completed,0.74,156,1815,0.143
Completed,0.64,101,1155,0.726
Completed,0.78,141,4096,0.389
Completed,0.71,121,4317,0.696
Completed,0.72,127,1088,0.409
Completed,0.66,107,1570,0.957
Completed,0.79,164,3652,0.186
Completed,0.62,86,2790,0.86
Completed,0.81,149,1963,0.027
Completed,0.5,59,69,0.607
Completed,0.77,162,4554,0.258
Completed,0.68,111,4969,0.91
Completed,0.71,113,409,0.203
Completed,0.49,68,2248,0.68
Completed,0.62,95,3001,0.457
Completed,0.73,116,3390,0.528
Completed,0.72,133,1390,0.366
Completed,0.64,92,642,0.75
Completed,0.87,344,3954,0.105
Completed,0.72,130,4003,0.54
Completed,0.72,127,750,0.317
Completed,0.66,138,1282,0.801
Completed,0.82,221,3342,0.094
Completed,0.63,92,3109,0.89
Completed,0.7,80,2297,0.245
Completed,0.56,110,361,0.637
Completed,0.64,139,4861,0.476
Completed,0.7,118,4681,0.817
Completed,0.48,100,99,0.046
Completed,0.74,113,1934,0.587
Completed,0.68,110,2663,0.3
Completed,0.69,109,3682,0.747
Completed,0.75,144,1697,0.398
Completed,0.62,92,961,0.969
Completed,0.77,257,4288,0.137
Completed,0.65,152,4204,0.95
Completed,0.78,158,1204,0.161
Completed,0.67,127,1766,0.705
Completed,0.71,116,3454,0.43
Completed,0.61,85,2596,0.616
Completed,0.56,65,2155,0.28
Completed,0.52,60,190,0.854
Completed,0.89,355,4436,0.003
Completed,0.74,134,4774,0.66
Completed,0.6,87,602,0.447
Completed,0.55,70,2368,0.936
Completed,0.72,134,2883,0.209
Completed,0.68,100,3276,0.775
Completed,0.84,227,1506,0.11
Completed,0.65,96,839,0.507
Completed,0.76,175,3756,0.356
Completed,0.73,119,3795,0.628
Completed,0.61,91,799,0.478
Completed,0.68,95,1545,0.905
Completed,0.76,152,3237,0.24
Completed,0.58,82,2844,0.807
Completed,0.71,124,2407,0.079
Completed,0.67,85,563,0.538
Completed,0.67,164,4813,0.325
Completed,0.71,108,4396,0.982
Completed,0.61,81,230,0.13
Completed,0.43,64,2115,0.736
Completed,0.66,106,2636,0.4
Completed,0.73,113,3492,0.585
Completed,0.8,165,1728,0.311
Completed,0.65,123,1242,0.823
Completed,0.81,181,4165,0.034
Completed,0.67,100,4249,0.847
Completed,0.89,335,999,0.015
Completed,0.74,127,1658,0.618
Completed,0.79,174,3720,0.268
Completed,0.62,86,2703,0.716
Completed,0.74,136,1894,0.429
Completed,0.51,54,138,0.938
Completed,0.83,224,4642,0.168
Completed,0.62,149,4899,0.509
Completed,0.66,80,323,0.348
Completed,0.6,66,2335,0.77
Completed,0.7,150,3071,0.126
Completed,0.72,112,3301,0.921
Completed,0.76,187,1322,0.214
Completed,0.66,77,710,0.668
Completed,0.72,123,4043,0.444
Completed,0.72,101,3916,0.879
Completed,0.71,121,680,0.235
Completed,0.63,95,1352,0.65
Completed,0.68,129,3428,0.488
Completed,0.68,100,3041,0.559
Completed,0.61,74,2208,0.335
Completed,0.61,70,450,0.781
Completed,0.89,352,4929,0.074
Completed,0.7,114,4593,0.727
Completed,0.53,57,31,0.377
Completed,0.23,42,2002,0.988
Completed,0.72,151,2752,0.155
Completed,0.69,104,3613,0.829
Completed,0.81,230,1609,0.059
Completed,0.72,100,1048,0.576
Completed,0.79,220,4357,0.289
Completed,0.58,125,4136,0.596
Completed,0.78,147,1115,0.259
Completed,0.7,104,1855,0.873
Completed,0.87,311,3521,0.021
Completed,0.65,64,2509,0.963
Completed,0.6,70,2086,0.174
Completed,0.58,71,259,0.694
Completed,0.78,139,4523,0.42
Completed,0.68,109,4706,0.765
Completed,0.67,134,514,0.099
Completed,0.63,72,2456,0.519
Completed,0.7,109,2952,0.369
Completed,0.64,106,3188,0.678
Completed,0.71,122,1438,0.465
Completed,0.61,75,907,0.916
Completed,0.8,213,3844,0.188
Completed,0.56,129,3860,0.591
Completed,0.71,113,922,0.304
Completed,0.65,107,1423,0.814
Completed,0.85,290,3172,0.043
Completed,0.6,85,2936,0.973
Completed,0.67,122,2440,0.14
Completed,0.61,86,530,0.743
Completed,0.73,126,4721,0.393
Completed,0.73,98,4508,0.797
Completed,0.68,111,243,0.09
Completed,0.53,69,2102,0.543
Completed,0.72,89,2525,0.319
Completed,0.74,123,3537,0.634
Completed,0.74,125,1870,0.472
Completed,0.64,99,1099,0.895
Completed,0.68,160,4120,0.25
Completed,0.69,112,4344,0.931
Completed,0.76,161,1035,0.204
Completed,0.72,101,1623,0.662
Completed,0.74,115,3626,0.449
Completed,0.58,140,2765,0.504
Completed,0.52,57,2015,0.353
Completed,0.37,51,17,0.781
Completed,0.86,328,4579,0.115
Completed,0.74,144,4942,0.71
Completed,0.67,82,463,0.436
Completed,0.53,59,2195,0.948
Completed,0.7,140,3027,0.159
Completed,0.69,106,3415,0.857
Completed,0.88,317,1338,0.006
Completed,0.67,85,694,0.611
Completed,0.83,204,3929,0.274
Completed,0.7,114,4056,0.839
Completed,0.77,145,724,0.05
Completed,0.66,111,1309,0.569
Completed,0.75,130,3288,0.295
Completed,0.66,87,3057,0.72
Completed,0.64,104,2322,0.384
Completed,0.55,60,336,0.997
Completed,0.81,225,4913,0.146
Completed,0.71,133,4628,0.553
Completed,0.58,75,125,0.34
Completed,0.78,116,1907,0.791
Completed,0.66,146,2716,0.064
Completed,0.73,106,3734,0.89
Completed,0.8,194,1672,0.225
Completed,0.66,81,986,0.644
Completed,0.76,124,4236,0.494
Completed,0.73,112,4149,0.684
Completed,0.72,98,1226,0.46
Completed,0.72,116,1743,0.906
Completed,0.8,192,3508,0.199
Completed,0.58,82,2651,0.755
Completed,0.69,79,2131,0.11
Completed,0.56,65,214,0.524
Completed,0.76,161,4381,0.363
Completed,0.62,99,4828,0.954
Completed,0.73,130,579,0.183
Completed,0.58,74,2391,0.7
Completed,0.72,101,2829,0.413
Completed,0.72,114,3221,0.602
Completed,0.77,170,1530,0.253
Completed,0.6,83,815,0.863
Completed,0.84,307,3811,0.031
Completed,0.69,148,3771,0.985
Completed,0.72,141,855,0.152
Completed,0.7,102,1490,0.732
Completed,0.74,121,3261,0.382
Completed,0.64,106,2867,0.571
Completed,0.68,94,2353,0.284
Completed,0.6,72,617,0.832
Completed,0.71,160,4790,0.062
Completed,0.72,119,4420,0.652
Completed,0.49,74,174,0.491
Completed,0.56,62,2171,0.874
Completed,0.72,104,2612,0.23
Completed,0.72,95,3469,0.786
Completed,0.84,282,1782,0.079
Completed,0.64,94,1188,0.556
Completed,0.82,195,4188,0.332
Completed,0.68,132,4274,0.522
Completed,0.68,117,948,0.372
Completed,0.7,98,1710,0.76
Completed,0.84,268,3695,0.095
Completed,0.58,84,2677,0.921
Completed,0.83,186,1947,0.193
Completed,0.52,60,85,0.675
Completed,0.72,156,4668,0.462
Completed,0.65,112,4874,0.87
Completed,0.72,136,374,0.018
Completed,0.51,75,2283,0.6
Completed,0.72,152,3096,0.264
Completed,0.69,103,3328,0.689
Completed,0.74,118,1269,0.415
Completed,0.63,74,763,0.966
Completed,0.83,212,4017,0.177
Completed,0.69,108,3968,0.741
Completed,0.64,108,655,0.404
Completed,0.66,98,1377,0.979
Completed,0.72,127,3377,0.127
Completed,0.62,82,2988,0.826
Completed,0.76,107,2234,0.037
Completed,0.57,88,423,0.58
Completed,0.81,188,4982,0.306
Completed,0.66,95,4541,0.9
Completed,0.59,69,56,0.235
Completed,0.72,116,1977,0.631
Completed,0.63,151,2803,0.481
Completed,0.71,131,3666,0.535
Completed,0.74,137,1583,0.322
Completed,0.68,102,1074,0.812
Completed,0.86,556,4304,0.084
Completed,0.69,117,4080,0.765
Completed,0.8,204,1139,0.121
Completed,0.69,139,1831,0.512
Completed,0.69,131,3577,0.35
Completed,0.66,86,2563,0.665
Completed,0.55,63,2063,0.441
Completed,0.5,63,282,0.926
Completed,0.79,188,4469,0.219
Completed,0.71,114,4761,0.623
Completed,0.72,239,490,0.273
Completed,0.58,68,2480,0.845
Completed,0.82,221,2896,0.012
Completed,0.57,77,3134,0.941
Completed,0.77,141,1461,0.171
Completed,0.54,113,884,0.711
Completed,0.75,143,3898,0.424
Completed,0.71,129,3891,0.713
Completed,0.68,108,890,0.422
Completed,0.59,90,1455,0.943
Completed,0.76,163,3142,0.169
Completed,0.64,94,2910,0.847
Completed,0.79,155,2468,0.01
Completed,0.64,90,502,0.625
Completed,0.66,110,2570,0.439
Completed,0.22,41,1,0.445
Completed,0.69,122,2702,0.204
Completed,0.8,142,5000,0.382
Completed,0.89,527,5000,0.001
Completed,0.68,118,5000,0.999
Completed,0.66,107,2822,0.742
Completed,0.2,41,1,0.221
Completed,0.75,144,2572,0.001
Completed,0.8,155,5000,0.224
Completed,0.67,100,3451,0.999
Completed,0.68,128,2757,0.146
Completed,0.51,99,594,0.999
Completed,0.54,77,2404,0.999
Completed,0.65,88,2770,0.586
Completed,0.82,136,2770,0.001
Completed,0.23,41,1,0.113
Completed,0.2,43,1,0.325
Completed,0.79,163,5000,0.304
Completed,0.78,249,1344,0.001
Completed,0.66,79,286,0.204
Completed,0.76,172,4089,0.281
Completed,0.33,47,1,0.001
Completed,0.51,64,148,0.944
Completed,0.63,91,691,0.661
Failed,,,3469,0.616
Failed,,,1110,0.72
Failed,,,2819,0.018
Failed,,,782,0.519
Failed,,,2430,0.398
Failed,,,3833,0.894
Failed,,,3937,0.435
Failed,,,2224,0.936
Failed,,,737,0.058
Failed,,,3085,0.555
Failed,,,3377,0.17
Failed,,,405,0.671
Failed,,,1266,0.292
Failed,,,4854,0.789
Failed,,,4637,0.101
Failed,,,1665,0.598
Failed,,,430,0.227
Failed,,,3405,0.724
Failed,,,2838,0.227
Failed,,,803,0.729
Failed,,,2451,0.359
Failed,,,3851,0.856
Failed,,,3918,0.317
Failed,,,2203,0.818
Failed,,,717,0.191
Failed,,,3067,0.689
Failed,,,3398,0.083
Failed,,,423,0.585
Failed,,,1285,0.457
Failed,,,4875,0.953
Failed,,,4619,0.157
Failed,,,1644,0.653
Failed,,,281,0.376
Failed,,,3556,0.877
Failed,,,2679,0.39
Failed,,,963,0.887
Failed,,,1976,0.01
Failed,,,4326,0.51
Failed,,,4353,0.184
Failed,,,2003,0.681
Failed,,,995,0.309
Failed,,,2710,0.811
Failed,,,3666,0.417
Failed,,,76,0.915
Failed,,,1710,0.045
Failed,,,4685,0.545
Failed,,,4888,0.345
Failed,,,1297,0.845
Failed,,,598,0.362
Failed,,,3258,0.859
Failed,,,3113,0.111
Failed,,,763,0.612
Failed,,,2255,0.492
Failed,,,3970,0.988
Failed,,,3878,0.466
Failed,,,2478,0.966
Failed,,,835,0.09
Failed,,,2870,0.587
Failed,,,3202,0.2
Failed,,,542,0.701
Failed,,,1561,0.325
Failed,,,4835,0.821
Failed,,,4423,0.009
Failed,,,1763,0.505
Failed,,,133,0.022
Failed,,,3723,0.523
Failed,,,2638,0.273
Failed,,,1237,0.771
Failed,,,2094,0.142
Failed,,,4129,0.642
Failed,,,4186,0.296
Failed,,,2151,0.793
Failed,,,1143,0.166
Failed,,,2543,0.667
Failed,,,3499,0.062
Failed,,,224,0.559
Failed,,,1858,0.432
Failed,,,4517,0.932
Failed,,,4740,0.24
Failed,,,1465,0.741
Failed,,,359,0.037
Failed,,,3322,0.537
Failed,,,2966,0.474
Failed,,,930,0.975
Failed,,,2422,0.097
Failed,,,3822,0.594
Failed,,,4025,0.073
Failed,,,2310,0.573
Failed,,,668,0.451
Failed,,,3017,0.949
Failed,,,3350,0.337
Failed,,,375,0.839
Failed,,,1393,0.218
Failed,,,4983,0.715
Failed,,,4590,0.393
Failed,,,1615,0.89
Failed,,,196,0.317
Failed,,,3484,0.813
Failed,,,2805,0.128
Failed,,,1090,0.626
Failed,,,1946,0.256
Failed,,,4296,0.756
Failed,,,4268,0.118
Failed,,,1931,0.62
Failed,,,1069,0.5
Failed,,,2791,0.996
Failed,,,3749,0.352
Failed,,,152,0.853
Failed,,,1638,0.234
Failed,,,4601,0.732
Failed,,,4970,0.409
Failed,,,1372,0.907
Failed,,,524,0.424
Failed,,,3177,0.924
Failed,,,3028,0.176
Failed,,,690,0.673
Failed,,,2329,0.301
Failed,,,4051,0.803
Failed,,,3806,0.281
Failed,,,2394,0.779
Failed,,,917,0.15
Failed,,,2944,0.65
Failed,,,3276,0.016
Failed,,,624,0.513
Failed,,,1475,0.383
Failed,,,4763,0.885
Failed,,,4497,0.192
Failed,,,1844,0.694
Failed,,,51,0.21
Failed,,,3649,0.707
Failed,,,2566,0.458
Failed,,,1154,0.958
Failed,,,2177,0.082
Failed,,,4205,0.58
Failed,,,4104,0.482
Failed,,,2076,0.983
Failed,,,1214,0.105
Failed,,,2626,0.601
Failed,,,3584,0.248
Failed,,,297,0.749
Failed,,,1784,0.37
Failed,,,4436,0.867
Failed,,,4824,0.054
Failed,,,1537,0.551
Failed,,,407,0.291
Failed,,,3370,0.792
Failed,,,2883,0.288
Failed,,,855,0.785
Failed,,,2494,0.158
Failed,,,3906,0.66
Failed,,,3952,0.136
Failed,,,2229,0.633
Failed,,,752,0.264
Failed,,,3090,0.764
Failed,,,3421,0.401
Failed,,,459,0.898
Failed,,,1311,0.03
Failed,,,4908,0.531
Failed,,,4661,0.329
Failed,,,1699,0.831
Failed,,,246,0.078
Failed,,,3533,0.574
Failed,,,2731,0.065
Failed,,,1008,0.566
Failed,,,2032,0.444
Failed,,,4369,0.941
Failed,,,4298,0.365
Failed,,,1961,0.866
Failed,,,942,0.238
Failed,,,2665,0.734
Failed,,,3621,0.1
Failed,,,24,0.601
Failed,,,1667,0.471
Failed,,,4629,0.969
Failed,,,4862,0.171
Failed,,,1264,0.669
Failed,,,553,0.185
Failed,,,3205,0.685
Failed,,,3078,0.436
Failed,,,740,0.933
Failed,,,2222,0.057
Failed,,,3945,0.558
Failed,,,3835,0.019
Failed,,,2423,0.516
Failed,,,789,0.397
Failed,,,2817,0.897
Failed,,,3150,0.253
Failed,,,497,0.75
Failed,,,1505,0.131
Failed,,,4792,0.632
Failed,,,4390,0.447
Failed,,,1737,0.948
Failed,,,81,0.465
Failed,,,3678,0.961
Failed,,,2614,0.213
Failed,,,1202,0.714
Failed,,,2069,0.342
Failed,,,4096,0.84
Failed,,,4153,0.219
Failed,,,2126,0.721
Failed,,,1107,0.352
Failed,,,2519,0.848
Failed,,,3476,0.485
Failed,,,189,0.986
Failed,,,1832,0.117
Failed,,,4484,0.615
Failed,,,4697,0.308
Failed,,,1409,0.806
Failed,,,337,0.147
Failed,,,3310,0.647
Failed,,,2913,0.044
Failed,,,885,0.54
Failed,,,2367,0.418
Failed,,,3780,0.92
Failed,,,4000,0.382
Failed,,,2278,0.88
Failed,,,644,0.002
Failed,,,2982,0.502
Failed,,,3314,0.149
Failed,,,352,0.646
Failed,,,1360,0.266
Failed,,,4957,0.768
Failed,,,4535,0.091
Failed,,,1572,0.593
Failed,,,184,0.487
Failed,,,3462,0.983
Failed,,,2760,0.325
Failed,,,1037,0.826
Failed,,,1904,0.199
Failed,,,4242,0.697
Failed,,,4256,0.197
Failed,,,1909,0.698
Failed,,,1052,0.327
Failed,,,2764,0.824
Failed,,,3683,0.463
Failed,,,95,0.963
Failed,,,1577,0.093
Failed,,,4550,0.59
Failed,,,4943,0.268
Failed,,,1355,0.766
Failed,,,502,0.251
Failed,,,3164,0.752
Failed,,,2977,0.004
Failed,,,629,0.5
Failed,,,2273,0.38
Failed,,,3985,0.882
Failed,,,3785,0.42
Failed,,,2382,0.918
Failed,,,890,0.042
Failed,,,2927,0.542
Failed,,,3220,0.187
Failed,,,558,0.684
Failed,,,1424,0.306
Failed,,,4702,0.808
Failed,,,4479,0.115
Failed,,,1817,0.617
Failed,,,39,0.102
Failed,,,3626,0.599
Failed,,,2505,0.349
Failed,,,1102,0.85
Failed,,,2111,0.222
Failed,,,4148,0.719
Failed,,,4092,0.34
Failed,,,2054,0.842
Failed,,,1197,0.215
Failed,,,2600,0.712
Failed,,,3518,0.076
Failed,,,241,0.576
Failed,,,1722,0.449
Failed,,,4385,0.946
Failed,,,4797,0.133
Failed,,,1520,0.631
Failed,,,464,0.399
Failed,,,3436,0.9
Failed,,,2831,0.398
Failed,,,794,0.895
Failed,,,2438,0.017
Failed,,,3840,0.518
Failed,,,3930,0.059
Failed,,,2217,0.556
Failed,,,725,0.435
Failed,,,3073,0.935
Failed,,,3365,0.293
Failed,,,393,0.79
Failed,,,1259,0.169
Failed,,,4847,0.67
Failed,,,4644,0.469
Failed,,,1672,0.971
Failed,,,312,0.25
Failed,,,3589,0.747
Failed,,,2670,0.236
Failed,,,957,0.736
Failed,,,1966,0.367
Failed,,,4313,0.864
Failed,,,4364,0.442
Failed,,,2017,0.943
Failed,,,1003,0.067
Failed,,,2716,0.563
Failed,,,3634,0.208
Failed,,,46,0.709
Failed,,,1684,0.332
Failed,,,4656,0.829
Failed,,,4913,0.031
Failed,,,1325,0.529
Failed,,,609,0.015
Failed,,,3271,0.515
Failed,,,3104,0.266
Failed,,,757,0.762
Failed,,,2244,0.134
Failed,,,3957,0.635
Failed,,,3891,0.16
Failed,,,2489,0.658
Failed,,,840,0.286
Failed,,,2878,0.787
Failed,,,3172,0.426
Failed,,,509,0.922
Failed,,,1532,0.052
Failed,,,4810,0.553
Failed,,,4451,0.368
Failed,,,1788,0.869
Failed,,,147,0.355
Failed,,,3734,0.851
Failed,,,2631,0.103
Failed,,,1229,0.604
Failed,,,2081,0.483
Failed,,,4118,0.981
Failed,,,4219,0.08
Failed,,,2182,0.582
Failed,,,1168,0.46
Failed,,,2571,0.956
Failed,,,3489,0.315
Failed,,,211,0.815
Failed,,,1849,0.194
Failed,,,4511,0.692
Failed,,,4748,0.385
Failed,,,1470,0.883
Failed,,,390,0.34
Failed,,,3354,0.837
Failed,,,2939,0.152
Failed,,,902,0.649
Failed,,,2389,0.279
Failed,,,3792,0.78
Failed,,,4056,0.304
Failed,,,2343,0.801
Failed,,,695,0.174
Failed,,,3043,0.675
Failed,,,3337,0.039
Failed,,,364,0.535
Failed,,,1387,0.408
Failed,,,4974,0.909
Failed,,,4596,0.232
Failed,,,1624,0.734
Failed,,,229,0.06
Failed,,,3514,0.561
Failed,,,2776,0.498
Failed,,,1064,0.998
Failed,,,1916,0.12
Failed,,,4264,0.618
Failed,,,4282,0.258
Failed,,,1941,0.755
Failed,,,1075,0.126
Failed,,,2800,0.627
Failed,,,3718,0.024
Failed,,,118,0.521
Failed,,,1610,0.392
Failed,,,4576,0.892
Failed,,,4998,0.216
Failed,,,1398,0.717
Failed,,,537,0.202
Failed,,,3187,0.7
Failed,,,3022,0.45
Failed,,,682,0.951
Failed,,,2315,0.075
Failed,,,4040,0.571
Failed,,,3817,0.095
Failed,,,2407,0.596
Failed,,,926,0.476
Failed,,,2951,0.973
Failed,,,3243,0.36
Failed,,,593,0.861
Failed,,,1450,0.243
Failed,,,4735,0.739
Failed,,,4522,0.433
Failed,,,1872,0.93
Failed,,,62,0.416
Failed,,,3661,0.917
Failed,,,2558,0.168
Failed,,,1148,0.666
Failed,,,2166,0.294
Failed,,,4191,0.794
Failed,,,4134,0.144
Failed,,,2109,0.641
Failed,,,1242,0.271
Failed,,,2652,0.773
Failed,,,3571,0.377
Failed,,,286,0.875
Failed,,,1778,0.007
Failed,,,4428,0.507
Failed,,,4831,0.322
Failed,,,1546,0.823
Failed,,,418,0.085
Failed,,,3383,0.582
Failed,,,2855,0.088
Failed,,,830,0.59
Failed,,,2463,0.467
Failed,,,3873,0.964
Failed,,,3985,0.49
Failed,,,2259,0.991
Failed,,,778,0.112
Failed,,,3118,0.61
Failed,,,3410,0.224
Failed,,,445,0.726
Failed,,,1302,0.347
Failed,,,4902,0.844
Failed,,,4670,0.047
Failed,,,1705,0.543
Failed,,,259,0.298
Failed,,,3544,0.8
Failed,,,2705,0.311
Failed,,,981,0.809
Failed,,,1998,0.182
Failed,,,4338,0.682
Failed,,,4331,0.011
Failed,,,1991,0.508
Failed,,,968,0.388
Failed,,,2693,0.89
Failed,,,3610,0.276
Failed,,,10,0.774
Failed,,,1659,0.155
Failed,,,4624,0.655
Failed,,,4870,0.455
Failed,,,1271,0.955
Failed,,,585,0.441
Failed,,,3235,0.938
Failed,,,3052,0.189
Failed,,,712,0.691
Failed,,,2189,0.32
Failed,,,3913,0.816
Failed,,,3865,0.357
Failed,,,2455,0.858
Failed,,,817,0.229
Failed,,,2843,0.727
Failed,,,3136,0.123
Failed,,,486,0.625
Failed,,,1499,0.495
Failed,,,4784,0.991
Failed,,,4396,0.179
Failed,,,1746,0.676
Failed,,,111,0.161
Failed,,,3711,0.662
Failed,,,2586,0.412
Failed,,,1177,0.91
Failed,,,2038,0.034
Failed,,,4063,0.535
Failed,,,4164,0.406
Failed,,,2139,0.903
Failed,,,1116,0.025
Failed,,,2526,0.526
Failed,,,3443,0.141
Failed,,,158,0.638
Failed,,,1806,0.259
Failed,,,4457,0.759
Failed,,,4723,0.068
Failed,,,1438,0.569
Failed,,,320,0.373
Failed,,,3286,0.873
Failed,,,2904,0.332
Failed,,,879,0.834
Failed,,,2356,0.208
Failed,,,3766,0.704
Failed,,,4013,0.243
Failed,,,2288,0.744
Failed,,,650,0.375
Failed,,,2990,0.872
Failed,,,3284,0.477
Failed,,,319,0.978
Failed,,,1332,0.11
Failed,,,4932,0.606
Failed,,,4563,0.285
Failed,,,1598,0.782
Failed,,,161,0.027
Failed,,,3446,0.524
Failed,,,2753,0.051
Failed,,,1029,0.548
Failed,,,1890,0.427
Failed,,,4230,0.927
Failed,,,4233,0.283
Failed,,,1893,0.784
Failed,,,1027,0.164
Failed,,,2752,0.66
Failed,,,3708,0.05
Failed,,,108,0.55
Failed,,,1600,0.428
Failed,,,4565,0.926
Failed,,,4929,0.245
Failed,,,1329,0.743
Failed,,,488,0.228
Failed,,,3138,0.728
Failed,,,2994,0.479
Failed,,,653,0.976
Failed,,,2286,0.108
Failed,,,4011,0.609
Failed,,,3768,0.069
Failed,,,2358,0.567
Failed,,,876,0.439
Failed,,,2901,0.94
Failed,,,3234,0.335
Failed,,,584,0.832
Failed,,,1441,0.205
Failed,,,4726,0.706
Failed,,,4455,0.404
Failed,,,1804,0.905
Failed,,,13,0.39
Failed,,,3613,0.887
Failed,,,2528,0.139
Failed,,,1118,0.64
Failed,,,2136,0.261
Failed,,,4161,0.758
Failed,,,4066,0.176
Failed,,,2041,0.678
Failed,,,1175,0.301
Failed,,,2584,0.798
Failed,,,3541,0.411
Failed,,,256,0.912
Failed,,,1748,0.035
Failed,,,4398,0.533
Failed,,,4781,0.359
Failed,,,1496,0.857
Failed,,,448,0.111
Failed,,,3413,0.612
Failed,,,2846,0.125
Failed,,,821,0.622
Failed,,,2454,0.492
Failed,,,3864,0.994
Failed,,,3915,0.456
Failed,,,2191,0.954
Failed,,,709,0.084
Failed,,,3049,0.584
Failed,,,3381,0.192
Failed,,,416,0.688
Failed,,,1274,0.317
Failed,,,4873,0.818
Failed,,,4622,0.009
Failed,,,1657,0.511
Failed,,,288,0.274
Failed,,,3572,0.77
Failed,,,2695,0.274
Failed,,,970,0.775
Failed,,,1988,0.156
Failed,,,4328,0.654
Failed,,,4340,0.044
Failed,,,2000,0.546
Failed,,,978,0.418
Failed,,,2702,0.914
Failed,,,3660,0.31
Failed,,,60,0.81
Failed,,,1708,0.184
Failed,,,4673,0.681
Failed,,,4900,0.491
Failed,,,1300,0.989
Failed,,,596,0.474
Failed,,,3246,0.975
Failed,,,3120,0.227
Failed,,,780,0.724
Failed,,,2256,0.344
Failed,,,3981,0.846
Failed,,,3876,0.324
Failed,,,2466,0.822
Failed,,,828,0.2
Failed,,,2853,0.701
Failed,,,3184,0.09
Failed,,,534,0.587
Failed,,,1548,0.465
Failed,,,4832,0.967
Failed,,,4425,0.142
Failed,,,1775,0.643
Failed,,,120,0.129
Failed,,,3720,0.625
Failed,,,2655,0.376
Failed,,,1245,0.877
Failed,,,2107,0.008
Failed,,,4132,0.506
Failed,,,4193,0.431
Failed,,,2167,0.933
Failed,,,1145,0.062
Failed,,,2555,0.559
Failed,,,3512,0.166
Failed,,,227,0.667
