Status,ACCURACY,RUNTIME,recent_samples_size,feature_id,threshold,window_size
Failed,,,3683,9,0.001,1
Failed,,,574,5,0.436,591
Failed,,,3877,1,0.692,724
Failed,,,2045,1,0.605,221
Failed,,,4270,5,0.021,3584
Failed,,,4521,0,0.999,2856
Failed,,,4976,9,0.241,3650
Failed,,,2592,4,0.257,1330
Failed,,,5000,5,0.137,2699
Failed,,,4985,2,0.964,2288
Failed,,,3096,1,0.183,2108
Failed,,,134,5,0.378,1
Failed,,,5000,4,0.155,5000
Failed,,,1708,5,0.408,1
Failed,,,5000,2,0.77,1620
Failed,,,2031,2,0.999,5000
Failed,,,3462,5,0.056,699
Failed,,,2531,4,0.139,3027
Failed,,,5000,4,0.456,1
Failed,,,4147,1,0.89,1
Failed,,,3881,1,0.001,1343
Failed,,,4673,7,0.129,1499
Failed,,,1053,1,0.832,1
Failed,,,4757,2,0.54,3295
Failed,,,2420,1,0.636,1
Failed,,,2514,1,0.814,661
Failed,,,4678,1,0.236,367
Failed,,,4557,2,0.345,3525
Failed,,,3916,0,0.336,4668
Failed,,,4332,0,0.38,5000
Failed,,,5000,5,0.057,3998
Failed,,,3448,0,0.057,1
Failed,,,3145,8,0.001,325
Failed,,,4584,9,0.11,2562
Failed,,,3666,5,0.268,2821
Failed,,,5000,1,0.001,1894
Failed,,,1916,4,0.164,3736
Failed,,,3843,1,0.814,485
Failed,,,1756,1,0.59,1239
Failed,,,4423,8,0.001,3100
Failed,,,4012,1,0.577,697
Failed,,,5000,5,0.351,1692
Failed,,,4292,1,0.971,1668
Failed,,,211,5,0.005,3731
Failed,,,2148,2,0.999,1233
Failed,,,4879,1,0.206,2331
Failed,,,5000,0,0.541,3280
Failed,,,2158,4,0.153,375
Failed,,,2786,1,0.999,650
Failed,,,4996,5,0.335,1718
Failed,,,4453,5,0.227,2517
Failed,,,2892,1,0.623,1182
Failed,,,1433,5,0.104,2400
Failed,,,4433,0,0.001,3524
Failed,,,4908,0,0.509,3811
Failed,,,3175,1,0.001,3393
Failed,,,3260,0,0.533,1147
Failed,,,4389,0,0.001,1127
Failed,,,5000,1,0.099,1
Failed,,,4152,5,0.343,1780
Failed,,,2407,8,0.035,1894
Failed,,,4861,2,0.481,2003
Failed,,,4254,2,0.002,3147
Failed,,,1767,5,0.004,2116
Failed,,,2540,4,0.001,2406
Failed,,,2556,4,0.121,1996
Failed,,,3826,1,0.999,1
Failed,,,2764,2,0.864,1856
Failed,,,2844,2,0.133,1975
Failed,,,4272,5,0.525,125
Failed,,,1679,1,0.999,750
Failed,,,3434,1,0.921,1
Failed,,,3335,0,0.999,2169
Failed,,,892,5,0.001,676
Failed,,,3257,4,0.084,3800
Failed,,,3575,4,0.053,2412
Failed,,,2363,4,0.001,1784
Failed,,,3653,2,0.058,3449
Failed,,,3198,9,0.392,3716
Failed,,,899,5,0.393,1956
Failed,,,2661,1,0.917,1
Failed,,,3731,1,0.638,4849
Failed,,,1446,4,0.276,546
Failed,,,3060,2,0.855,5000
Failed,,,2129,4,0.264,2420
Failed,,,4726,0,0.486,2112
Failed,,,5000,4,0.07,1727
Failed,,,4684,4,0.175,512
Failed,,,1382,1,0.902,1866
Failed,,,3462,2,0.235,3493
Failed,,,5000,7,0.141,1424
Failed,,,4114,7,0.161,1421
Failed,,,5000,0,0.999,1378
Failed,,,4507,1,0.22,2732
Failed,,,3158,0,0.113,2084
Failed,,,2886,1,0.001,1644
Failed,,,1369,1,0.214,2005
Failed,,,3725,8,0.001,1269
Failed,,,2741,0,0.999,500
Failed,,,1614,1,0.001,1099
Failed,,,1050,4,0.609,93
Failed,,,5000,0,0.999,2488
Failed,,,1155,5,0.132,2483
Failed,,,3809,6,0.001,2939
Failed,,,2245,0,0.967,3992
Failed,,,4378,2,0.001,2278
Failed,,,448,3,0.999,1
Failed,,,3164,2,0.943,2204
Failed,,,2082,2,0.001,2534
Failed,,,5000,2,0.68,1888
Failed,,,760,5,0.362,2145
Failed,,,2197,4,0.011,2724
Failed,,,3176,0,0.051,3695
Failed,,,3973,0,0.087,2008
Failed,,,4302,0,0.999,2035
Failed,,,4708,4,0.061,1382
Failed,,,3449,6,0.001,2850
Failed,,,2519,8,0.001,1377
Failed,,,5000,4,0.145,498
Failed,,,872,4,0.126,3149
Failed,,,2910,2,0.945,5000
Failed,,,4861,1,0.178,3080
Failed,,,2652,5,0.109,2366
Failed,,,900,5,0.357,3256
Failed,,,2528,5,0.337,2103
Failed,,,3370,2,0.179,1
Failed,,,3489,2,0.108,1
Failed,,,4084,3,0.835,2873
Failed,,,5000,4,0.001,3860
Failed,,,1784,4,0.119,1
Failed,,,4318,2,0.001,2345
Failed,,,1218,1,0.736,1084
Failed,,,1617,2,0.847,2547
Failed,,,3396,2,0.008,1886
Failed,,,1802,4,0.02,2500
Failed,,,3311,2,0.338,3768
Failed,,,1064,4,0.001,2353
Failed,,,4613,2,0.418,1844
Failed,,,2710,2,0.82,2312
Failed,,,4001,0,0.021,3258
Failed,,,2163,1,0.338,1821
Failed,,,1032,9,0.407,4106
Failed,,,1443,4,0.001,3448
Failed,,,3320,4,0.001,2901
Failed,,,1027,1,0.328,2057
Failed,,,3268,1,0.77,5
Failed,,,3435,2,0.606,1734
Failed,,,3026,0,0.999,3517
Failed,,,1575,1,0.495,1
Failed,,,2551,1,0.684,641
Failed,,,3342,9,0.002,2741
Failed,,,3851,4,0.001,3479
Failed,,,4193,0,0.371,1889
Failed,,,3366,4,0.05,1
Failed,,,1165,8,0.001,3881
Failed,,,5000,2,0.067,3087
Failed,,,4021,5,0.11,2656
Failed,,,4027,2,0.462,3541
Failed,,,5000,2,0.576,2219
Failed,,,2922,4,0.062,1
Failed,,,4967,4,0.124,1433
Failed,,,5000,7,0.123,1206
Failed,,,3858,2,0.001,1574
Failed,,,2129,0,0.05,503
Failed,,,4110,2,0.125,2728
Failed,,,1225,1,0.551,609
Failed,,,3877,1,0.999,1
Failed,,,4600,1,0.168,2591
Failed,,,4171,1,0.001,3041
Failed,,,13,4,0.249,979
Failed,,,4436,2,0.999,4356
Failed,,,3817,4,0.175,1752
Failed,,,2484,4,0.368,1
Failed,,,1987,1,0.899,1062
Failed,,,3906,1,0.999,632
Failed,,,1268,0,0.999,2234
Failed,,,4834,4,0.058,3080
Failed,,,2452,5,0.094,2886
Failed,,,3024,2,0.605,119
Failed,,,710,6,0.425,35
Failed,,,3708,9,0.086,2576
Failed,,,1949,0,0.988,1
Failed,,,3219,1,0.022,1539
Failed,,,3545,5,0.531,744
Failed,,,2924,0,0.75,3318
Failed,,,3592,2,0.335,2409
Failed,,,4297,2,0.231,2063
Failed,,,4978,1,0.286,2479
Failed,,,1890,4,0.001,1193
Failed,,,4484,5,0.331,1735
Failed,,,4108,7,0.001,2475
Failed,,,1680,4,0.001,3438
Failed,,,2581,0,0.04,2735
Failed,,,4085,5,0.481,2118
Failed,,,3065,2,0.874,1792
Failed,,,1452,0,0.913,4095
Failed,,,5000,9,0.026,2861
Failed,,,1042,0,0.151,2189
Failed,,,3469,2,0.575,1660
Failed,,,3927,2,0.959,2216
Failed,,,935,4,0.353,148
Failed,,,3418,0,0.146,2692
Failed,,,1533,0,0.465,2419
Failed,,,2401,0,0.592,3949
Failed,,,1735,5,0.28,1301
Failed,,,991,0,0.339,2955
Failed,,,3613,0,0.999,3442
Failed,,,1898,4,0.299,1843
Failed,,,2356,4,0.001,3518
Failed,,,3769,2,0.999,1807
Failed,,,5000,7,0.118,1274
Failed,,,4208,7,0.001,2176
Failed,,,2964,5,0.095,2900
Failed,,,3802,5,0.334,1742
Failed,,,1422,1,0.54,935
Failed,,,1078,2,0.695,1473
Failed,,,3238,4,0.178,621
Failed,,,4974,1,0.063,3492
Failed,,,4492,3,0.988,507
Failed,,,3309,6,0.001,5000
Failed,,,3587,1,0.303,1380
Failed,,,579,3,0.999,1
Failed,,,961,0,0.426,1676
Failed,,,1259,0,0.861,1554
Failed,,,5000,4,0.225,503
Failed,,,3369,0,0.943,1836
Failed,,,2038,2,0.575,3022
Failed,,,2012,1,0.116,3115
Failed,,,3176,2,0.001,399
Failed,,,842,0,0.062,3099
Failed,,,4826,7,0.072,852
Failed,,,3205,2,0.831,1429
Failed,,,3579,0,0.047,3094
Failed,,,4454,0,0.999,3761
Failed,,,796,5,0.113,2135
Failed,,,1931,0,0.999,255
Failed,,,4340,1,0.758,5000
Failed,,,4084,2,0.001,1440
Failed,,,4605,1,0.584,5000
Failed,,,4952,0,0.227,3909
Failed,,,1212,0,0.327,1729
Failed,,,2991,0,0.046,2175
Failed,,,3004,0,0.73,4361
Failed,,,1226,4,0.001,3600
Failed,,,4753,3,0.424,4225
Failed,,,5000,5,0.505,69
Failed,,,4442,1,0.827,209
Failed,,,2751,0,0.047,1718
Failed,,,3713,2,0.673,2682
Failed,,,3932,1,0.481,1321
Failed,,,1944,5,0.076,2238
Failed,,,4378,1,0.647,1
Failed,,,5000,2,0.201,2662
Failed,,,5000,0,0.984,3129
Failed,,,4111,2,0.997,1586
Failed,,,3203,2,0.897,5000
Failed,,,2547,4,0.325,2840
Failed,,,3420,2,0.504,3817
Failed,,,3806,7,0.091,1676
Failed,,,967,4,0.525,2742
Failed,,,2446,2,0.792,5000
Failed,,,4365,9,0.001,4032
Failed,,,3590,5,0.094,1947
Failed,,,4236,3,0.735,670
Failed,,,3105,1,0.075,3999
Failed,,,5000,3,0.999,1
Failed,,,2308,5,0.585,238
Failed,,,4769,5,0.362,2262
Failed,,,5000,7,0.181,1289
Failed,,,2757,2,0.999,2107
Failed,,,4044,1,0.153,1699
Failed,,,4725,2,0.147,2992
Failed,,,4161,1,0.518,294
Failed,,,3909,0,0.504,2501
Failed,,,4865,0,0.023,3366
Failed,,,3046,4,0.001,368
Failed,,,5000,4,0.001,1528
Failed,,,3439,2,0.046,3973
Failed,,,4942,9,0.045,2901
Failed,,,4453,2,0.091,2051
Failed,,,4760,3,0.926,3516
Failed,,,4846,2,0.1,2493
Failed,,,1031,4,0.187,1227
Failed,,,4238,5,0.166,1999
Failed,,,2680,4,0.001,2526
Failed,,,4311,7,0.001,2383
Failed,,,3621,2,0.065,2713
Failed,,,3480,0,0.53,2585
Failed,,,3498,5,0.29,2785
Failed,,,3275,9,0.094,2245
Failed,,,5000,3,0.201,2588
Failed,,,5000,3,0.874,2122
Failed,,,3676,4,0.106,2625
Failed,,,1279,4,0.05,1952
Failed,,,1217,7,0.999,1
Failed,,,847,7,0.999,1
Failed,,,3463,1,0.001,2684
Failed,,,1888,4,0.273,298
Failed,,,1926,1,0.909,452
Failed,,,5000,4,0.371,2667
Failed,,,2584,5,0.125,3047
Failed,,,4428,4,0.153,153
Failed,,,5000,3,0.308,4232
Failed,,,4920,2,0.001,1614
Failed,,,2845,4,0.614,834
Failed,,,2410,0,0.658,1312
Failed,,,3983,8,0.001,3870
Failed,,,4653,4,0.124,341
Failed,,,3352,1,0.51,579
Failed,,,1498,1,0.88,868
Failed,,,1830,0,0.211,2933
Failed,,,692,1,0.278,2923
Failed,,,3815,0,0.904,2332
Failed,,,3214,0,0.001,3094
Failed,,,4426,5,0.347,2664
Failed,,,5000,5,0.806,1149
Failed,,,4648,5,0.258,1161
Failed,,,3731,9,0.403,798
Failed,,,4178,3,0.37,96
Failed,,,2594,1,0.934,2979
Failed,,,3323,6,0.03,3177
Failed,,,4871,9,0.368,948
Failed,,,3142,4,0.273,809
Failed,,,1097,1,0.99,1514
Failed,,,5000,2,0.484,2359
Failed,,,4911,5,0.494,4160
Failed,,,4269,4,0.001,1933
Failed,,,3762,3,0.999,1
Failed,,,4241,4,0.115,300
Failed,,,4969,3,0.688,3453
Failed,,,3444,9,0.001,3392
Failed,,,2239,0,0.999,3924
Failed,,,3402,9,0.105,2917
Failed,,,825,2,0.001,765
Failed,,,5000,7,0.149,1475
Failed,,,763,2,0.102,3184
Failed,,,2998,0,0.582,3192
Failed,,,4778,3,0.082,3197
Failed,,,4123,7,0.001,2203
Failed,,,2547,4,0.15,1
Failed,,,5000,0,0.999,1625
Failed,,,5000,7,0.114,1023
Failed,,,1600,0,0.918,2574
Failed,,,2521,4,0.001,2957
Failed,,,5000,0,0.025,1904
Failed,,,4971,1,0.564,328
Failed,,,5000,7,0.001,3883
Failed,,,1031,5,0.272,2901
Failed,,,4620,1,0.021,3658
Failed,,,3531,1,0.637,772
Failed,,,2847,2,0.999,2331
Failed,,,4722,2,0.538,1531
Failed,,,3107,9,0.026,3552
Failed,,,5000,5,0.001,603
Failed,,,3969,2,0.935,5000
Failed,,,2405,5,0.203,1510
Failed,,,2086,2,0.999,1866
Failed,,,4346,1,0.018,2722
Failed,,,3420,1,0.999,1683
Failed,,,3358,1,0.427,1
Failed,,,3158,2,0.671,928
Failed,,,1038,0,0.251,2094
Failed,,,1555,1,0.84,1449
Failed,,,4356,1,0.999,1092
Failed,,,1720,0,0.063,1680
Failed,,,3916,8,0.001,3595
Failed,,,4761,2,0.01,3068
Failed,,,4185,3,0.999,2980
Failed,,,3349,4,0.227,1196
Failed,,,5000,2,0.001,654
Failed,,,2711,4,0.105,319
Failed,,,3468,4,0.126,1231
Failed,,,2938,2,0.763,1572
Failed,,,1194,1,0.095,2100
Failed,,,5000,1,0.999,2339
Failed,,,2042,5,0.065,3235
Failed,,,1232,0,0.21,2946
Failed,,,4006,1,0.671,5000
Failed,,,4839,4,0.107,3326
Failed,,,5000,4,0.27,816
Failed,,,3731,2,0.557,3315
Failed,,,2408,4,0.639,625
Failed,,,4328,1,0.032,1944
Failed,,,1702,0,0.599,5000
Failed,,,3525,2,0.741,1238
Failed,,,5000,4,0.385,1
Failed,,,2351,1,0.716,460
Failed,,,725,9,0.111,2889
Failed,,,3196,2,0.999,5000
Failed,,,4494,2,0.614,922
Failed,,,2033,1,0.432,281
Failed,,,3291,1,0.559,1313
Failed,,,1341,7,0.331,2043
Failed,,,4707,1,0.743,142
Failed,,,1746,1,0.087,1108
Failed,,,2725,1,0.999,155
Failed,,,4978,1,0.715,147
Failed,,,1023,1,0.001,1067
Failed,,,3186,2,0.238,3420
Failed,,,2230,0,0.999,2293
Failed,,,1614,0,0.078,1
Failed,,,3571,2,0.487,1502
Failed,,,4159,0,0.796,988
Failed,,,4372,2,0.444,2888
Failed,,,4052,2,0.001,3321
Failed,,,4291,1,0.098,2600
Failed,,,4933,1,0.531,1709
Failed,,,3959,5,0.124,2826
Failed,,,2580,1,0.365,1739
Failed,,,2653,1,0.441,439
Failed,,,2222,0,0.954,2310
Failed,,,3784,1,0.999,923
Failed,,,1142,4,0.245,494
Failed,,,1843,5,0.498,1
Failed,,,3567,7,0.153,1022
Failed,,,1893,2,0.064,3192
Failed,,,2895,5,0.118,2188
Failed,,,3726,2,0.983,3298
Failed,,,4602,9,0.001,694
Failed,,,2930,2,0.011,2251
Failed,,,4215,2,0.001,3298
Failed,,,4773,2,0.001,1391
Failed,,,1025,7,0.627,4772
Failed,,,4045,1,0.415,2026
Failed,,,2513,4,0.206,797
Failed,,,4398,2,0.999,2640
Failed,,,3131,5,0.318,1697
Failed,,,1713,4,0.26,1061
Failed,,,3103,0,0.001,3553
Failed,,,3803,0,0.001,1546
Failed,,,5000,9,0.129,1869
Failed,,,2963,0,0.712,1019
Failed,,,2787,1,0.849,1
Failed,,,5000,8,0.001,3610
Failed,,,4089,1,0.902,3838
Failed,,,5000,0,0.61,32
Failed,,,5000,3,0.601,5000
Failed,,,2847,2,0.54,4085
Failed,,,4000,0,0.999,1
Failed,,,1511,4,0.546,2040
Failed,,,5000,3,0.853,3558
Failed,,,3950,0,0.052,4016
Failed,,,759,7,0.237,935
Failed,,,1442,0,0.754,2142
Failed,,,1857,4,0.634,1202
Failed,,,3729,2,0.869,2166
Failed,,,2405,2,0.76,300
Failed,,,4080,5,0.456,297
Failed,,,5000,7,0.001,2116
Failed,,,2045,1,0.001,787
Failed,,,1413,1,0.001,1761
Failed,,,2808,1,0.622,4325
Failed,,,5000,5,0.679,1860
Failed,,,2335,1,0.001,80
Failed,,,2404,1,0.848,3217
Failed,,,2559,2,0.001,4731
Failed,,,2456,1,0.694,5000
Failed,,,4419,3,0.001,2551
Failed,,,4788,3,0.159,190
Failed,,,4272,5,0.108,2674
Failed,,,2016,0,0.141,2896
Failed,,,2474,4,0.001,1572
Failed,,,5000,2,0.353,2662
Failed,,,5000,2,0.681,2892
Failed,,,1504,4,0.151,1938
Failed,,,5000,1,0.546,248
Failed,,,4385,5,0.836,273
Failed,,,3942,3,0.19,1027
Failed,,,3808,1,0.862,1906
Failed,,,3859,3,0.926,227
Failed,,,3953,2,0.501,618
Failed,,,1081,0,0.046,328
Failed,,,4548,3,0.097,949
Failed,,,5000,5,0.662,3196
Failed,,,5000,3,0.968,5000
Failed,,,3312,3,0.347,4108
Failed,,,5000,3,0.001,4065
Failed,,,1881,4,0.485,3755
Failed,,,5000,2,0.587,4009
Failed,,,5000,1,0.84,4359
Failed,,,1442,1,0.001,4315
Failed,,,3767,2,0.001,5000
Failed,,,3160,9,0.877,1
Failed,,,3853,3,0.001,1
Failed,,,3230,4,0.591,255
Failed,,,1325,2,0.001,4738
Failed,,,5000,1,0.869,4994
Failed,,,2787,1,0.001,5000
Failed,,,4069,2,0.115,5000
Failed,,,5000,3,0.847,4553
Failed,,,3571,3,0.414,1351
Failed,,,3549,3,0.999,115
Failed,,,5000,3,0.759,3827
Failed,,,1260,5,0.485,1
Failed,,,3299,2,0.124,2951
Failed,,,5000,1,0.007,3697
Failed,,,2990,4,0.282,1
Failed,,,4036,1,0.836,4596
Failed,,,3941,1,0.324,5000
Failed,,,5000,3,0.999,1726
Failed,,,4920,1,0.636,1548
Failed,,,5000,1,0.558,2846
Failed,,,2770,1,0.745,4247
Failed,,,5000,5,0.804,5000
Failed,,,4391,9,0.411,3624
Failed,,,3497,3,0.999,827
Failed,,,2579,2,0.567,3405
Failed,,,2399,1,0.999,5000
Failed,,,4951,3,0.145,482
Failed,,,2464,1,0.497,3872
Failed,,,3851,3,0.999,1470
Failed,,,4793,2,0.396,4974
Failed,,,4475,0,0.999,5000
Failed,,,4708,5,0.733,1
Failed,,,5000,3,0.078,987
Failed,,,5000,0,0.415,4526
Failed,,,5000,4,0.586,326
Failed,,,1459,3,0.333,1
Failed,,,3893,1,0.917,4517
Failed,,,5000,3,0.78,5000
Failed,,,3791,3,0.997,5000
Failed,,,2309,0,0.035,4449
Failed,,,1747,2,0.058,4910
Failed,,,2474,1,0.458,3774
Failed,,,4909,5,0.672,1
Failed,,,2146,0,0.149,4958
Failed,,,4077,2,0.836,4497
Failed,,,4403,3,0.999,1
Failed,,,3087,1,0.693,2916
Failed,,,3794,2,0.217,5000
Failed,,,267,0,0.998,1
Failed,,,4962,0,0.001,4847
Failed,,,2890,0,0.932,5000
Failed,,,4966,2,0.404,5000
Failed,,,2932,6,0.001,1
Failed,,,3781,1,0.518,4134
Failed,,,3746,0,0.001,5000
Failed,,,5000,5,0.872,1
Failed,,,4158,1,0.64,3138
Failed,,,2825,1,0.955,105
Failed,,,4328,9,0.238,4007
Failed,,,2112,0,0.158,1022
Failed,,,3439,3,0.521,2631
Failed,,,4734,3,0.867,242
Failed,,,3171,0,0.926,4795
Failed,,,5000,3,0.828,851
Failed,,,2324,1,0.303,1917
Failed,,,1678,1,0.701,3962
Failed,,,1192,2,0.827,2859
Failed,,,5000,5,0.629,5000
Failed,,,3312,6,0.999,1
Failed,,,1404,5,0.568,1
Failed,,,4097,2,0.743,493
Failed,,,1570,1,0.557,3515
Failed,,,2192,3,0.999,569
Failed,,,1111,1,0.451,1
Failed,,,3584,2,0.935,1
Failed,,,3953,5,0.001,1268
Failed,,,3667,4,0.674,1
Failed,,,4952,3,0.828,1216
Failed,,,5000,3,0.647,1
Failed,,,1616,2,0.078,1126
Failed,,,2361,1,0.001,4147
Failed,,,3158,1,0.518,4789
Failed,,,5000,2,0.086,4554
Failed,,,1192,1,0.001,1
Failed,,,4272,7,0.135,4866
Failed,,,4746,0,0.001,4842
Failed,,,514,3,0.189,175
Failed,,,2243,1,0.707,1188
Failed,,,4301,3,0.902,2765
Failed,,,5000,7,0.445,2564
Failed,,,4947,1,0.685,2596
Failed,,,3403,4,0.851,1
Failed,,,3955,2,0.408,1798
Failed,,,4709,3,0.999,3517
Failed,,,2552,0,0.294,3968
Failed,,,1374,2,0.999,2937
Failed,,,2959,6,0.001,1
Failed,,,2719,2,0.999,3920
Failed,,,652,5,0.258,998
Failed,,,2440,2,0.898,2282
Failed,,,2856,2,0.033,5000
Failed,,,3810,0,0.001,4751
Failed,,,3763,3,0.001,3577
Failed,,,3597,2,0.999,5000
Failed,,,5000,0,0.862,1127
Failed,,,2659,0,0.001,5000
Failed,,,960,1,0.001,368
Failed,,,2982,9,0.001,2749
Failed,,,4512,3,0.776,1616
Failed,,,4115,4,0.715,1
Failed,,,2984,1,0.997,4609
Failed,,,3420,0,0.001,5000
Failed,,,4496,3,0.598,56
Failed,,,1424,2,0.002,2021
Failed,,,3912,9,0.001,1617
Failed,,,3321,6,0.999,1
Failed,,,3342,3,0.229,2617
Failed,,,2437,3,0.999,1725
Failed,,,1983,1,0.001,1029
Failed,,,1594,0,0.531,4377
Failed,,,3782,1,0.169,1436
Failed,,,1303,5,0.593,1
Failed,,,2395,0,0.519,1
Failed,,,3034,2,0.001,4622
Failed,,,4452,4,0.011,1597
Failed,,,1004,5,0.999,1
Failed,,,4954,0,0.916,219
Failed,,,2076,1,0.733,3912
Failed,,,4169,7,0.321,3053
Failed,,,3216,6,0.999,1
Failed,,,4934,5,0.897,923
Failed,,,3270,0,0.999,1
Failed,,,4877,0,0.001,5000
Failed,,,2018,0,0.477,3716
Failed,,,4881,3,0.793,3016
Failed,,,4180,1,0.678,217
Failed,,,4092,3,0.999,1549
Failed,,,3253,1,0.776,2810
Failed,,,3679,5,0.176,476
Failed,,,3378,3,0.999,3299
Failed,,,4700,1,0.36,442
Failed,,,4099,0,0.999,3168
Failed,,,5000,3,0.999,1725
Failed,,,4905,3,0.732,4200
Failed,,,1313,3,0.393,1283
Failed,,,4446,3,0.867,361
Failed,,,5000,3,0.96,5000
Failed,,,1666,0,0.939,3839
Failed,,,3488,9,0.001,4158
Failed,,,731,3,0.425,4348
Failed,,,3550,0,0.999,183
Failed,,,4905,0,0.131,2563
Failed,,,3340,6,0.999,1
Failed,,,5000,1,0.001,5000
Failed,,,4993,3,0.686,2756
Failed,,,4735,3,0.552,1
Failed,,,4724,3,0.915,740
Failed,,,5000,3,0.001,2446
Failed,,,4675,4,0.535,806
Failed,,,1979,1,0.721,4315
Failed,,,5000,5,0.847,1
Failed,,,1678,1,0.455,30
Failed,,,3736,9,0.001,4021
Failed,,,3130,2,0.189,1138
Failed,,,3618,2,0.352,4526
Failed,,,1485,5,0.205,831
Failed,,,4254,3,0.999,5000
Failed,,,4058,3,0.001,1476
Failed,,,3878,7,0.127,5000
Failed,,,4502,3,0.479,558
Failed,,,4656,3,0.006,2212
Failed,,,4672,3,0.215,1
Failed,,,2357,0,0.573,588
Failed,,,3456,1,0.714,2453
Failed,,,4048,1,0.999,5000
Failed,,,1264,0,0.001,2256
Failed,,,5000,7,0.376,3964
Failed,,,2105,0,0.001,1321
Failed,,,5000,1,0.368,1646
Failed,,,4555,2,0.826,4451
Failed,,,3638,1,0.769,1799
Failed,,,3749,9,0.001,3298
Failed,,,3193,0,0.755,1
Failed,,,4307,3,0.885,3086
Failed,,,1740,1,0.795,4928
Failed,,,3239,2,0.1,3629
Failed,,,1317,3,0.395,3279
Failed,,,767,3,0.45,1
Failed,,,4922,7,0.311,4951
Failed,,,4274,1,0.463,4830
Failed,,,4409,3,0.583,2616
Failed,,,1673,0,0.06,4550
Failed,,,3342,0,0.949,4825
Failed,,,3569,1,0.414,5000
Failed,,,3084,5,0.612,594
Failed,,,4962,7,0.423,1716
Failed,,,4185,3,0.145,2553
Failed,,,3940,2,0.001,2388
Failed,,,3811,3,0.157,1
Failed,,,3596,0,0.001,1
Failed,,,1736,1,0.347,355
Failed,,,4513,3,0.34,4814
Failed,,,5000,3,0.11,1
Failed,,,4296,2,0.939,4641
Failed,,,1425,5,0.492,273
Failed,,,4054,3,0.999,1
Failed,,,2280,0,0.113,3270
Failed,,,2997,1,0.134,596
Failed,,,5000,3,0.13,2551
Failed,,,1262,6,0.495,1
Failed,,,2133,5,0.442,3138
Failed,,,4284,2,0.001,4677
Failed,,,5000,3,0.336,322
Failed,,,3290,2,0.999,1
Failed,,,1398,1,0.961,1
Failed,,,3334,1,0.841,166
Failed,,,2537,1,0.862,4837
Failed,,,1755,4,0.068,4817
Failed,,,4173,2,0.001,3743
Failed,,,4508,3,0.978,1209
Failed,,,2756,0,0.241,1772
Failed,,,3571,1,0.141,243
Failed,,,3559,3,0.999,3059
Failed,,,611,5,0.451,1
Failed,,,4213,1,0.912,4568
Failed,,,3871,2,0.4,3059
Failed,,,1838,4,0.386,7
Failed,,,4216,3,0.001,1083
Failed,,,3941,2,0.324,496
Failed,,,4070,3,0.999,4656
Failed,,,1033,1,0.255,4225
Failed,,,699,5,0.502,1
Failed,,,2988,6,0.889,1
Failed,,,1431,4,0.145,3455
Failed,,,3675,9,0.001,2481
Failed,,,4718,0,0.111,4696
Failed,,,3296,0,0.758,3114
Failed,,,3551,1,0.084,9
Failed,,,2294,0,0.001,5000
Failed,,,2322,2,0.001,5000
Failed,,,4367,9,0.057,1405
Failed,,,3460,1,0.823,3918
Failed,,,608,3,0.204,1868
Failed,,,5000,5,0.551,5000
Failed,,,4591,3,0.185,2455
Failed,,,2348,5,0.072,4810
Failed,,,3481,2,0.999,5000
Failed,,,5000,7,0.476,5000
Failed,,,4264,2,0.518,378
Failed,,,1670,1,0.562,1
Failed,,,4543,5,0.746,243
Failed,,,2261,4,0.075,5000
Failed,,,2241,0,0.289,2785
Failed,,,1366,5,0.419,5000
Failed,,,3483,4,0.523,1
Failed,,,3922,3,0.095,3804
Failed,,,2075,0,0.769,5000
Failed,,,3926,2,0.447,5000
Failed,,,3641,1,0.532,1792
Failed,,,4127,9,0.136,3513
Failed,,,3447,2,0.352,1
Failed,,,1762,0,0.001,1
Failed,,,4500,1,0.168,5000
Failed,,,2602,0,0.248,2182
Failed,,,1940,5,0.522,4389
Failed,,,2066,1,0.501,5000
Failed,,,1650,1,0.691,609
Failed,,,1293,5,0.066,4982
Failed,,,2886,3,0.382,35
Failed,,,4196,1,0.64,3151
Failed,,,3354,2,0.999,4791
Failed,,,3854,0,0.491,3700
Failed,,,928,7,0.296,7
Failed,,,3936,0,0.552,2470
Failed,,,4996,3,0.903,53
Failed,,,3726,4,0.605,185
Failed,,,4241,2,0.505,2509
Failed,,,4667,3,0.101,1
Failed,,,689,3,0.317,186
Failed,,,3361,5,0.001,2787
Failed,,,4556,1,0.832,3973
Failed,,,3149,0,0.28,1474
Failed,,,4064,7,0.296,3196
Failed,,,2883,0,0.304,490
Failed,,,4452,0,0.001,5000
Failed,,,2487,1,0.9,1056
Failed,,,5000,3,0.001,4273
Failed,,,3284,2,0.136,4798
Failed,,,5000,4,0.238,124
Failed,,,208,4,0.001,1
Failed,,,1865,5,0.999,1
Failed,,,4485,3,0.362,2035
Failed,,,2842,2,0.887,2183
Failed,,,1271,0,0.982,5000
Failed,,,3103,9,0.005,2416
Failed,,,4196,0,0.702,317
Failed,,,4087,1,0.999,4455
Failed,,,1066,5,0.179,568
Failed,,,5000,0,0.288,1
Failed,,,2048,0,0.369,2609
Failed,,,3106,0,0.655,54
Failed,,,1707,4,0.211,4577
Failed,,,2722,1,0.001,1
Failed,,,931,8,0.001,1
Failed,,,4919,2,0.481,5000
Failed,,,713,3,0.606,2826
Failed,,,4318,9,0.123,300
Failed,,,1470,0,0.474,4222
