Status,ACCURACY,RUNTIME,recent_samples_size,feature_id,threshold,window_size
Completed,0.02,1998,4369,5,0.854,3934
Completed,0.02,1870,2261,4,0.614,2690
Completed,0.03,1904,222,53,0.216,385
Completed,0.02,1959,2600,41,0.646,4264
Completed,0.02,1827,1792,33,0.832,3152
Completed,0.02,1674,4613,49,0.795,711
Completed,0.02,1782,987,37,0.734,1865
Completed,0.02,1873,519,12,0.952,2336
Completed,0.02,1933,1923,44,0.352,4639
Completed,0.02,1912,4943,3,0.558,4410
Completed,0.02,1765,1245,26,0.621,2273
Completed,0.02,1740,4431,38,0.139,3442
Completed,0.02,1878,3292,8,0.871,1190
Completed,0.02,1935,2303,47,0.389,4854
Completed,0.25,2169,2762,41,0.666,25
Completed,0.02,1969,3888,19,0.337,2766
Completed,0.02,1679,516,31,0.915,1445
Completed,0.02,1745,3980,32,0.574,860
Completed,0.02,1783,3567,11,0.703,1080
Completed,0.02,2383,329,27,0.432,4186
Completed,0.02,1914,4502,18,0.337,2612
Completed,0.02,1932,4838,31,0.574,4405
Completed,0.02,1735,3837,39,0.887,2306
Completed,0.02,1853,1629,49,0.638,1226
Completed,0.34,1986,2315,1,0.839,61
Completed,0.02,1664,3358,43,0.415,3897
Completed,0.02,1841,1189,32,0.166,2809
Completed,0.02,1861,2058,33,0.483,1619
Completed,0.02,1861,134,44,0.946,4445
Completed,0.02,2207,4235,53,0.981,4306
Completed,0.02,2182,1561,35,0.731,2908
Completed,0.02,1830,2075,15,0.808,3311
Completed,0.02,1874,3581,30,0.447,2132
Completed,0.11,8390,3027,44,0.178,1912
Completed,0.02,1853,4076,15,0.819,4630
Completed,0.02,2125,3074,14,0.462,210
Completed,0.02,2065,1254,29,0.792,4040
Completed,0.02,1914,1991,20,0.747,4755
Completed,0.02,2092,4744,11,0.996,3668
Completed,0.02,2079,4630,30,0.322,4575
Completed,0.02,1707,3269,3,0.682,2011
Completed,0.02,1815,2388,41,0.072,3175
Completed,0.02,1716,2550,48,0.856,1784
Completed,0.02,1799,3365,19,0.194,3362
Completed,0.02,1935,2211,31,0.554,2041
Completed,0.02,1851,1659,26,0.97,1677
Completed,0.02,2059,2688,37,0.27,2846
Completed,0.02,1708,2601,24,0.5,941
Completed,0.02,1813,1725,39,0.237,4771
Completed,0.02,2114,2453,18,0.286,3944
Completed,0.02,1830,4795,35,0.642,4076
Completed,0.02,2202,1920,50,0.891,2971
Completed,0.02,2239,2582,45,0.48,4667
Completed,0.02,1884,4033,14,0.525,1919
Completed,0.02,1864,373,30,0.23,3249
Completed,0.02,1895,619,16,0.991,153
Completed,0.02,1781,3385,51,0.795,2244
Completed,0.02,2215,4515,22,0.216,4963
Completed,0.02,1748,1142,34,0.545,1142
Completed,0.02,1560,4860,43,0.603,3437
Completed,0.02,1829,913,17,0.723,3153
Completed,0.33,1361,3624,0,0.972,4568
Completed,0.02,2240,3054,50,0.549,4151
Completed,0.02,1952,4180,23,0.438,1732
Completed,0.02,1826,224,38,0.798,3063
Completed,0.02,2234,250,8,0.593,4838
Completed,0.02,1808,4096,47,0.169,1012
Completed,0.02,1891,3047,26,0.842,3732
Completed,0.02,1947,1379,38,0.419,2411
Completed,0.2,2001,1939,19,0.121,1384
Completed,0.02,1810,3715,30,0.633,2553
Completed,0.02,1831,1071,21,0.311,3047
Completed,0.02,1674,4603,36,0.952,1868
Completed,0.02,2080,1744,3,0.775,832
Completed,0.02,2034,4272,37,0.706,4869
Completed,0.02,1743,3540,40,0.243,1413
Completed,0.02,1924,4389,53,0.423,2918
Completed,0.02,1759,3339,21,0.565,502
Completed,0.02,1694,2350,29,0.366,2654
Completed,0.02,2130,1827,21,0.157,3643
Completed,0.02,1844,2518,36,0.58,2464
Completed,0.02,2238,2742,23,0.314,4366
Completed,0.02,1848,1586,35,0.925,546
Completed,0.02,1769,2284,15,0.599,749
Completed,0.02,2048,3311,27,0.149,4418
Completed,0.02,1897,652,24,0.783,4911
Completed,0.02,2386,4924,39,0.454,1231
Completed,0.02,1890,3562,7,0.534,3513
Completed,0.02,2131,2095,50,0.205,2338
Completed,0.02,1730,3176,44,0.727,798
Completed,0.02,1921,4547,16,0.277,3204
Completed,0.02,1849,1048,27,0.976,1883
Completed,0.02,1777,4827,49,0.92,4805
Completed,0.02,1928,157,20,0.476,2018
Completed,0.02,1840,4169,31,0.77,3188
Completed,0.02,1904,3652,48,0.298,357
Completed,0.14,2972,978,4,0.629,216
Completed,0.02,1886,61,3,0.898,3392
Completed,0.02,1811,2121,26,0.434,564
Completed,0.02,2016,758,47,0.577,2814
Completed,0.02,1860,1116,14,0.246,3788
Completed,0.02,1788,3402,4,0.495,2682
Completed,0.02,1854,323,22,0.561,1832
Completed,0.02,1772,4006,34,0.2,3001
Completed,0.02,1991,2643,13,0.811,419
Completed,0.02,1949,1761,52,0.45,4084
Completed,0.02,1850,92,34,0.652,2202
Completed,0.02,1898,2299,47,0.473,3281
Completed,0.02,1860,740,30,0.304,2914
Completed,0.02,1850,3843,49,0.043,4967
Completed,0.02,1914,2468,26,0.906,2031
Completed,0.02,2212,1657,44,0.577,1299
Completed,0.02,1817,3550,35,0.83,801
Completed,0.02,1936,3413,21,0.181,1753
Completed,0.02,1914,3030,48,0.987,1847
Completed,0.02,1788,821,50,0.559,141
Completed,0.02,2679,3973,31,0.782,2116
Completed,0.02,1930,1778,37,0.318,4072
Completed,0.02,1962,12,13,0.956,678
Completed,0.02,2059,3153,5,0.924,3979
Completed,0.26,5358,4902,51,0.287,1123
Completed,0.02,4753,4072,19,0.199,567
Completed,0.02,1815,1040,41,0.156,734
Completed,0.02,1787,4148,38,0.379,1543
Completed,0.02,1696,2536,47,0.975,909
Completed,0.02,1767,1865,28,0.537,1669
Completed,0.02,1894,4549,50,0.59,4069
Completed,0.02,1847,592,7,0.684,2572
Completed,0.02,2040,3595,30,0.458,1928
Completed,0.02,2606,1483,53,0.232,1890
Completed,0.02,1993,4709,22,0.849,4873
Completed,0.02,1787,322,3,0.619,2853
Completed,0.02,2019,4572,34,0.138,2691
Completed,0.02,1639,1580,10,0.756,322
Completed,0.26,1773,2165,51,0.288,2258
Completed,0.02,1848,2128,24,0.596,3602
Completed,0.02,1945,3960,41,0.261,1746
Completed,0.02,1666,393,33,0.199,674
Completed,0.02,1886,3015,35,0.627,4602
Completed,0.02,1748,1348,53,0.815,2823
Completed,0.02,1919,113,19,0.96,1373
Completed,0.02,2042,3194,49,0.174,3268
Completed,0.02,1773,2445,37,0.36,4304
Completed,0.05,6698,4087,40,0.109,3058
Completed,0.02,1881,305,48,0.421,4524
Completed,0.02,1973,2578,18,0.159,4484
Completed,0.02,1926,737,48,0.948,89
Completed,0.02,1715,269,20,0.729,868
Completed,0.02,1915,3360,44,0.378,4012
Completed,0.02,1731,3157,23,0.987,2124
Completed,0.02,6842,937,17,0.435,3230
Completed,0.02,1746,2689,48,0.707,1336
Completed,0.02,1712,1701,40,0.77,1236
Completed,0.02,1716,4810,50,0.469,2918
Completed,0.02,2070,4341,21,0.188,3702
Completed,0.02,1753,2353,45,0.915,1807
Completed,0.02,1744,2231,22,0.468,4948
Completed,0.02,2100,4149,45,0.678,554
Completed,0.02,2525,2588,39,0.311,3412
Completed,0.02,2137,4930,16,0.896,1030
Completed,0.02,2513,1761,47,0.25,4174
Completed,0.02,2042,1484,7,0.98,3468
Completed,0.02,2099,4905,37,0.51,2492
Completed,0.02,1808,3365,27,0.252,311
Completed,0.02,1822,4154,21,0.916,2929
Completed,0.02,1765,2359,21,0.677,4163
Completed,0.02,2077,4355,44,0.465,1019
Completed,0.02,1797,3245,13,0.863,3403
Completed,0.02,1864,4824,19,0.247,562
Completed,0.02,1861,1577,50,0.895,4957
Completed,0.02,2033,4515,32,0.983,2363
Completed,0.05,2484,1124,40,0.545,77
Completed,0.02,2073,2060,33,0.412,3459
Completed,0.02,2186,4061,33,0.956,4253
Completed,0.02,1785,3344,20,0.155,1344
Completed,0.02,1930,1029,33,0.442,4553
Completed,0.02,1712,3650,34,0.887,645
Completed,0.02,1887,3790,16,0.287,3651
Completed,0.02,1934,1959,53,0.574,1795
Completed,0.02,2129,3703,15,0.517,2107
Completed,0.02,2233,544,52,0.368,2713
Completed,0.02,7379,1776,17,0.472,1799
Completed,0.02,1827,4936,47,0.635,3693
Completed,0.02,1798,2338,39,0.526,4769
Completed,0.02,1795,4291,37,0.754,3535
Completed,0.02,1648,3190,19,0.419,917
Completed,0.02,1712,1678,28,0.325,2443
Completed,0.02,1827,4423,53,0.303,4847
Completed,0.02,1692,3489,33,0.685,1462
Completed,0.02,1737,2115,41,0.873,972
Completed,0.51,7055,2151,14,0.058,4887
Completed,0.02,1742,3914,51,0.83,532
Completed,0.02,2139,2983,30,0.215,3317
Completed,0.02,1738,4675,34,0.714,368
Completed,0.02,2223,977,52,0.778,2067
Completed,0.02,1816,508,23,0.56,1273
Completed,0.02,1896,3745,40,0.332,3129
Completed,0.19,9877,3893,9,0.995,1137
Completed,0.02,2027,1897,32,0.146,4282
Completed,0.02,1660,596,30,0.906,197
Completed,0.02,1847,2829,35,0.477,3827
Completed,0.02,1875,4535,13,0.812,1757
Completed,0.19,3194,1532,50,0.041,3613
Completed,0.02,1777,1870,11,0.806,4313
Completed,0.02,1751,4883,28,0.082,1207
Completed,0.02,1803,2522,23,0.745,3279
Completed,0.02,1917,769,47,0.393,1385
Completed,0.02,1796,3303,48,0.963,2798
Completed,0.02,1703,3084,51,0.502,803
Completed,0.02,1879,1314,36,0.94,1602
Completed,0.02,1789,1613,22,0.204,1059
Completed,0.02,1781,4314,17,0.65,4997
Completed,0.02,2223,4190,50,0.234,1837
Completed,0.02,1695,160,38,0.295,725
Completed,0.02,1846,2626,29,0.85,4629
Completed,0.02,2271,4972,21,0.453,2323
Completed,0.02,1915,1735,45,0.662,2967
Completed,0.13,5486,1429,3,0.427,4763
Completed,0.02,1769,2219,30,0.299,1295
Completed,0.02,1779,62,41,0.484,2374
Completed,0.02,1724,844,16,0.203,1591
Completed,0.02,1814,2762,53,0.912,3446
Completed,0.02,2041,1637,34,0.601,3974
Completed,0.02,1764,1292,20,0.364,3424
Completed,0.02,1716,1153,29,0.965,1043
Completed,0.02,2208,3530,37,0.397,4937
Completed,0.02,1773,3991,18,0.81,2005
Completed,0.02,1725,2073,49,0.084,2650
Completed,0.02,1856,2096,8,0.722,2400
Completed,0.02,1751,4005,32,0.385,3045
Completed,0.02,2369,1165,14,0.355,3909
Completed,0.02,1703,2844,21,0.843,1225
Completed,0.02,1905,623,19,0.273,4831
Completed,0.02,1797,3869,48,0.324,3896
Completed,0.02,2170,3729,3,0.971,1825
Completed,0.02,1962,482,40,0.136,3681
Completed,0.02,1830,4649,22,0.106,4680
Completed,0.02,1725,2641,14,0.454,347
Completed,0.02,1848,186,26,0.899,4226
Completed,0.02,2123,1655,14,0.995,2507
Completed,0.02,1634,867,36,0.332,514
Completed,0.02,1679,3166,31,0.776,4134
Completed,0.02,1654,2436,43,0.714,3295
Completed,0.02,1799,275,32,0.506,2881
Completed,0.17,2506,2505,34,0.076,1770
Completed,0.02,2121,4857,15,0.723,3760
Completed,0.02,1726,1854,52,0.389,655
Completed,0.02,1756,1547,13,0.655,1362
Completed,0.02,1933,4560,29,0.492,3218
Completed,0.02,1957,2661,32,0.375,953
Completed,0.02,1929,4705,24,0.96,3334
Completed,0.02,1756,1692,40,0.187,1478
Completed,0.02,2221,4396,38,0.193,4035
Completed,0.02,1780,3007,19,0.606,1652
Completed,0.02,1788,1244,50,0.256,3546
Completed,0.41,9340,462,21,0.038,3075
Completed,0.02,1783,3475,45,0.824,2431
Completed,0.02,1687,3968,39,0.658,890
Completed,0.14,2050,3044,45,0.291,3115
Completed,0.02,1626,4438,10,0.876,106
Completed,0.02,1845,3816,27,0.893,1399
Completed,0.02,2123,3667,22,0.308,4331
Completed,0.02,1833,1506,39,0.465,2779
Completed,0.02,1845,1812,26,0.696,4580
Completed,0.02,1422,4893,43,0.408,224
Completed,0.02,1711,3329,36,0.541,3625
Completed,0.02,1813,2282,51,0.977,3801
Completed,0.02,1930,1255,48,0.549,1967
Completed,0.02,1791,802,42,0.885,3021
Completed,0.02,1984,3267,50,0.441,1631
Completed,0.02,1921,3381,16,0.927,4740
Completed,0.02,1904,691,24,0.497,1159
Completed,0.02,1836,3688,28,0.164,2942
Completed,0.02,1724,3832,21,0.514,245
Completed,0.02,1836,1790,39,0.389,2728
Completed,0.02,1983,2036,23,0.767,1491
Completed,0.02,1844,4033,47,0.119,3386
Completed,0.02,1859,3098,39,0.984,619
Completed,0.18,1862,4463,6,0.435,4825
Completed,0.48,3026,1,28,0.001,1310
Completed,0.48,2951,1,24,0.001,2127
Completed,0.48,3548,1,9,0.207,5000
Completed,0.48,2970,1,21,0.001,1162
Completed,0.48,2746,1,34,0.001,1
Completed,0.48,2778,1,45,0.001,1
Completed,0.48,2733,1,47,0.001,1
Completed,0.48,3057,1,52,0.001,1
Completed,0.48,3066,1,33,0.001,2815
Completed,0.48,2774,1,44,0.285,1
Completed,0.48,2823,1,33,0.001,1
Completed,0.02,1759,326,53,0.84,4796
Completed,0.06,1381,5000,25,0.999,5000
Completed,0.48,2284,1,25,0.001,1677
Completed,0.48,2701,1,10,0.001,1
Completed,0.48,3737,1,8,0.001,5000
Completed,0.48,3141,1,30,0.001,1954
Completed,0.03,2432,579,24,0.4,333
Completed,0.02,1738,2452,52,0.324,1986
Completed,0.66,2021,1,0,0.001,3940
Completed,0.66,1973,1,0,0.162,4188
Completed,0.66,1989,1,0,0.001,5000
Completed,0.66,1652,1,0,0.001,1
Completed,0.66,1932,1,0,0.001,3457
Completed,0.66,2027,1,0,0.356,5000
Completed,0.02,1616,1,21,0.319,129
Completed,0.66,1994,1,0,0.301,4199
Completed,0.02,1762,5000,16,0.999,1097
Completed,0.66,1998,1,0,0.001,4516
Completed,0.47,2291,1,43,0.001,1
Completed,0.02,1802,480,19,0.171,4971
Completed,0.02,1804,4534,20,0.245,5000
Completed,0.02,2151,714,12,0.884,2743
Completed,0.17,1851,1704,21,0.083,1515
Completed,0.02,2049,278,34,0.642,3209
Completed,0.02,1941,4450,48,0.717,1709
Completed,0.02,2251,1166,40,0.216,4351
Failed,,,2527,51,0.124,339
Failed,,,4644,17,0.236,2541
Failed,,,1368,8,0.29,3951
Failed,,,1928,0,0.53,1076
Failed,,,3649,8,0.03,3725
Failed,,,4584,0,0.036,2526
Failed,,,1090,42,0.709,1352
Failed,,,784,23,0.098,407
Failed,,,3734,11,0.347,1807
Failed,,,204,3,0.213,1290
Failed,,,3604,35,0.016,1076
Failed,,,1874,9,0.405,3109
Failed,,,3923,26,0.155,4212
Failed,,,4941,6,0.386,114
Failed,,,2799,13,0.579,3833
Failed,,,5000,18,0.001,5000
Failed,,,1478,21,0.409,3188
Failed,,,2364,33,0.176,2697
Failed,,,4429,18,0.866,2210
Failed,,,2820,53,0.307,4481
Failed,,,204,1,0.748,591
Failed,,,70,52,0.028,3576
Failed,,,3002,3,0.967,1488
Failed,,,4594,35,0.393,4227
Failed,,,2208,17,0.584,689
Failed,,,1296,31,0.819,205
Failed,,,4228,22,0.129,4714
Failed,,,3340,42,0.702,1975
Failed,,,953,10,0.261,3091
Failed,,,2778,7,0.125,4900
Failed,,,685,13,0.528,4340
Failed,,,1496,16,0.056,2174
Failed,,,1831,5,0.208,2426
Failed,,,2167,44,0.443,1662
Failed,,,4782,8,0.502,3404
Failed,,,2623,29,0.075,1142
Failed,,,556,24,0.882,3777
Failed,,,472,46,0.623,3000
Failed,,,2542,7,0.432,1927
Failed,,,4698,27,0.988,4823
Failed,,,2085,25,0.048,269
Failed,,,1756,40,0.283,723
Failed,,,3826,14,0.723,4372
Failed,,,3463,47,0.165,1477
Failed,,,850,5,0.855,3452
Failed,,,1118,41,0.983,1084
Failed,,,3185,12,0.043,3991
Failed,,,4095,33,0.6,1721
Failed,,,1368,12,0.674,1615
Failed,,,2293,52,0.909,2414
Failed,,,4676,0,0.102,2515
Failed,,,3086,35,0.541,409
Failed,,,152,19,0.483,4685
Failed,,,278,36,0.761,1379
Failed,,,2892,17,0.204,3706
Failed,,,4504,51,0.627,820
Failed,,,2436,1,0.319,4119
Failed,,,1562,43,0.086,4921
Failed,,,4176,11,0.893,16
Failed,,,3269,30,0.468,2901
Failed,,,1200,22,0.526,2182
Failed,,,922,37,0.649,4539
Failed,,,3537,15,0.341,377
Failed,,,3898,50,0.766,2637
Failed,,,1564,16,0.941,2768
Failed,,,1940,29,0.708,3214
Failed,,,4873,24,0.268,1869
Failed,,,2733,45,0.839,3984
Failed,,,349,10,0.149,953
Failed,,,389,47,0.868,4394
Failed,,,2693,5,0.186,544
Failed,,,4909,39,0.734,2805
Failed,,,1904,14,0.301,2280
Failed,,,1606,27,0.037,1827
Failed,,,3908,25,0.969,3256
Failed,,,3644,47,0.419,995
Failed,,,639,8,0.602,3942
Failed,,,1028,32,0.25,3885
Failed,,,3412,20,0.807,1208
Failed,,,4302,41,0.366,3311
Failed,,,1520,0,0.928,856
Failed,,,2473,42,0.664,58
Failed,,,4467,13,0.348,4879
Failed,,,2934,32,0.795,2140
Failed,,,236,20,0.229,2943
Failed,,,117,30,0.515,1249
Failed,,,3121,21,0.449,3844
Failed,,,4637,43,0.88,1574
Failed,,,2332,11,0.065,3353
Failed,,,1333,51,0.332,2551
Failed,,,4337,2,0.648,2377
Failed,,,3372,36,0.214,4648
Failed,,,1068,18,0.78,446
Failed,,,675,49,0.384,508
Failed,,,3608,3,0.575,4431
Failed,,,3949,38,0.002,2317
Failed,,,1795,23,0.688,4782
Failed,,,2042,38,0.954,4335
Failed,,,4742,16,0.022,759
Failed,,,2503,49,0.586,3488
Failed,,,510,4,0.403,1440
Failed,,,592,39,0.104,341
Failed,,,2588,14,0.919,4576
Failed,,,4823,48,0.469,2462
Failed,,,2126,6,0.535,2601
Failed,,,1867,45,0.801,3362
Failed,,,3862,7,0.236,1704
Failed,,,3578,28,0.684,3819
Failed,,,881,26,0.368,1101
Failed,,,1238,34,0.495,3743
Failed,,,3231,19,0.561,1342
Failed,,,4218,52,0.113,4082
Failed,,,1259,19,0.164,4264
Failed,,,2250,33,0.43,4756
Failed,,,4552,21,0.613,164
Failed,,,3039,40,0.061,3049
Failed,,,33,12,0.993,2017
Failed,,,164,42,0.282,4033
Failed,,,2860,10,0.714,1043
Failed,,,4395,31,0.148,3147
Failed,,,2398,23,0.83,1763
Failed,,,1438,35,0.565,2247
Failed,,,4134,16,0.382,2660
Failed,,,3150,51,0.947,555
Failed,,,1153,2,0.015,4518
Failed,,,807,45,0.138,1886
Failed,,,3506,9,0.821,3041
Failed,,,3787,28,0.255,311
Failed,,,1690,9,0.454,105
Failed,,,1976,50,0.19,868
Failed,,,4983,4,0.755,4205
Failed,,,2764,37,0.321,1310
Failed,,,464,15,0.637,3597
Failed,,,438,41,0.216,1747
Failed,,,2741,12,0.774,3171
Failed,,,4977,32,0.334,1056
Failed,,,1972,20,0.642,4008
Failed,,,1713,35,0.874,4455
Failed,,,4015,20,0.067,610
Failed,,,3732,52,0.509,2724
Failed,,,727,0,0.451,2195
Failed,,,996,53,0.729,1524
Failed,,,3297,1,0.297,3539
Failed,,,4265,34,0.846,653
Failed,,,1413,7,0.02,2857
Failed,,,2404,47,0.253,3662
Failed,,,4399,5,0.693,1257
Failed,,,2886,40,0.137,4143
Failed,,,187,15,0.827,922
Failed,,,10,38,0.417,2627
Failed,,,3014,16,0.608,2448
Failed,,,4549,48,0.035,4553
Failed,,,2244,3,0.975,356
Failed,,,1284,45,0.74,1154
Failed,,,4288,9,0.299,3753
Failed,,,3303,29,0.874,1649
Failed,,,999,24,0.184,3424
Failed,,,721,29,0.903,2835
Failed,,,3728,25,0.088,2075
Failed,,,3990,44,0.52,4971
Failed,,,1844,18,0.35,1511
Failed,,,2130,31,0.115,1961
Failed,,,4829,22,0.922,3112
Failed,,,2611,43,0.497,216
Failed,,,618,11,0.556,4691
Failed,,,543,33,0.949,3301
Failed,,,2539,21,0.009,1638
Failed,,,4755,41,0.567,3899
Failed,,,2057,12,0.376,1186
Failed,,,1759,53,0.142,421
Failed,,,3754,1,0.832,4661
Failed,,,3490,34,0.276,2401
Failed,,,793,18,0.716,2535
Failed,,,1150,27,0.592,119
Failed,,,3143,25,0.401,4945
Failed,,,4111,46,0.96,2060
Failed,,,1366,26,0.753,1951
Failed,,,2319,39,0.518,1463
Failed,,,4621,13,0.46,3473
Failed,,,3088,48,0.901,733
Failed,,,82,6,0.094,4349
Failed,,,271,50,0.682,2342
Failed,,,2967,4,0.374,2750
Failed,,,4483,37,0.799,479
Failed,,,2486,15,0.242,4447
Failed,,,1487,29,0.475,3957
Failed,,,4183,24,0.534,972
Failed,,,3218,43,0.11,3242
Failed,,,1222,8,0.917,1853
Failed,,,875,50,0.789,4240
Failed,,,3574,1,0.231,669
Failed,,,3836,36,0.658,3564
Failed,,,1641,2,0.615,3687
Failed,,,1888,42,0.848,2930
Failed,,,4895,10,0.158,2165
Failed,,,2657,31,0.731,4895
Failed,,,356,23,0.291,34
Failed,,,313,34,0.696,4092
Failed,,,2700,19,0.263,834
Failed,,,4857,53,0.813,3729
Failed,,,1927,1,0.131,1363
Failed,,,1597,40,0.395,2129
Failed,,,3985,11,0.578,2967
Failed,,,3622,33,0.03,71
Failed,,,691,21,0.962,4859
Failed,,,1084,46,0.327,4836
Failed,,,3385,7,0.635,250
Failed,,,4372,28,0.195,2988
Failed,,,1527,14,0.508,521
Failed,,,2452,28,0.771,1009
Failed,,,4517,26,0.206,3921
Failed,,,2927,45,0.655,1817
Failed,,,311,6,0.339,3278
Failed,,,119,44,0.935,286
Failed,,,3051,8,0.121,4800
Failed,,,4662,30,0.554,1914
Failed,,,2277,25,0.488,3025
Failed,,,1403,37,0.221,3515
Failed,,,4335,15,0.787,1422
Failed,,,3427,49,0.355,4308
Failed,,,1041,4,0.671,775
Failed,,,653,36,0.056,792
Failed,,,3660,17,0.995,4134
Failed,,,3941,52,0.424,1405
Failed,,,1723,10,0.86,3863
Failed,,,2099,51,0.594,4620
Failed,,,4714,2,0.411,463
Failed,,,2575,35,0.977,2576
Failed,,,507,17,0.045,2360
Failed,,,580,52,0.462,627
Failed,,,2649,0,0.528,4282
Failed,,,4786,34,0.08,1553
Failed,,,2173,19,0.895,3522
Failed,,,1805,32,0.629,3075
Failed,,,3875,20,0.313,1998
Failed,,,3531,41,0.763,4728
Failed,,,918,13,0.198,179
Failed,,,1187,48,0.074,2792
Failed,,,3253,6,0.888,2300
Failed,,,4143,39,0.441,4406
Failed,,,1319,5,0.273,4595
Failed,,,2205,46,0.008,3790
Failed,,,4588,8,0.939,1117
Failed,,,2979,27,0.39,3387
Failed,,,45,25,0.574,1686
Failed,,,229,28,0.171,4982
Failed,,,2843,24,0.853,82
Failed,,,4436,44,0.289,2821
Failed,,,2367,9,0.721,2096
Failed,,,1454,49,0.986,1298
Failed,,,4069,4,0.054,3621
Failed,,,3181,38,0.621,881
Failed,,,1112,16,0.437,4185
Failed,,,834,32,0.309,1601
Failed,,,3449,23,0.742,3338
Failed,,,3791,42,0.178,1223
Failed,,,1672,22,0.096,1019
Failed,,,2008,37,0.36,569
Failed,,,4941,18,0.676,4497
Failed,,,2782,51,0.244,2236
Failed,,,398,2,0.809,2683
Failed,,,404,51,0.531,189
Failed,,,2786,2,0.464,4737
Failed,,,4922,36,0.897,2008
Failed,,,1997,18,0.082,3084
Failed,,,1668,30,0.317,3533
Failed,,,4050,22,0.632,1562
Failed,,,3707,43,0.198,4292
Failed,,,781,11,0.763,637
Failed,,,959,39,0.837,2490
Failed,,,3343,14,0.155,2585
Failed,,,4253,47,0.706,314
Failed,,,1456,3,0.703,3800
Failed,,,2381,44,0.938,4604
Failed,,,4451,9,0.006,325
Failed,,,2842,29,0.571,2595
Failed,,,221,23,0.388,2500
Failed,,,53,27,0.852,4194
Failed,,,2980,26,0.17,891
Failed,,,4572,46,0.719,3630
Failed,,,2192,8,0.287,1309
Failed,,,1318,47,0.053,2105
Failed,,,4245,5,0.985,2831
Failed,,,3357,40,0.434,91
Failed,,,975,14,0.617,4991
Failed,,,763,43,0.543,3134
Failed,,,3696,11,0.477,1783
Failed,,,4057,30,0.911,4045
Failed,,,1809,21,0.912,578
Failed,,,2184,35,0.678,1029
Failed,,,4804,19,0.363,4053
Failed,,,2645,52,0.811,1793
Failed,,,574,0,0.245,3143
Failed,,,489,35,0.265,4848
Failed,,,2564,17,0.698,61
Failed,,,4720,51,0.132,2956
Failed,,,2102,2,0.815,2119
Failed,,,1734,42,0.582,1354
Failed,,,3809,10,0.399,3720
Failed,,,3446,31,0.962,824
Failed,,,828,23,0.031,4084
Failed,,,1096,38,0.155,1695
Failed,,,3167,16,0.837,3397
Failed,,,4078,49,0.27,1126
Failed,,,1390,15,0.438,998
Failed,,,2276,30,0.205,512
Failed,,,4654,25,0.77,4396
Failed,,,3064,44,0.337,2292
Failed,,,135,8,0.653,2782
Failed,,,295,45,0.119,766
Failed,,,2914,6,0.934,4298
Failed,,,4526,28,0.485,1413
Failed,,,2453,26,0.551,3504
Failed,,,1540,39,0.787,3015
Failed,,,4159,14,0.221,1904
Failed,,,3252,48,0.668,4790
Failed,,,1178,6,0.352,275
Failed,,,900,41,0.48,2693
Failed,,,3520,13,0.547,2246
Failed,,,3881,32,0.097,4507
Failed,,,1586,12,0.178,4611
Failed,,,1923,53,0.414,3852
Failed,,,4851,1,0.597,1213
Failed,,,2711,34,0.047,3327
Failed,,,332,19,0.978,1592
Failed,,,367,31,0.012,2526
Failed,,,2676,23,0.952,2391
Failed,,,4892,42,0.378,4652
Failed,,,1882,10,0.569,411
Failed,,,1623,51,0.835,1177
Failed,,,3930,3,0.145,3888
Failed,,,3666,36,0.716,1628
Failed,,,656,17,0.276,3290
Failed,,,1050,49,0.888,3269
Failed,,,3429,4,0.073,1806
Failed,,,4319,37,0.504,3911
Failed,,,1503,24,0.192,1454
Failed,,,2495,37,0.458,1940
Failed,,,4484,15,0.517,2978
Failed,,,2951,50,0.091,239
Failed,,,258,4,0.898,4827
Failed,,,95,48,0.373,1843
Failed,,,3104,6,0.681,3233
Failed,,,4619,39,0.24,961
Failed,,,2310,13,0.797,3948
Failed,,,1351,28,0.533,4437
Failed,,,4358,26,0.474,470
Failed,,,3393,45,0.913,2740
Failed,,,1085,7,0.106,2333
Failed,,,697,33,0.745,2349
Failed,,,3625,21,0.313,2567
Failed,,,3967,40,0.861,452
Failed,,,1778,0,0.424,2919
Failed,,,2064,40,0.16,3678
Failed,,,4759,12,0.85,1395
Failed,,,2521,33,0.292,4125
Failed,,,532,21,0.733,782
Failed,,,614,43,0.776,2204
Failed,,,2605,11,0.218,2735
Failed,,,4840,31,0.643,620
Failed,,,2148,22,0.335,4466
Failed,,,1850,36,0.071,4017
Failed,,,3840,18,0.878,1066
Failed,,,3556,50,0.452,3179
Failed,,,864,1,0.51,1757
Failed,,,1220,44,0.634,4339
Failed,,,3209,8,0.326,724
Failed,,,4196,29,0.75,3463
Failed,,,1276,9,0.956,3672
Failed,,,2228,49,0.692,2867
Failed,,,4535,3,0.252,2068
Failed,,,3022,38,0.825,4955
Failed,,,11,16,0.134,127
Failed,,,185,40,0.606,3434
Failed,,,2877,14,0.415,1658
Failed,,,4412,47,0.972,3764
Failed,,,2420,5,0.033,1163
Failed,,,1421,46,0.299,367
Failed,,,4112,7,0.74,4563
Failed,,,3128,27,0.181,2459
Failed,,,1136,25,0.871,2637
Failed,,,789,33,0.999,24
Failed,,,3484,18,0.059,4885
Failed,,,3765,53,0.615,2156
Failed,,,1707,20,0.658,1972
Failed,,,1954,32,0.924,1521
Failed,,,4966,20,0.117,3575
